Area Type ,Area Name ,Date,Year ,Month,Seasonally Adjusted (Y/N) ,Status (Preliminary / Final) ,Labor Force,Employment ,Unemployment ,Unemployment Rate 
County,Sacramento County,01/01/1995,1995,January,N,Final,536400,496900,39500,0.074
County,San Benito County,01/01/1995,1995,January,N,Final,22000,18300,3800,0.17
County,San Bernardino County,01/01/1995,1995,January,N,Final,677700,624200,53600,0.079
County,San Diego County,01/01/1995,1995,January,N,Final,1218100,1137900,80200,0.066
County,San Francisco County,01/01/1995,1995,January,N,Final,395200,371800,23400,0.059
County,San Joaquin County,01/01/1995,1995,January,N,Final,237500,204500,33000,0.139
County,San Luis Obispo County,01/01/1995,1995,January,N,Final,101600,93300,8300,0.082
County,San Mateo County,01/01/1995,1995,January,N,Final,368200,352100,16100,0.044
County,Santa Barbara County,01/01/1995,1995,January,N,Final,193700,177500,16300,0.084
County,Santa Clara County,01/01/1995,1995,January,N,Final,849100,800000,49100,0.058
County,Santa Cruz County,01/01/1995,1995,January,N,Final,136600,118700,17900,0.131
County,Shasta County,01/01/1995,1995,January,N,Final,72600,62400,10200,0.14
County,Sierra County,01/01/1995,1995,January,N,Final,1600,1370,230,0.146
County,Siskiyou County,01/01/1995,1995,January,N,Final,18790,15320,3470,0.185
County,Solano County,01/01/1995,1995,January,N,Final,170200,155400,14800,0.087
County,Sonoma County,01/01/1995,1995,January,N,Final,223200,207500,15700,0.07
County,Stanislaus County,01/01/1995,1995,January,N,Final,188300,156900,31400,0.167
County,Sutter County,01/01/1995,1995,January,N,Final,33800,27200,6600,0.196
County,Tehama County,01/01/1995,1995,January,N,Final,23950,20720,3230,0.135
County,Trinity County,01/01/1995,1995,January,N,Final,5230,4220,1020,0.194
County,Tulare County,01/01/1995,1995,January,N,Final,158600,130100,28500,0.18
County,Tuolumne County,01/01/1995,1995,January,N,Final,20420,17790,2630,0.129
County,Ventura County,01/01/1995,1995,January,N,Final,382400,350800,31700,0.083
County,Yolo County,01/01/1995,1995,January,N,Final,85900,78100,7800,0.091
County,Yuba County,01/01/1995,1995,January,N,Final,20800,17100,3700,0.179
County,Alameda County,01/01/1996,1996,January,N,Final,665100,627100,38000,0.057
County,Alpine County,01/01/1996,1996,January,N,Final,710,650,60,0.081
County,Amador County,01/01/1996,1996,January,N,Final,12780,11620,1160,0.091
County,Butte County,01/01/1996,1996,January,N,Final,79400,70400,9000,0.114
County,Calaveras County,01/01/1996,1996,January,N,Final,13750,12110,1630,0.119
County,Colusa County,01/01/1996,1996,January,N,Final,8580,5820,2770,0.322
County,Contra Costa County,01/01/1996,1996,January,N,Final,449800,423600,26200,0.058
County,Del Norte County,01/01/1996,1996,January,N,Final,9950,8700,1250,0.126
County,El Dorado County,01/01/1996,1996,January,N,Final,73000,67500,5500,0.076
County,Fresno County,01/01/1996,1996,January,N,Final,361500,301000,60400,0.167
County,Glenn County,01/01/1996,1996,January,N,Final,10980,8950,2030,0.185
County,Humboldt County,01/01/1996,1996,January,N,Final,59500,53700,5900,0.098
County,Imperial County,01/01/1996,1996,January,N,Final,56900,40200,16700,0.293
County,Inyo County,01/01/1996,1996,January,N,Final,7000,6260,740,0.105
County,Kern County,01/01/1996,1996,January,N,Final,265800,224800,41000,0.154
County,Kings County,01/01/1996,1996,January,N,Final,41700,34500,7200,0.172
County,Lake County,01/01/1996,1996,January,N,Final,22860,19780,3080,0.135
County,Lassen County,01/01/1996,1996,January,N,Final,11400,9630,1780,0.156
County,Los Angeles County,01/01/1996,1996,January,N,Final,4271500,3885800,385700,0.09
County,Los Angeles County,01/01/1996,1996,January,Y,Final,4302700,3936900,365900,0.085
County,Madera County,01/01/1996,1996,January,N,Final,50200,41900,8300,0.166
County,Marin County,01/01/1996,1996,January,N,Final,126100,121100,5000,0.04
County,Mariposa County,01/01/1996,1996,January,N,Final,7200,6010,1190,0.166
County,Mendocino County,01/01/1996,1996,January,N,Final,40260,35530,4730,0.117
County,Merced County,01/01/1996,1996,January,N,Final,79200,62300,16900,0.213
County,Modoc County,01/01/1996,1996,January,N,Final,4070,3420,660,0.162
County,Mono County,01/01/1996,1996,January,N,Final,6530,5920,610,0.093
County,Monterey County,01/01/1996,1996,January,N,Final,175000,140300,34700,0.198
County,Napa County,01/01/1996,1996,January,N,Final,56100,52000,4100,0.073
County,Nevada County,01/01/1996,1996,January,N,Final,39320,35880,3440,0.088
County,Orange County,01/01/1996,1996,January,N,Final,1307800,1244400,63400,0.048
County,Placer County,01/01/1996,1996,January,N,Final,104500,97600,6900,0.066
County,Plumas County,01/01/1996,1996,January,N,Final,9450,7580,1870,0.198
County,Riverside County,01/01/1996,1996,January,N,Final,605900,552400,53400,0.088
County,Sacramento County,01/01/1996,1996,January,N,Final,532000,493400,38600,0.073
County,San Benito County,01/01/1996,1996,January,N,Final,22700,19200,3600,0.157
County,San Bernardino County,01/01/1996,1996,January,N,Final,678600,622300,56200,0.083
County,San Diego County,01/01/1996,1996,January,N,Final,1212800,1136300,76600,0.063
County,San Francisco County,01/01/1996,1996,January,N,Final,392100,369300,22800,0.058
County,San Joaquin County,01/01/1996,1996,January,N,Final,233900,200100,33700,0.144
County,San Luis Obispo County,01/01/1996,1996,January,N,Final,98400,91500,6900,0.07
County,San Mateo County,01/01/1996,1996,January,N,Final,367200,352600,14600,0.04
County,Santa Barbara County,01/01/1996,1996,January,N,Final,186600,172300,14300,0.077
County,Santa Clara County,01/01/1996,1996,January,N,Final,862700,826400,36200,0.042
County,Santa Cruz County,01/01/1996,1996,January,N,Final,133700,116500,17200,0.129
County,Shasta County,01/01/1996,1996,January,N,Final,71800,62500,9300,0.13
County,Sierra County,01/01/1996,1996,January,N,Final,1620,1320,300,0.186
County,Siskiyou County,01/01/1996,1996,January,N,Final,18410,14790,3620,0.197
County,Solano County,01/01/1996,1996,January,N,Final,167600,152500,15200,0.091
County,Sonoma County,01/01/1996,1996,January,N,Final,221900,209500,12300,0.056
County,Stanislaus County,01/01/1996,1996,January,N,Final,187800,155500,32300,0.172
County,Sutter County,01/01/1996,1996,January,N,Final,32800,26300,6500,0.198
County,Tehama County,01/01/1996,1996,January,N,Final,22480,19520,2960,0.132
County,Trinity County,01/01/1996,1996,January,N,Final,4900,3880,1020,0.207
County,Tulare County,01/01/1996,1996,January,N,Final,156000,126000,30000,0.192
County,Tuolumne County,01/01/1996,1996,January,N,Final,18840,16060,2770,0.147
County,Ventura County,01/01/1996,1996,January,N,Final,371400,341900,29500,0.079
County,Yolo County,01/01/1996,1996,January,N,Final,84800,77000,7800,0.092
County,Yuba County,01/01/1996,1996,January,N,Final,20100,16400,3700,0.183
County,Alameda County,01/01/1997,1997,January,N,Final,684900,650900,34000,0.05
County,Alpine County,01/01/1997,1997,January,N,Final,720,670,50,0.064
County,Amador County,01/01/1997,1997,January,N,Final,13100,12080,1020,0.078
County,Butte County,01/01/1997,1997,January,N,Final,82700,74100,8700,0.105
County,Calaveras County,01/01/1997,1997,January,N,Final,14120,12570,1550,0.109
County,Colusa County,01/01/1997,1997,January,N,Final,8700,5990,2720,0.312
County,Contra Costa County,01/01/1997,1997,January,N,Final,464100,441700,22500,0.048
County,Del Norte County,01/01/1997,1997,January,N,Final,10240,9000,1240,0.121
County,El Dorado County,01/01/1997,1997,January,N,Final,75600,70100,5500,0.073
County,Fresno County,01/01/1997,1997,January,N,Final,366100,306400,59700,0.163
County,Glenn County,01/01/1997,1997,January,N,Final,11040,9170,1870,0.17
County,Humboldt County,01/01/1997,1997,January,N,Final,60000,54700,5300,0.089
County,Imperial County,01/01/1997,1997,January,N,Final,56200,42000,14200,0.252
County,Inyo County,01/01/1997,1997,January,N,Final,7190,6440,760,0.105
County,Kern County,01/01/1997,1997,January,N,Final,273700,233900,39800,0.145
County,Kings County,01/01/1997,1997,January,N,Final,43000,35600,7400,0.173
County,Lake County,01/01/1997,1997,January,N,Final,22460,19460,3000,0.134
County,Lassen County,01/01/1997,1997,January,N,Final,11830,10150,1680,0.142
County,Los Angeles County,01/01/1997,1997,January,N,Final,4352200,4004700,347600,0.08
County,Los Angeles County,01/01/1997,1997,January,Y,Final,4377200,4046000,331300,0.076
County,Madera County,01/01/1997,1997,January,N,Final,51000,42900,8200,0.16
County,Marin County,01/01/1997,1997,January,N,Final,129300,125300,4000,0.031
County,Mariposa County,01/01/1997,1997,January,N,Final,6430,5030,1400,0.217
County,Mendocino County,01/01/1997,1997,January,N,Final,40900,36210,4680,0.114
County,Merced County,01/01/1997,1997,January,N,Final,81800,65100,16700,0.204
County,Modoc County,01/01/1997,1997,January,N,Final,3910,3320,600,0.152
County,Mono County,01/01/1997,1997,January,N,Final,6840,6340,500,0.073
County,Monterey County,01/01/1997,1997,January,N,Final,180400,147200,33200,0.184
County,Napa County,01/01/1997,1997,January,N,Final,57800,53700,4100,0.07
County,Nevada County,01/01/1997,1997,January,N,Final,40790,37740,3050,0.075
County,Orange County,01/01/1997,1997,January,N,Final,1345700,1294500,51200,0.038
County,Placer County,01/01/1997,1997,January,N,Final,108600,102600,6100,0.056
County,Plumas County,01/01/1997,1997,January,N,Final,9400,7770,1630,0.174
County,Riverside County,01/01/1997,1997,January,N,Final,631800,580800,51000,0.081
County,Sacramento County,01/01/1997,1997,January,N,Final,543900,509500,34400,0.063
County,San Benito County,01/01/1997,1997,January,N,Final,25300,21600,3700,0.146
County,San Bernardino County,01/01/1997,1997,January,N,Final,698400,648800,49600,0.071
County,San Diego County,01/01/1997,1997,January,N,Final,1254100,1192100,62000,0.049
County,San Francisco County,01/01/1997,1997,January,N,Final,403400,386100,17300,0.043
County,San Joaquin County,01/01/1997,1997,January,N,Final,238600,206800,31900,0.133
County,San Luis Obispo County,01/01/1997,1997,January,N,Final,101400,95100,6300,0.062
County,San Mateo County,01/01/1997,1997,January,N,Final,380200,368500,11700,0.031
County,Santa Barbara County,01/01/1997,1997,January,N,Final,191900,178600,13300,0.069
County,Santa Clara County,01/01/1997,1997,January,N,Final,906000,873600,32400,0.036
County,Santa Cruz County,01/01/1997,1997,January,N,Final,138300,121700,16600,0.12
County,Shasta County,01/01/1997,1997,January,N,Final,72700,64400,8300,0.114
County,Sierra County,01/01/1997,1997,January,N,Final,1600,1340,270,0.166
County,Siskiyou County,01/01/1997,1997,January,N,Final,18350,15210,3150,0.171
County,Solano County,01/01/1997,1997,January,N,Final,172900,159200,13700,0.079
County,Sonoma County,01/01/1997,1997,January,N,Final,232500,221700,10800,0.046
County,Stanislaus County,01/01/1997,1997,January,N,Final,191600,161200,30500,0.159
County,Sutter County,01/01/1997,1997,January,N,Final,33900,27500,6400,0.188
County,Tehama County,01/01/1997,1997,January,N,Final,23840,21300,2550,0.107
County,Trinity County,01/01/1997,1997,January,N,Final,4950,4010,940,0.191
County,Tulare County,01/01/1997,1997,January,N,Final,159600,130300,29300,0.184
County,Tuolumne County,01/01/1997,1997,January,N,Final,19630,17390,2230,0.114
County,Ventura County,01/01/1997,1997,January,N,Final,375400,348200,27200,0.072
County,Yolo County,01/01/1997,1997,January,N,Final,84900,77600,7400,0.087
County,Yuba County,01/01/1997,1997,January,N,Final,20100,16700,3400,0.17
County,Alameda County,01/01/1998,1998,January,N,Final,695500,666400,29100,0.042
County,Alpine County,01/01/1998,1998,January,N,Final,790,740,50,0.063
County,Amador County,01/01/1998,1998,January,N,Final,13210,12240,970,0.074
County,Butte County,01/01/1998,1998,January,N,Final,83500,74800,8700,0.104
County,Calaveras County,01/01/1998,1998,January,N,Final,13440,11830,1610,0.12
County,Colusa County,01/01/1998,1998,January,N,Final,8380,5510,2880,0.343
County,Contra Costa County,01/01/1998,1998,January,N,Final,474300,454300,20000,0.042
County,Del Norte County,01/01/1998,1998,January,N,Final,10000,8820,1180,0.118
County,El Dorado County,01/01/1998,1998,January,N,Final,76300,71500,4800,0.063
County,Fresno County,01/01/1998,1998,January,N,Final,365300,304500,60800,0.167
County,Glenn County,01/01/1998,1998,January,N,Final,10160,8300,1860,0.183
County,Humboldt County,01/01/1998,1998,January,N,Final,60500,55000,5600,0.092
County,Imperial County,01/01/1998,1998,January,N,Final,55800,42400,13300,0.239
County,Inyo County,01/01/1998,1998,January,N,Final,7310,6690,620,0.085
County,Kern County,01/01/1998,1998,January,N,Final,275900,238400,37500,0.136
County,Kings County,01/01/1998,1998,January,N,Final,41400,34400,7000,0.17
County,Lake County,01/01/1998,1998,January,N,Final,23090,20370,2720,0.118
County,Lassen County,01/01/1998,1998,January,N,Final,11610,10030,1580,0.136
County,Los Angeles County,01/01/1998,1998,January,N,Final,4487100,4188700,298500,0.067
County,Los Angeles County,01/01/1998,1998,January,Y,Final,4508900,4220800,288100,0.064
County,Madera County,01/01/1998,1998,January,N,Final,50700,43100,7600,0.15
County,Marin County,01/01/1998,1998,January,N,Final,131300,127800,3500,0.026
County,Mariposa County,01/01/1998,1998,January,N,Final,6700,5930,770,0.114
County,Mendocino County,01/01/1998,1998,January,N,Final,41500,36990,4520,0.109
County,Merced County,01/01/1998,1998,January,N,Final,83600,67700,15900,0.19
County,Modoc County,01/01/1998,1998,January,N,Final,3840,3200,630,0.165
County,Mono County,01/01/1998,1998,January,N,Final,6940,6480,460,0.067
County,Monterey County,01/01/1998,1998,January,N,Final,184400,150600,33800,0.183
County,Napa County,01/01/1998,1998,January,N,Final,58800,55500,3200,0.055
County,Nevada County,01/01/1998,1998,January,N,Final,41670,38820,2850,0.068
County,Orange County,01/01/1998,1998,January,N,Final,1410300,1367900,42400,0.03
County,Placer County,01/01/1998,1998,January,N,Final,112100,106300,5800,0.052
County,Plumas County,01/01/1998,1998,January,N,Final,9520,8010,1510,0.159
County,Riverside County,01/01/1998,1998,January,N,Final,649100,605500,43600,0.067
County,Sacramento County,01/01/1998,1998,January,N,Final,557900,525300,32600,0.058
County,San Benito County,01/01/1998,1998,January,N,Final,25600,22000,3500,0.139
County,San Bernardino County,01/01/1998,1998,January,N,Final,711500,668600,42900,0.06
County,San Diego County,01/01/1998,1998,January,N,Final,1289900,1242300,47600,0.037
County,San Francisco County,01/01/1998,1998,January,N,Final,409300,393500,15800,0.039
County,San Joaquin County,01/01/1998,1998,January,N,Final,242600,211400,31200,0.129
County,San Luis Obispo County,01/01/1998,1998,January,N,Final,106200,101100,5100,0.048
County,San Mateo County,01/01/1998,1998,January,N,Final,386400,376500,9900,0.026
County,Santa Barbara County,01/01/1998,1998,January,N,Final,191600,180600,11000,0.057
County,Santa Clara County,01/01/1998,1998,January,N,Final,949300,921500,27900,0.029
County,Santa Cruz County,01/01/1998,1998,January,N,Final,138500,123200,15400,0.111
County,Shasta County,01/01/1998,1998,January,N,Final,73000,64400,8600,0.117
County,Sierra County,01/01/1998,1998,January,N,Final,1550,1300,250,0.163
County,Siskiyou County,01/01/1998,1998,January,N,Final,18300,15290,3000,0.164
County,Solano County,01/01/1998,1998,January,N,Final,176500,164500,12000,0.068
County,Sonoma County,01/01/1998,1998,January,N,Final,239500,229400,10200,0.042
County,Stanislaus County,01/01/1998,1998,January,N,Final,194900,166700,28200,0.145
County,Sutter County,01/01/1998,1998,January,N,Final,34700,28400,6400,0.183
County,Tehama County,01/01/1998,1998,January,N,Final,23790,21200,2590,0.109
County,Trinity County,01/01/1998,1998,January,N,Final,4830,3880,960,0.198
County,Tulare County,01/01/1998,1998,January,N,Final,162000,133200,28700,0.177
County,Tuolumne County,01/01/1998,1998,January,N,Final,19860,17730,2140,0.108
County,Ventura County,01/01/1998,1998,January,N,Final,381000,357500,23400,0.062
County,Yolo County,01/01/1998,1998,January,N,Final,86200,79400,6800,0.079
County,Yuba County,01/01/1998,1998,January,N,Final,20400,17000,3500,0.17
County,Alameda County,01/01/1999,1999,January,N,Final,711700,683100,28600,0.04
County,Alpine County,01/01/1999,1999,January,N,Final,770,710,50,0.069
County,Amador County,01/01/1999,1999,January,N,Final,13300,12490,810,0.061
County,Butte County,01/01/1999,1999,January,N,Final,84000,76800,7200,0.085
County,Calaveras County,01/01/1999,1999,January,N,Final,14300,13040,1260,0.088
County,Colusa County,01/01/1999,1999,January,N,Final,8790,6380,2420,0.275
County,Contra Costa County,01/01/1999,1999,January,N,Final,483700,467200,16500,0.034
County,Del Norte County,01/01/1999,1999,January,N,Final,9920,9010,900,0.091
County,El Dorado County,01/01/1999,1999,January,N,Final,78700,75000,3700,0.047
County,Fresno County,01/01/1999,1999,January,N,Final,371800,311600,60200,0.162
County,Glenn County,01/01/1999,1999,January,N,Final,10380,8930,1440,0.139
