SAMPN,TYP_WKDY_WGT
1794674,154.5751148
1820338,154.5751148
1845497,154.5751148
1889131,154.5751148
2005237,154.5751148
2417281,154.5751148
1843554,168.6676275
2664294,168.6676275
1708499,194.8174595
1953280,194.8174595
1962180,194.8174595
1961919,305.8738209
1126030,108.7729282
1424486,108.7729282
1502357,108.7729282
1790388,108.7729282
1455834,201.9257347
1471768,178.985442
1511764,178.985442
1700848,178.985442
1761307,178.985442
1783676,178.985442
1844760,178.985442
1880563,178.985442
1948925,178.985442
1951510,178.985442
1957898,178.985442
1963151,178.985442
1992383,178.985442
2549824,178.985442
1157659,99.93339759
1470598,99.93339759
1478544,99.93339759
1785080,99.93339759
1870673,99.93339759
1939415,99.93339759
2000400,99.93339759
2001727,99.93339759
1124474,109.0442605
1132210,109.0442605
1789967,109.0442605
1883607,109.0442605
1410286,374.585171
1900243,374.585171
1902213,374.585171
2587099,548.6432751
1995887,209.1430923
1493200,228.2105321
1158255,193.4452465
2520341,308.2113212
1946211,187.7732357
1940962,232.8335066
1462047,210.6080897
1998286,229.8090924
2620139,171.3585002
1844702,222.9073802
1156880,187.6817837
1389002,204.7926099
2626138,204.7926099
1147540,76.45559137
1320953,76.45559137
1914383,76.45559137
1808062,174.595997
2417991,174.595997
2643270,174.595997
1380332,62.20708562
2546037,62.20708562
2000040,122.8614184
1461303,185.2764645
1797074,185.2764645
1928414,103.4458802
1142701,387.7511789
1462125,216.494103
1800919,132.1472821
1449584,405.6239771
1782525,355.7849323
2002937,355.7849323
1438333,128.5620121
1877102,372.800898
1881352,406.7889136
1995231,406.7889136
1840740,144.9354693
1983275,504.4067587
2008734,61
2527584,351.7687561
1887700,196.4039453
2526824,308.3646884
1991080,411.0390464
2549880,190.9806817
1853245,142.4058676
1989043,162.8206338
2001040,61
1678628,347.6579046
1531759,135.1605156
1411490,318.6699299
1149354,591.5778933
1155019,118.4704737
1928445,637.7423615
1821234,695.8849182
1862835,247.9379449
1903532,465.3068552
1895174,259.7959613
2569073,766.2440884
1134956,745.0859409
1846117,1031.37278
1164752,967.2971908
1149467,494.053939
1518644,3000
1163204,138.0507034
1992234,138.0507034
1527848,124.7230252
1939051,356.5924443
1969806,356.5924443
1418270,92.2626176
1863594,92.2626176
1996884,92.2626176
2398404,92.2626176
1847157,894.8077021
1898088,894.8077021
1993347,894.8077021
1509653,460.1945234
1521655,282.2577965
1994200,1378.958718
1380031,730.8018485
1465095,730.8018485
1800633,228.4506356
1411201,436.0659555
1380199,665.4185986
1464782,61
1491718,488.4125168
1843488,488.4125168
1993932,283.115335
2591824,492.7080313
1931862,393.32676
1683583,2823.848153
1969045,104.1192599
1716109,355.0325876
1449024,2800
1364040,1894.00608
1457286,919.9939196
1890369,360.3034187
1140200,211.8343
1381850,211.8343
1825233,211.8343
1900406,194.6193936
1164905,194.7781132
2660723,194.7781132
1699696,108.7509599
1783534,108.7509599
1823745,108.7509599
1835582,108.7509599
1861449,108.7509599
1880502,108.7509599
1885342,108.7509599
2614633,108.7509599
1957722,178.9492933
2545113,99.91321456
1148453,375.2944749
1157146,375.2944749
1740789,375.2944749
1807129,375.2944749
2004789,375.2944749
1467349,209.5391198
1504455,209.5391198
1976787,721.5972606
2545402,1181.32196
2630037,252.4289002
2479876,275.442679
1900120,273.306032
1168201,346.402158
2258254,148.4113017
1405429,161.9418636
1800476,161.9418636
1846184,161.9418636
1862218,161.9418636
2599574,161.9418636
1861575,338.9159475
1795969,82.93043779
1797146,82.93043779
1811467,82.93043779
1911224,82.93043779
1724435,177.8350682
1150984,136.4617218
2631404,136.4617218
2578994,292.6269323
1142183,76.1910206
1153183,76.1910206
1162897,76.1910206
1404062,76.1910206
1475800,76.1910206
1826774,76.1910206
1875397,76.1910206
1886693,76.1910206
1942930,76.1910206
1981329,76.1910206
2388167,76.1910206
2517379,76.1910206
2587529,76.1910206
1935627,138.1817918
1495605,83.13730643
1654187,83.13730643
1781655,83.13730643
1838819,83.13730643
1897075,83.13730643
1953261,83.13730643
2544163,83.13730643
1783917,159.4544571
1822936,159.4544571
1813234,173.9918163
1412389,286.1890611
2515209,286.1890611
1441043,159.7886672
1128909,262.9316477
2584602,262.9316477
1953064,476.858899
1165984,146.8032963
1873867,146.8032963
1904222,146.8032963
2354512,146.8032963
1838645,271.0191892
1804980,377.3062148
1461101,362.9871439
1961297,93.45318604
1353242,101.9732523
1915074,101.9732523
1165564,172.5275068
1510643,213.4121508
1964835,213.4121508
1170713,76.0369548
1466445,184.2643979
1466613,109.5609929
2497068,109.5609929
1910187,180.2105316
1529221,100.617405
1967474,100.617405
1997334,346.4997079
1842199,237.5861372
2549904,455.6819331
2637826,455.6819331
2594908,61
1350035,233.9368442
1691829,255.2647142
1770595,547.3866903
1804858,90.94867123
2512005,90.94867123
1806917,925.7791037
1424888,197.8236322
1975269,197.8236322
2494520,197.8236322
1803015,358.7775009
1829496,414.0102025
1396611,228.5690167
1834687,116.3070581
2565725,116.3070581
2577665,116.3070581
2258542,86.72504134
1319784,211.4208601
1779990,270.9822825
1437129,202.0595314
2460600,217.5659225
1986829,77.51690874
1702094,419.2015587
1830888,1006.5639
1491094,689.5561379
1953109,919.8799619
2540885,2164.460997
1854898,672.0158006
2551009,497.1170058
1429431,186.5517392
1148962,838.9494713
1965607,838.9494713
1500692,160.5715411
1930566,160.5715411
1125964,147.9062163
1893998,147.9062163
2258636,1277.422748
1989459,144.1538007
1956354,61
1148911,61
1824994,61
1136363,61
1155606,61
2258654,61
1842556,2028.629818
1319753,687.5250134
2259385,61
2259284,695.2523929
1963592,134.2274506
1438074,2767.772549
2663763,850.2619492
1471913,1239.707091
2012329,61
2505116,69.00200043
1925372,1945
1129482,149.631573
1821924,149.631573
1995124,208.2086171
2259588,208.2086171
1320792,197.681582
1942928,250.5518305
1413043,191.2883551
1150835,183.8638684
1320526,183.8638684
1974325,183.8638684
1981677,183.8638684
2261218,183.8638684
1143219,102.6571818
1320244,102.6571818
1691657,102.6571818
1788230,102.6571818
1812432,102.6571818
1823750,102.6571818
1831467,102.6571818
1925081,102.6571818
1936018,102.6571818
2263418,102.6571818
1740878,123.5344876
1825682,123.5344876
1454576,94.31465288
1850981,94.31465288
2261958,94.31465288
2262205,113.4953455
1123906,197.3840441
1879997,2085.041147
1122153,174.8046971
1150646,174.8046971
1421130,174.8046971
1852394,174.8046971
1927645,174.8046971
1928622,174.8046971
1961099,174.8046971
2661760,174.8046971
1144889,97.59915163
1455927,97.59915163
1871653,97.59915163
1133419,160.599035
1140147,89.66766812
1654968,386.4714872
2529082,491.9755963
1729994,209.7140164
1807290,209.7140164
2354538,199.1108683
1129273,228.8335069
1513390,228.8335069
1529653,228.8335069
1797316,228.8335069
1874065,228.8335069
1911685,228.8335069
1911714,228.8335069
1947504,228.8335069
1905415,275.3711871
2592356,438.8946932
1783124,201.5743733
1836603,201.5743733
1774235,112.5455331
1926623,122.8062362
1809029,185.1932492
1172202,103.3994184
1794723,103.3994184
2520378,103.3994184
2628939,103.3994184
3072184,103.3994184
1786732,124.4276722
1402016,112.8262761
1403961,112.8262761
1850776,112.8262761
1896893,112.8262761
1940032,112.8262761
1979365,112.8262761
1996810,112.8262761
2593356,112.8262761
1995830,216.3968665
1155767,236.1256282
1895198,236.1256282
2547175,236.1256282
2556567,236.1256282
1124459,191.6425864
1782754,191.6425864
1836175,191.6425864
1807328,230.6167799
1146311,107.0002932
1968293,107.0002932
1066319,176.0685779
1518949,176.0685779
1799081,176.0685779
1834720,176.0685779
1852336,176.0685779
1960857,176.0685779
2006005,176.0685779
1145407,98.3048174
1153675,98.3048174
1155630,98.3048174
1797969,98.3048174
1805793,98.3048174
1848704,98.3048174
1976261,98.3048174
2400190,98.3048174
1096422,107.2672037
1125362,107.2672037
1874245,107.2672037
2261875,107.2672037
2528781,107.2672037
1453419,368.4806854
1466079,205.7347593
1859074,205.7347593
2260709,224.4914636
1055449,417.3456716
1915096,533.1561734
1903076,504.1802087
2259514,185.9436118
1949746,424.6257168
1353055,186.2758233
2260006,285.8503126
1991693,259.1981811
1882557,515.0297664
2607696,127.4795718
1139063,245.1112817
1932253,245.1112817
1164304,471.548378
1854777,521.3327029
2579401,352.4899116
1825722,571.0815465
2509020,623.14668
1847518,222.0219222
1812310,532.7533117
1990422,289.492425
1902628,215.8617279
1476119,265.7787624
1945229,265.7787624
2556593,265.7787624
2483211,338.9249762
1431727,369.8245461
1718778,351.1262039
1958731,275.761846
1819971,362.8072424
1158177,682.9074061
1792063,306.9984138
1790386,480.1194397
1868152,123.116773
1947494,236.7227126
2011544,1605.245155
2628947,1931.702528
1755078,373.052317
2260076,381.8213334
1138725,1359.747022
1153883,694.8749996
1461247,514.0268709
1348699,132.996269
1897990,132.996269
2261150,132.996269
1942759,2225.188419
1154868,789.7803094
1151484,584.2321301
1160502,151.160762
1910671,151.160762
1948242,606.9988045
2001230,606.9988045
1139913,77.43570609
1964625,1202.58527
1979462,201.3777116
1443878,1580.195469
1127449,2032.185545
1341940,79.72422094
1156664,236.5491028
1130076,144.5136021
1491786,345.1208938
1801293,1373.231926
1979492,355.3018973
1166499,787.0164456
1801053,296.2401624
2259665,635.5430248
1119181,1997.68107
1856844,1052.162544
2559682,347.5326377
1654378,1461.623749
1502285,1215.17692
2566671,2214.332075
1924753,61
1861097,396.4595513
1954062,802.0471356
1906910,892.8747716
1902105,3000
