ZONE,SD,COUNTY,telecommuteConstant_prev,auto,no tour,non-auto,time-off,telecommute,working,telecommute_rate,auto_share,max_telecommute_rate,telecommuteConstant,CALIB_ITER
1114,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1115,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1116,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1117,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1118,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1119,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1120,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1121,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1122,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1123,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1124,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1125,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1126,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1127,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1128,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1129,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1130,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1131,21,5,-0.55,68735,33250,9675,12048.5928,21201.4072,99611.4072,0.212841157,0.690031412,0.216079167,-0.55,1
1132,22,5,-0.6,37525,18590,5885,6690.065856,11899.93414,55309.93414,0.215150033,0.678449551,0.216079167,-0.6,1
1133,22,5,-0.6,37525,18590,5885,6690.065856,11899.93414,55309.93414,0.215150033,0.678449551,0.216079167,-0.6,1
1134,22,5,-0.6,37525,18590,5885,6690.065856,11899.93414,55309.93414,0.215150033,0.678449551,0.216079167,-0.6,1
1135,22,5,-0.6,37525,18590,5885,6690.065856,11899.93414,55309.93414,0.215150033,0.678449551,0.216079167,-0.6,1
1136,22,5,-0.6,37525,18590,5885,6690.065856,11899.93414,55309.93414,0.215150033,0.678449551,0.216079167,-0.6,1
1137,22,5,-0.6,37525,18590,5885,6690.065856,11899.93414,55309.93414,0.215150033,0.678449551,0.216079167,-0.6,1
1138,22,5,-0.6,37525,18590,5885,6690.065856,11899.93414,55309.93414,0.215150033,0.678449551,0.216079167,-0.6,1
1139,22,5,-0.6,37525,18590,5885,6690.065856,11899.93414,55309.93414,0.215150033,0.678449551,0.216079167,-0.6,1
1140,22,5,-0.6,37525,18590,5885,6690.065856,11899.93414,55309.93414,0.215150033,0.678449551,0.216079167,-0.6,1
1141,22,5,-0.6,37525,18590,5885,6690.065856,11899.93414,55309.93414,0.215150033,0.678449551,0.216079167,-0.6,1
1142,22,5,-0.6,37525,18590,5885,6690.065856,11899.93414,55309.93414,0.215150033,0.678449551,0.216079167,-0.6,1
1143,22,5,-0.6,37525,18590,5885,6690.065856,11899.93414,55309.93414,0.215150033,0.678449551,0.216079167,-0.6,1
1144,22,5,-0.6,37525,18590,5885,6690.065856,11899.93414,55309.93414,0.215150033,0.678449551,0.216079167,-0.6,1
1145,22,5,-0.6,37525,18590,5885,6690.065856,11899.93414,55309.93414,0.215150033,0.678449551,0.216079167,-0.6,1
1146,22,5,-0.6,37525,18590,5885,6690.065856,11899.93414,55309.93414,0.215150033,0.678449551,0.216079167,-0.6,1
1147,22,5,-0.6,37525,18590,5885,6690.065856,11899.93414,55309.93414,0.215150033,0.678449551,0.216079167,-0.6,1
1148,22,5,-0.6,37525,18590,5885,6690.065856,11899.93414,55309.93414,0.215150033,0.678449551,0.216079167,-0.6,1
1149,22,5,-0.6,37525,18590,5885,6690.065856,11899.93414,55309.93414,0.215150033,0.678449551,0.216079167,-0.6,1
1150,22,5,-0.6,37525,18590,5885,6690.065856,11899.93414,55309.93414,0.215150033,0.678449551,0.216079167,-0.6,1
1151,22,5,-0.6,37525,18590,5885,6690.065856,11899.93414,55309.93414,0.215150033,0.678449551,0.216079167,-0.6,1
1152,22,5,-0.6,37525,18590,5885,6690.065856,11899.93414,55309.93414,0.215150033,0.678449551,0.216079167,-0.6,1
1153,22,5,-0.6,37525,18590,5885,6690.065856,11899.93414,55309.93414,0.215150033,0.678449551,0.216079167,-0.6,1
1154,22,5,-0.6,37525,18590,5885,6690.065856,11899.93414,55309.93414,0.215150033,0.678449551,0.216079167,-0.6,1
1155,22,5,-0.6,37525,18590,5885,6690.065856,11899.93414,55309.93414,0.215150033,0.678449551,0.216079167,-0.6,1
1156,22,5,-0.6,37525,18590,5885,6690.065856,11899.93414,55309.93414,0.215150033,0.678449551,0.216079167,-0.6,1
1157,22,5,-0.6,37525,18590,5885,6690.065856,11899.93414,55309.93414,0.215150033,0.678449551,0.216079167,-0.6,1
1158,22,5,-0.6,37525,18590,5885,6690.065856,11899.93414,55309.93414,0.215150033,0.678449551,0.216079167,-0.6,1
1159,22,5,-0.6,37525,18590,5885,6690.065856,11899.93414,55309.93414,0.215150033,0.678449551,0.216079167,-0.6,1
1160,22,5,-0.6,37525,18590,5885,6690.065856,11899.93414,55309.93414,0.215150033,0.678449551,0.216079167,-0.6,1
1161,23,5,-0.6,27390,13015,3410,4727.826379,8287.173621,39087.17362,0.212017725,0.70074138,0.216079167,-0.6,1
1162,23,5,-0.6,27390,13015,3410,4727.826379,8287.173621,39087.17362,0.212017725,0.70074138,0.216079167,-0.6,1
1163,23,5,-0.6,27390,13015,3410,4727.826379,8287.173621,39087.17362,0.212017725,0.70074138,0.216079167,-0.6,1
1164,23,5,-0.6,27390,13015,3410,4727.826379,8287.173621,39087.17362,0.212017725,0.70074138,0.216079167,-0.6,1
1165,23,5,-0.6,27390,13015,3410,4727.826379,8287.173621,39087.17362,0.212017725,0.70074138,0.216079167,-0.6,1
1166,23,5,-0.6,27390,13015,3410,4727.826379,8287.173621,39087.17362,0.212017725,0.70074138,0.216079167,-0.6,1
1167,23,5,-0.6,27390,13015,3410,4727.826379,8287.173621,39087.17362,0.212017725,0.70074138,0.216079167,-0.6,1
1168,23,5,-0.6,27390,13015,3410,4727.826379,8287.173621,39087.17362,0.212017725,0.70074138,0.216079167,-0.6,1
1169,23,5,-0.6,27390,13015,3410,4727.826379,8287.173621,39087.17362,0.212017725,0.70074138,0.216079167,-0.6,1
1170,23,5,-0.6,27390,13015,3410,4727.826379,8287.173621,39087.17362,0.212017725,0.70074138,0.216079167,-0.6,1
1171,23,5,-0.6,27390,13015,3410,4727.826379,8287.173621,39087.17362,0.212017725,0.70074138,0.216079167,-0.6,1
1172,23,5,-0.6,27390,13015,3410,4727.826379,8287.173621,39087.17362,0.212017725,0.70074138,0.216079167,-0.6,1
1173,23,5,-0.6,27390,13015,3410,4727.826379,8287.173621,39087.17362,0.212017725,0.70074138,0.216079167,-0.6,1
1174,23,5,-0.6,27390,13015,3410,4727.826379,8287.173621,39087.17362,0.212017725,0.70074138,0.216079167,-0.6,1
1175,23,5,-0.6,27390,13015,3410,4727.826379,8287.173621,39087.17362,0.212017725,0.70074138,0.216079167,-0.6,1
1176,23,5,-0.6,27390,13015,3410,4727.826379,8287.173621,39087.17362,0.212017725,0.70074138,0.216079167,-0.6,1
1177,24,5,-0.35,27870,13935,4590,5006.219442,8928.780558,41388.78056,0.215729491,0.67337089,0.216079167,-0.35,1
1178,24,5,-0.35,27870,13935,4590,5006.219442,8928.780558,41388.78056,0.215729491,0.67337089,0.216079167,-0.35,1
1179,24,5,-0.35,27870,13935,4590,5006.219442,8928.780558,41388.78056,0.215729491,0.67337089,0.216079167,-0.35,1
1180,24,5,-0.35,27870,13935,4590,5006.219442,8928.780558,41388.78056,0.215729491,0.67337089,0.216079167,-0.35,1
1181,24,5,-0.35,27870,13935,4590,5006.219442,8928.780558,41388.78056,0.215729491,0.67337089,0.216079167,-0.35,1
1182,24,5,-0.35,27870,13935,4590,5006.219442,8928.780558,41388.78056,0.215729491,0.67337089,0.216079167,-0.35,1
1183,24,5,-0.35,27870,13935,4590,5006.219442,8928.780558,41388.78056,0.215729491,0.67337089,0.216079167,-0.35,1
1184,24,5,-0.35,27870,13935,4590,5006.219442,8928.780558,41388.78056,0.215729491,0.67337089,0.216079167,-0.35,1
1185,24,5,-0.35,27870,13935,4590,5006.219442,8928.780558,41388.78056,0.215729491,0.67337089,0.216079167,-0.35,1
1186,24,5,-0.35,27870,13935,4590,5006.219442,8928.780558,41388.78056,0.215729491,0.67337089,0.216079167,-0.35,1
1187,24,5,-0.35,27870,13935,4590,5006.219442,8928.780558,41388.78056,0.215729491,0.67337089,0.216079167,-0.35,1
1188,24,5,-0.35,27870,13935,4590,5006.219442,8928.780558,41388.78056,0.215729491,0.67337089,0.216079167,-0.35,1
1189,24,5,-0.35,27870,13935,4590,5006.219442,8928.780558,41388.78056,0.215729491,0.67337089,0.216079167,-0.35,1
1190,24,5,-0.35,27870,13935,4590,5006.219442,8928.780558,41388.78056,0.215729491,0.67337089,0.216079167,-0.35,1
1191,24,5,-0.35,27870,13935,4590,5006.219442,8928.780558,41388.78056,0.215729491,0.67337089,0.216079167,-0.35,1
1192,24,5,-0.35,27870,13935,4590,5006.219442,8928.780558,41388.78056,0.215729491,0.67337089,0.216079167,-0.35,1
1193,24,5,-0.35,27870,13935,4590,5006.219442,8928.780558,41388.78056,0.215729491,0.67337089,0.216079167,-0.35,1
1194,24,5,-0.35,27870,13935,4590,5006.219442,8928.780558,41388.78056,0.215729491,0.67337089,0.216079167,-0.35,1
1195,24,5,-0.35,27870,13935,4590,5006.219442,8928.780558,41388.78056,0.215729491,0.67337089,0.216079167,-0.35,1
1196,24,5,-0.35,27870,13935,4590,5006.219442,8928.780558,41388.78056,0.215729491,0.67337089,0.216079167,-0.35,1
1197,24,5,-0.35,27870,13935,4590,5006.219442,8928.780558,41388.78056,0.215729491,0.67337089,0.216079167,-0.35,1
1198,24,5,-0.35,27870,13935,4590,5006.219442,8928.780558,41388.78056,0.215729491,0.67337089,0.216079167,-0.35,1
1199,24,5,-0.35,27870,13935,4590,5006.219442,8928.780558,41388.78056,0.215729491,0.67337089,0.216079167,-0.35,1
1200,24,5,-0.35,27870,13935,4590,5006.219442,8928.780558,41388.78056,0.215729491,0.67337089,0.216079167,-0.35,1
1201,24,5,-0.35,27870,13935,4590,5006.219442,8928.780558,41388.78056,0.215729491,0.67337089,0.216079167,-0.35,1
1202,24,5,-0.35,27870,13935,4590,5006.219442,8928.780558,41388.78056,0.215729491,0.67337089,0.216079167,-0.35,1
1203,24,5,-0.35,27870,13935,4590,5006.219442,8928.780558,41388.78056,0.215729491,0.67337089,0.216079167,-0.35,1
1204,24,5,-0.35,27870,13935,4590,5006.219442,8928.780558,41388.78056,0.215729491,0.67337089,0.216079167,-0.35,1
1205,24,5,-0.35,27870,13935,4590,5006.219442,8928.780558,41388.78056,0.215729491,0.67337089,0.216079167,-0.35,1
1206,24,5,-0.35,27870,13935,4590,5006.219442,8928.780558,41388.78056,0.215729491,0.67337089,0.216079167,-0.35,1
1207,24,5,-0.35,27870,13935,4590,5006.219442,8928.780558,41388.78056,0.215729491,0.67337089,0.216079167,-0.35,1
1208,24,5,-0.35,27870,13935,4590,5006.219442,8928.780558,41388.78056,0.215729491,0.67337089,0.216079167,-0.35,1
1209,24,5,-0.35,27870,13935,4590,5006.219442,8928.780558,41388.78056,0.215729491,0.67337089,0.216079167,-0.35,1
1210,24,5,-0.35,27870,13935,4590,5006.219442,8928.780558,41388.78056,0.215729491,0.67337089,0.216079167,-0.35,1
1211,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1212,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1213,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1214,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1215,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1216,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1217,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1218,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1219,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1220,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1221,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1222,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1223,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1224,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1225,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1226,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1227,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1228,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1229,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1230,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1231,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1232,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1233,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1234,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1235,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1236,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1237,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1238,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1239,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1240,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1241,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1242,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1243,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1244,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1245,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1246,25,6,-0.5,21200,9760,2675,3629.360727,6130.639273,30005.63927,0.204316236,0.706533855,0.207742445,-0.5,1
1247,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1248,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1249,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1250,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1251,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1252,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1253,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1254,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1255,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1256,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1257,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1258,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1259,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1260,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1261,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1262,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1263,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1264,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1265,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1266,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1267,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1268,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1269,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1270,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1271,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1272,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1273,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1274,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1275,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1276,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1277,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1278,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1279,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1280,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1281,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1282,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1283,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1284,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1285,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1286,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1287,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1288,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1289,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1290,26,6,-0.3,45605,20475,5845,7761.015914,12713.98409,64163.98409,0.198148296,0.710756987,0.207742445,-0.35,1
1291,27,7,-0.05,23470,8735,3740,3878.619632,4856.380368,32066.38037,0.151447725,0.731919217,0.147611191,-0.05,1
1292,27,7,-0.05,23470,8735,3740,3878.619632,4856.380368,32066.38037,0.151447725,0.731919217,0.147611191,-0.05,1
1293,27,7,-0.05,23470,8735,3740,3878.619632,4856.380368,32066.38037,0.151447725,0.731919217,0.147611191,-0.05,1
1294,27,7,-0.05,23470,8735,3740,3878.619632,4856.380368,32066.38037,0.151447725,0.731919217,0.147611191,-0.05,1
1295,27,7,-0.05,23470,8735,3740,3878.619632,4856.380368,32066.38037,0.151447725,0.731919217,0.147611191,-0.05,1
1296,27,7,-0.05,23470,8735,3740,3878.619632,4856.380368,32066.38037,0.151447725,0.731919217,0.147611191,-0.05,1
1297,27,7,-0.05,23470,8735,3740,3878.619632,4856.380368,32066.38037,0.151447725,0.731919217,0.147611191,-0.05,1
1298,27,7,-0.05,23470,8735,3740,3878.619632,4856.380368,32066.38037,0.151447725,0.731919217,0.147611191,-0.05,1
1299,27,7,-0.05,23470,8735,3740,3878.619632,4856.380368,32066.38037,0.151447725,0.731919217,0.147611191,-0.05,1
1300,27,7,-0.05,23470,8735,3740,3878.619632,4856.380368,32066.38037,0.151447725,0.731919217,0.147611191,-0.05,1
1301,27,7,-0.05,23470,8735,3740,3878.619632,4856.380368,32066.38037,0.151447725,0.731919217,0.147611191,-0.05,1
1302,27,7,-0.05,23470,8735,3740,3878.619632,4856.380368,32066.38037,0.151447725,0.731919217,0.147611191,-0.05,1
1303,27,7,-0.05,23470,8735,3740,3878.619632,4856.380368,32066.38037,0.151447725,0.731919217,0.147611191,-0.05,1
1304,27,7,-0.05,23470,8735,3740,3878.619632,4856.380368,32066.38037,0.151447725,0.731919217,0.147611191,-0.05,1
1305,27,7,-0.05,23470,8735,3740,3878.619632,4856.380368,32066.38037,0.151447725,0.731919217,0.147611191,-0.05,1
1306,27,7,-0.05,23470,8735,3740,3878.619632,4856.380368,32066.38037,0.151447725,0.731919217,0.147611191,-0.05,1
1307,27,7,-0.05,23470,8735,3740,3878.619632,4856.380368,32066.38037,0.151447725,0.731919217,0.147611191,-0.05,1
1308,27,7,-0.05,23470,8735,3740,3878.619632,4856.380368,32066.38037,0.151447725,0.731919217,0.147611191,-0.05,1
1309,28,7,-1.39E-17,8140,2790,685,1253.308305,1536.691695,10361.69169,0.148305097,0.785586007,0.147611191,-1.39E-17,1
1310,28,7,-1.39E-17,8140,2790,685,1253.308305,1536.691695,10361.69169,0.148305097,0.785586007,0.147611191,-1.39E-17,1
1311,28,7,-1.39E-17,8140,2790,685,1253.308305,1536.691695,10361.69169,0.148305097,0.785586007,0.147611191,-1.39E-17,1
1312,28,7,-1.39E-17,8140,2790,685,1253.308305,1536.691695,10361.69169,0.148305097,0.785586007,0.147611191,-1.39E-17,1
1313,28,7,-1.39E-17,8140,2790,685,1253.308305,1536.691695,10361.69169,0.148305097,0.785586007,0.147611191,-1.39E-17,1
1314,28,7,-1.39E-17,8140,2790,685,1253.308305,1536.691695,10361.69169,0.148305097,0.785586007,0.147611191,-1.39E-17,1
1315,28,7,-1.39E-17,8140,2790,685,1253.308305,1536.691695,10361.69169,0.148305097,0.785586007,0.147611191,-1.39E-17,1
1316,28,7,-1.39E-17,8140,2790,685,1253.308305,1536.691695,10361.69169,0.148305097,0.785586007,0.147611191,-1.39E-17,1
1317,28,7,-1.39E-17,8140,2790,685,1253.308305,1536.691695,10361.69169,0.148305097,0.785586007,0.147611191,-1.39E-17,1
1318,29,8,-0.25,36720,13985,3880,5889.95556,8095.04444,48695.04444,0.166239594,0.75408084,0.164735943,-0.25,1
1319,29,8,-0.25,36720,13985,3880,5889.95556,8095.04444,48695.04444,0.166239594,0.75408084,0.164735943,-0.25,1
1320,29,8,-0.25,36720,13985,3880,5889.95556,8095.04444,48695.04444,0.166239594,0.75408084,0.164735943,-0.25,1
1321,29,8,-0.25,36720,13985,3880,5889.95556,8095.04444,48695.04444,0.166239594,0.75408084,0.164735943,-0.25,1
1322,29,8,-0.25,36720,13985,3880,5889.95556,8095.04444,48695.04444,0.166239594,0.75408084,0.164735943,-0.25,1
1323,29,8,-0.25,36720,13985,3880,5889.95556,8095.04444,48695.04444,0.166239594,0.75408084,0.164735943,-0.25,1
1324,29,8,-0.25,36720,13985,3880,5889.95556,8095.04444,48695.04444,0.166239594,0.75408084,0.164735943,-0.25,1
1325,29,8,-0.25,36720,13985,3880,5889.95556,8095.04444,48695.04444,0.166239594,0.75408084,0.164735943,-0.25,1
1326,29,8,-0.25,36720,13985,3880,5889.95556,8095.04444,48695.04444,0.166239594,0.75408084,0.164735943,-0.25,1
1327,29,8,-0.25,36720,13985,3880,5889.95556,8095.04444,48695.04444,0.166239594,0.75408084,0.164735943,-0.25,1
1328,29,8,-0.25,36720,13985,3880,5889.95556,8095.04444,48695.04444,0.166239594,0.75408084,0.164735943,-0.25,1
1329,29,8,-0.25,36720,13985,3880,5889.95556,8095.04444,48695.04444,0.166239594,0.75408084,0.164735943,-0.25,1
