"NAME","B01001_032E","B01001_033E","B01001_034E","B01001_035E","B01001_036E","B01001_037E","B01001_038E","B01001_039E","B01001_040E","B01001_041E","B01001_042E","B01001_043E","B01001_044E","B01001_045E","B01001_046E","B01001_047E","B01001_048E","B01001_049E","B25024_002E","B25024_003E","B25024_004E","B25024_005E","B25024_006E","B25024_007E","B25024_008E","B25024_009E","B25024_010E","B25024_011E","B25009_003E","B25009_004E","B25009_005E","B25009_006E","B25009_007E","B25009_008E","B25009_009E","B25009_011E","B25009_012E","B25009_013E","B25009_014E","B25009_015E","B25009_016E","B25009_017E","state","county","tract","block group"
"Block Group 5, Census Tract 215, San Francisco County, California",0,0,0,68,33,42,34,77,22,64,0,16,17,0,0,22,0,0,235,64,81,47,78,22,0,0,0,0,20,72,43,24,11,19,0,132,146,28,12,0,0,0,"06","075","021500","5"
"Block Group 3, Census Tract 228.03, San Francisco County, California",0,2,31,50,67,36,21,81,61,1,15,1,15,11,23,0,8,15,94,35,57,76,73,0,0,0,8,0,10,36,60,35,0,0,0,17,62,58,24,16,0,16,"06","075","022803","3"
"Block Group 1, Census Tract 228.03, San Francisco County, California",0,9,7,78,70,97,51,72,9,36,68,0,14,9,2,3,23,23,76,52,155,136,97,97,15,84,0,0,75,24,34,43,8,16,0,212,174,52,50,13,0,11,"06","075","022803","1"
"Block Group 2, Census Tract 228.03, San Francisco County, California",19,17,43,76,156,129,31,91,46,59,0,7,30,0,0,2,5,13,96,65,154,132,36,105,0,0,0,0,98,75,90,22,0,8,25,28,76,25,45,17,0,23,"06","075","022803","2"
"Block Group 1, Census Tract 264.04, San Francisco County, California",20,26,51,59,27,86,45,80,122,43,10,50,31,40,12,10,4,9,217,156,23,23,0,12,0,0,0,0,35,59,34,24,55,24,33,29,25,19,7,24,0,48,"06","075","026404","1"
"Block Group 2, Census Tract 264.04, San Francisco County, California",13,0,25,50,37,41,45,54,31,18,17,9,12,13,27,12,5,11,98,121,42,24,0,13,0,7,0,0,5,49,4,27,6,10,25,37,30,60,34,18,0,0,"06","075","026404","2"
"Block Group 2, Census Tract 306, San Francisco County, California",0,0,15,7,30,53,19,25,33,49,7,23,6,14,23,11,13,6,275,49,0,0,0,0,0,0,0,0,36,81,68,56,8,0,0,6,48,0,0,0,0,0,"06","075","030600","2"
"Block Group 3, Census Tract 306, San Francisco County, California",0,0,9,11,8,31,29,24,40,52,9,0,4,10,10,7,19,34,285,4,0,0,0,0,0,0,0,0,29,64,87,53,18,6,0,7,13,8,0,4,0,0,"06","075","030600","3"
"Block Group 1, Census Tract 306, San Francisco County, California",7,7,19,14,22,29,15,14,25,28,14,19,20,37,5,10,18,5,261,6,0,0,0,28,0,7,0,0,53,92,43,15,25,6,0,14,8,3,4,21,0,0,"06","075","030600","1"
"Block Group 2, Census Tract 310, San Francisco County, California",0,0,21,10,67,68,57,61,5,100,25,0,51,0,34,0,52,53,427,10,0,0,7,21,0,5,0,0,50,145,79,43,13,33,0,13,28,9,57,0,0,0,"06","075","031000","2"
"Block Group 3, Census Tract 310, San Francisco County, California",10,10,24,18,38,38,46,87,63,71,0,10,0,7,49,29,40,10,375,86,53,24,0,0,0,9,0,0,59,117,78,56,45,12,0,7,58,41,21,9,0,0,"06","075","031000","3"
"Block Group 1, Census Tract 310, San Francisco County, California",0,0,0,0,0,33,32,21,17,59,36,18,26,32,31,10,16,0,349,9,0,0,0,7,0,0,0,0,57,168,28,34,0,12,0,7,0,19,0,0,13,0,"06","075","031000","1"
"Block Group 1, Census Tract 332.01, San Francisco County, California",241,136,210,128,58,6,31,23,20,16,17,20,26,17,6,11,15,19,0,22,72,35,106,190,156,158,0,0,0,0,0,0,0,0,0,186,165,165,51,39,11,0,"06","075","033201","1"
"Block Group 2, Census Tract 111, San Francisco County, California",0,0,56,188,109,104,24,142,57,22,11,0,49,0,50,24,91,0,63,0,10,119,325,263,340,172,0,0,72,45,20,43,0,0,0,630,317,76,0,0,0,0,"06","075","011100","2"
"Block Group 3, Census Tract 111, San Francisco County, California",0,0,22,50,116,0,24,25,62,55,0,0,0,0,0,0,0,87,15,0,15,10,0,433,167,219,0,0,53,10,0,0,0,0,0,500,171,71,0,0,0,0,"06","075","011100","3"
"Block Group 1, Census Tract 111, San Francisco County, California",0,0,10,273,127,148,83,14,23,16,34,0,13,0,13,0,0,29,0,0,0,46,276,494,391,12,0,0,29,56,0,0,0,0,0,596,266,61,50,0,0,0,"06","075","011100","1"
"Block Group 1, Census Tract 117, San Francisco County, California",0,0,15,31,31,31,27,35,9,0,31,14,23,0,9,37,0,5,0,0,8,0,48,88,157,248,0,0,8,9,0,0,0,0,0,207,180,58,10,0,0,0,"06","075","011700","1"
"Block Group 2, Census Tract 117, San Francisco County, California",0,10,17,67,79,33,0,72,40,6,0,21,14,8,0,0,8,0,14,0,0,32,0,0,261,494,0,0,18,11,6,7,0,0,0,377,106,11,5,0,0,8,"06","075","011700","2"
"Block Group 4, Census Tract 157, San Francisco County, California",270,44,30,229,28,0,0,14,14,0,0,0,0,0,15,39,0,0,82,14,104,103,29,69,0,0,0,0,51,100,18,14,0,0,0,52,166,0,0,0,0,0,"06","075","015700","4"
"Block Group 1, Census Tract 157, San Francisco County, California",0,0,0,63,125,25,67,15,26,56,0,0,0,25,0,23,19,0,26,22,130,210,88,84,63,65,0,0,69,60,11,15,0,0,0,236,111,96,37,0,0,0,"06","075","015700","1"
"Block Group 2, Census Tract 157, San Francisco County, California",9,0,73,111,181,93,71,103,108,25,0,43,23,0,0,7,0,0,134,96,40,176,183,82,19,122,0,0,126,47,22,21,43,18,0,103,306,121,45,0,0,0,"06","075","015700","2"
"Block Group 3, Census Tract 157, San Francisco County, California",0,0,15,349,83,52,28,45,54,134,0,51,0,134,37,23,53,50,78,103,193,265,163,69,28,4,0,0,27,218,67,0,0,0,0,192,116,70,151,23,0,0,"06","075","015700","3"
"Block Group 2, Census Tract 229.01, San Francisco County, California",14,28,39,72,95,64,84,98,13,27,7,38,2,28,47,0,24,40,31,84,221,141,98,21,9,0,0,0,40,33,9,14,30,0,22,113,141,47,40,22,18,32,"06","075","022901","2"
"Block Group 1, Census Tract 229.01, San Francisco County, California",10,0,70,166,39,78,63,52,49,32,0,23,0,17,4,24,7,24,50,8,176,209,97,33,0,0,0,0,32,45,47,15,0,0,9,19,102,137,56,68,15,0,"06","075","022901","1"
"Block Group 3, Census Tract 229.01, San Francisco County, California",0,0,17,105,96,105,0,47,0,63,0,0,0,0,0,0,8,0,29,42,30,74,92,21,69,77,0,0,0,18,14,15,0,0,0,89,85,48,0,97,0,68,"06","075","022901","3"
"Block Group 3, Census Tract 217, San Francisco County, California",0,6,4,15,63,90,80,107,37,92,30,17,44,32,30,17,30,28,336,236,48,134,47,0,5,32,0,0,104,136,83,90,0,0,0,128,145,94,14,7,0,0,"06","075","021700","3"
"Block Group 2, Census Tract 217, San Francisco County, California",0,0,63,84,46,8,83,41,0,40,20,16,0,42,53,0,7,0,241,130,67,9,11,0,0,9,0,0,89,148,54,64,11,0,0,20,0,73,0,0,0,0,"06","075","021700","2"
"Block Group 1, Census Tract 217, San Francisco County, California",0,0,0,0,13,47,14,71,52,19,0,33,11,32,34,58,34,0,127,212,16,0,16,11,172,52,0,0,243,153,31,56,29,11,0,9,43,0,0,0,0,0,"06","075","021700","1"
"Block Group 1, Census Tract 228.02, San Francisco County, California",0,0,20,59,35,19,49,21,6,13,9,0,0,0,9,0,20,13,44,14,30,72,44,0,15,54,0,0,4,39,4,8,0,0,0,55,108,42,11,2,0,0,"06","075","022802","1"
"Block Group 2, Census Tract 228.02, San Francisco County, California",7,23,20,73,91,60,65,31,17,35,49,0,10,80,24,42,33,54,120,27,118,114,53,13,0,0,0,0,20,77,4,0,8,0,1,80,94,57,28,36,8,12,"06","075","022802","2"
"Block Group 1, Census Tract 229.02, San Francisco County, California",0,0,10,36,58,33,63,3,24,35,17,23,24,13,14,41,9,7,109,18,138,117,73,0,11,0,0,0,57,53,48,58,4,2,0,33,82,42,35,7,0,0,"06","075","022902","1"
"Block Group 2, Census Tract 229.02, San Francisco County, California",18,0,32,67,51,33,14,6,69,21,46,0,5,19,42,12,18,0,70,55,128,96,86,0,0,0,0,0,36,50,26,0,0,0,10,62,46,89,37,29,6,18,"06","075","022902","2"
"Block Group 2, Census Tract 229.03, San Francisco County, California",0,0,21,87,32,56,43,41,11,8,9,0,0,10,0,6,0,0,92,44,35,117,29,0,0,0,0,0,30,22,30,0,0,31,0,46,69,9,26,0,0,0,"06","075","022903","2"
"Block Group 3, Census Tract 229.03, San Francisco County, California",0,0,9,91,13,55,22,22,0,0,0,45,0,22,20,11,22,19,171,24,35,43,49,0,0,0,0,0,67,72,26,11,0,16,0,30,89,0,0,11,0,0,"06","075","022903","3"
"Block Group 1, Census Tract 229.03, San Francisco County, California",0,0,16,111,202,117,27,52,33,64,27,27,26,10,10,0,0,9,198,67,127,89,27,21,37,55,0,0,28,76,17,11,23,0,0,62,113,130,31,55,0,42,"06","075","022903","1"
"Block Group 2, Census Tract 230.03, San Francisco County, California",0,0,0,0,66,12,30,24,71,75,15,65,21,5,0,0,9,4,296,27,11,43,11,0,0,0,0,0,36,85,51,57,27,15,11,0,11,17,43,0,0,0,"06","075","023003","2"
"Block Group 1, Census Tract 230.03, San Francisco County, California",0,0,111,139,186,48,147,49,96,78,79,89,35,84,66,39,17,0,598,304,5,0,0,0,0,0,0,0,150,188,162,117,33,30,22,15,40,21,36,26,0,9,"06","075","023003","1"
"Block Group 2, Census Tract 264.03, San Francisco County, California",0,24,68,23,39,54,129,105,81,78,17,26,19,19,64,2,38,27,253,156,75,81,51,26,26,0,0,0,48,54,29,72,39,43,0,92,44,111,68,0,41,0,"06","075","026403","2"
"Block Group 1, Census Tract 264.03, San Francisco County, California",15,7,99,38,24,67,65,53,99,0,48,29,61,0,7,81,41,22,390,91,51,0,7,0,10,0,0,0,28,74,0,60,103,6,12,27,70,57,68,7,0,0,"06","075","026403","1"
"Block Group 1, Census Tract 302.01, San Francisco County, California",0,0,31,114,209,66,53,51,41,64,19,10,28,41,22,31,0,21,93,49,107,131,122,124,198,80,0,0,35,54,43,19,15,0,0,264,306,103,15,0,0,7,"06","075","030201","1"
"Block Group 2, Census Tract 302.01, San Francisco County, California",0,32,56,67,60,65,20,27,56,20,0,23,0,35,8,0,26,49,123,30,122,87,85,63,0,0,0,0,58,12,10,30,9,0,7,67,195,87,5,0,0,0,"06","075","030201","2"
"Block Group 3, Census Tract 302.01, San Francisco County, California",0,0,0,73,96,109,102,19,39,16,8,20,18,36,18,0,0,43,73,99,216,151,30,0,0,0,0,0,39,68,73,56,11,0,12,55,188,17,40,10,0,0,"06","075","030201","3"
"Block Group 2, Census Tract 303.02, San Francisco County, California",0,0,8,42,44,39,98,21,39,28,16,19,33,27,22,8,8,8,270,128,26,13,0,8,0,0,0,0,102,100,92,68,0,0,0,9,27,10,37,0,0,0,"06","075","030302","2"
"Block Group 3, Census Tract 303.02, San Francisco County, California",144,0,11,60,44,34,37,46,57,55,45,55,57,30,22,0,12,40,363,140,33,8,0,23,0,0,0,0,109,91,107,59,37,0,13,46,28,13,57,0,0,0,"06","075","030302","3"
"Block Group 1, Census Tract 303.02, San Francisco County, California",0,14,38,30,50,48,50,25,50,131,15,59,16,42,23,10,43,11,319,141,18,7,0,0,0,0,0,0,105,131,75,86,0,10,13,8,0,16,41,0,0,0,"06","075","030302","1"
"Block Group 1, Census Tract 304, San Francisco County, California",0,11,8,0,50,32,73,23,22,57,0,11,9,8,29,10,50,38,417,0,0,0,0,37,27,0,0,0,56,128,79,107,0,0,0,37,56,9,0,0,0,0,"06","075","030400","1"
"Block Group 4, Census Tract 304, San Francisco County, California",38,43,0,21,14,53,49,11,57,45,29,11,9,40,8,28,11,0,186,152,26,0,0,0,0,0,0,0,38,120,20,63,25,0,0,28,0,8,26,0,0,10,"06","075","030400","4"
"Block Group 3, Census Tract 304, San Francisco County, California",0,0,35,43,63,63,33,44,100,19,20,0,8,10,35,30,27,32,300,164,62,0,0,0,0,0,0,0,38,164,20,113,29,24,14,20,42,8,10,0,0,0,"06","075","030400","3"
"Block Group 5, Census Tract 304, San Francisco County, California",10,0,19,56,49,38,10,32,21,51,10,36,16,7,0,10,0,28,149,0,75,62,7,25,0,0,0,0,60,30,0,29,15,0,21,68,47,37,11,0,0,0,"06","075","030400","5"
"Block Group 2, Census Tract 304, San Francisco County, California",0,25,0,92,11,47,13,95,9,66,14,29,0,19,30,46,17,0,291,64,11,18,15,0,0,0,0,0,30,177,41,65,14,30,0,23,10,0,0,0,0,0,"06","075","030400","2"
"Block Group 1, Census Tract 103, San Francisco County, California",47,0,10,107,94,55,119,70,17,42,50,12,56,63,20,0,22,55,9,8,78,440,275,30,42,152,0,0,112,71,64,0,0,0,0,139,411,99,0,0,30,0,"06","075","010300","1"
"Block Group 3, Census Tract 103, San Francisco County, California",0,0,12,10,58,58,0,20,30,32,0,38,18,45,25,12,14,62,48,36,26,320,76,63,113,68,0,0,101,96,0,0,0,0,0,118,209,109,10,0,0,0,"06","075","010300","3"
"Block Group 2, Census Tract 103, San Francisco County, California",0,10,45,74,90,48,54,33,21,19,26,25,0,32,11,12,13,26,11,0,155,211,189,29,0,0,0,0,53,35,0,0,0,0,0,85,173,10,51,27,0,19,"06","075","010300","2"
"Block Group 1, Census Tract 110, San Francisco County, California",0,0,21,41,152,33,0,0,52,0,0,0,24,0,28,24,0,26,40,37,41,14,209,63,0,42,0,0,56,137,0,0,0,0,0,36,91,32,11,0,0,0,"06","075","011000","1"
"Block Group 3, Census Tract 110, San Francisco County, California",16,0,0,266,229,70,9,0,57,43,34,164,63,0,0,24,25,54,0,0,15,26,295,488,120,177,0,0,55,99,0,15,0,0,0,405,431,60,0,15,0,0,"06","075","011000","3"
"Block Group 2, Census Tract 110, San Francisco County, California",0,0,117,448,231,101,66,0,95,98,0,16,14,19,0,0,0,0,26,0,114,141,394,335,121,173,0,0,48,37,12,0,0,0,0,451,287,121,40,13,67,0,"06","075","011000","2"
"Block Group 2, Census Tract 154, San Francisco County, California",0,0,69,171,180,107,102,51,21,0,0,19,0,0,0,42,0,2,139,38,60,274,45,47,94,83,0,0,12,108,15,36,0,0,0,141,389,37,0,0,0,0,"06","075","015400","2"
"Block Group 5, Census Tract 154, San Francisco County, California",0,0,16,70,108,61,67,27,56,29,18,34,25,12,87,0,10,0,209,0,0,129,182,197,12,0,0,0,12,53,101,43,45,0,0,120,140,36,15,12,0,0,"06","075","015400","5"
"Block Group 3, Census Tract 154, San Francisco County, California",0,20,11,144,134,27,34,29,38,15,15,66,0,28,0,0,39,0,69,92,48,132,90,189,141,39,0,0,52,54,34,0,24,0,0,346,207,29,0,0,0,0,"06","075","015400","3"
"Block Group 1, Census Tract 154, San Francisco County, California",0,0,142,59,56,19,33,21,0,0,0,71,0,0,11,0,0,17,14,38,103,90,155,29,0,0,0,0,44,92,53,20,0,0,0,30,169,21,0,0,0,0,"06","075","015400","1"
"Block Group 4, Census Tract 154, San Francisco County, California",0,0,26,0,18,80,16,46,64,0,17,34,0,12,12,11,0,15,44,0,81,144,32,140,0,0,0,0,43,27,32,0,0,0,0,171,80,56,32,0,0,0,"06","075","015400","4"
"Block Group 1, Census Tract 104, San Francisco County, California",0,16,18,0,0,0,0,26,14,0,0,20,15,4,7,0,0,0,19,0,36,91,0,14,7,22,0,0,38,18,0,14,0,0,0,23,32,18,7,0,0,0,"06","075","010400","1"
"Block Group 2, Census Tract 104, San Francisco County, California",0,23,0,219,120,49,72,128,24,32,0,19,26,16,41,32,14,16,41,57,214,277,301,133,0,0,0,0,134,185,0,0,0,0,0,177,239,71,101,0,0,0,"06","075","010400","2"
"Block Group 3, Census Tract 104, San Francisco County, California",0,0,10,56,160,81,145,67,48,32,54,16,0,26,65,28,0,0,46,102,144,270,226,39,45,163,0,0,209,98,26,33,31,0,0,223,145,109,18,0,0,0,"06","075","010400","3"
"Block Group 4, Census Tract 104, San Francisco County, California",0,0,0,75,32,18,0,31,14,13,0,30,0,25,28,17,0,0,35,46,62,178,178,124,13,0,0,0,32,42,18,0,0,0,0,236,82,64,0,0,0,0,"06","075","010400","4"
"Block Group 4, Census Tract 255, San Francisco County, California",0,0,0,12,0,0,22,37,35,15,21,27,66,58,0,1,19,4,142,85,0,0,0,77,0,0,0,0,0,28,57,37,0,0,0,95,72,0,15,0,0,0,"06","075","025500","4"
"Block Group 5, Census Tract 255, San Francisco County, California",0,0,72,0,99,62,47,59,20,97,35,0,10,23,0,16,0,47,241,190,14,0,0,0,0,0,0,0,70,121,21,95,11,20,10,36,47,14,0,0,0,0,"06","075","025500","5"
"Block Group 2, Census Tract 255, San Francisco County, California",0,0,24,116,31,13,81,0,88,73,16,42,15,11,33,64,21,15,192,192,0,0,0,0,0,0,0,0,16,119,32,58,0,64,44,0,35,0,0,16,0,0,"06","075","025500","2"
"Block Group 3, Census Tract 255, San Francisco County, California",0,0,55,35,0,43,58,95,30,106,0,12,20,16,16,24,40,39,175,133,58,0,0,0,0,0,0,0,51,56,55,34,78,0,16,21,19,21,0,0,0,15,"06","075","025500","3"
"Block Group 6, Census Tract 255, San Francisco County, California",0,39,48,181,125,34,60,103,54,62,38,30,21,0,83,51,0,0,511,135,38,18,33,18,0,19,0,0,108,196,95,121,28,0,52,19,83,59,11,0,0,0,"06","075","025500","6"
"Block Group 1, Census Tract 255, San Francisco County, California",0,20,0,48,156,38,88,46,75,0,18,0,0,0,70,23,93,0,239,62,125,35,18,22,0,0,0,0,0,104,0,76,0,19,17,35,130,43,77,0,0,0,"06","075","025500","1"
"Block Group 2, Census Tract 256, San Francisco County, California",0,9,0,8,0,33,23,19,21,21,18,11,8,0,31,39,37,0,258,107,0,0,0,0,9,11,0,0,105,57,51,17,0,0,0,20,66,18,0,0,0,0,"06","075","025600","2"
"Block Group 4, Census Tract 256, San Francisco County, California",0,8,29,10,40,26,10,66,74,68,17,36,30,9,47,31,18,90,221,138,50,27,0,0,0,0,0,0,18,95,53,79,19,28,11,10,52,0,10,0,21,14,"06","075","025600","4"
"Block Group 1, Census Tract 256, San Francisco County, California",0,11,75,48,85,133,97,51,38,90,30,60,0,15,6,33,0,42,272,250,32,8,0,6,0,0,0,0,45,46,28,44,41,44,70,44,52,48,50,0,0,0,"06","075","025600","1"
"Block Group 3, Census Tract 256, San Francisco County, California",10,0,26,76,20,12,52,25,55,28,0,8,17,0,0,11,0,33,212,137,0,0,0,0,0,0,0,0,51,67,76,44,32,0,15,16,8,8,0,32,0,0,"06","075","025600","3"
"Block Group 1, Census Tract 258, San Francisco County, California",8,12,32,32,12,46,43,34,84,34,8,28,8,0,29,25,7,13,192,85,29,25,14,14,0,0,0,0,27,63,6,75,19,13,0,22,40,25,26,30,0,0,"06","075","025800","1"
"Block Group 2, Census Tract 258, San Francisco County, California",5,0,27,34,18,31,25,4,17,78,8,10,31,12,26,17,0,7,105,50,7,55,16,31,24,0,0,0,19,68,17,16,14,4,0,62,48,28,12,0,0,0,"06","075","025800","2"
"Block Group 1, Census Tract 260.01, San Francisco County, California",10,7,57,86,54,42,123,137,123,61,39,96,22,30,54,44,22,53,367,236,50,61,15,0,0,0,0,0,56,124,99,74,76,0,30,39,58,53,70,22,0,0,"06","075","026001","1"
"Block Group 2, Census Tract 260.01, San Francisco County, California",24,7,46,124,121,114,130,230,116,190,10,37,44,34,39,13,40,16,595,83,57,133,70,32,0,0,0,0,23,119,49,123,41,9,46,92,99,132,112,26,9,40,"06","075","026001","2"
"Block Group 2, Census Tract 451, San Francisco County, California",18,0,73,182,63,15,80,92,51,25,0,0,8,16,44,0,8,21,125,115,112,214,97,21,0,0,0,0,79,85,57,62,0,0,0,123,76,51,115,15,0,0,"06","075","045100","2"
"Block Group 3, Census Tract 451, San Francisco County, California",43,0,146,137,108,41,50,0,57,87,26,30,14,0,18,39,16,0,7,40,177,210,18,127,16,0,0,0,17,106,0,47,0,0,0,173,109,49,62,0,32,0,"06","075","045100","3"
"Block Group 1, Census Tract 451, San Francisco County, California",15,28,0,239,185,47,97,52,39,77,0,64,16,30,32,50,40,14,161,84,273,135,145,114,81,0,0,0,114,129,44,46,14,0,0,155,227,93,29,0,7,0,"06","075","045100","1"
"Block Group 3, Census Tract 452, San Francisco County, California",0,0,0,22,20,103,49,47,14,0,14,38,19,20,79,0,0,22,133,22,107,108,0,17,0,0,0,0,57,107,39,0,0,0,0,76,27,0,30,51,0,0,"06","075","045200","3"
"Block Group 1, Census Tract 452, San Francisco County, California",0,19,0,140,189,79,90,114,54,20,0,41,17,19,19,0,117,0,121,80,128,291,114,46,0,0,0,0,60,72,61,20,0,0,22,128,248,53,99,17,0,0,"06","075","045200","1"
"Block Group 4, Census Tract 452, San Francisco County, California",0,0,67,60,107,84,1,30,20,45,40,60,19,0,0,87,21,43,142,129,20,169,19,20,0,0,0,0,21,158,44,48,0,0,0,41,86,100,0,1,0,0,"06","075","045200","4"
"Block Group 2, Census Tract 452, San Francisco County, California",42,24,45,108,131,43,105,43,18,69,17,19,0,0,131,0,0,0,44,37,160,161,296,73,0,21,0,0,42,44,20,0,0,0,0,214,361,111,0,0,0,0,"06","075","045200","2"
"Block Group 5, Census Tract 452, San Francisco County, California",0,0,67,69,30,23,80,58,0,38,21,18,0,21,18,21,0,0,18,54,181,65,104,99,21,18,0,0,20,39,18,0,33,0,0,218,84,128,0,0,20,0,"06","075","045200","5"
"Block Group 2, Census Tract 261, San Francisco County, California",19,36,98,129,39,31,53,87,55,187,19,55,41,54,76,31,30,37,239,355,78,0,0,0,45,0,0,0,13,106,130,93,19,28,24,105,110,14,52,9,0,14,"06","075","026100","2"
"Block Group 4, Census Tract 261, San Francisco County, California",21,0,22,53,32,0,59,57,53,46,0,65,13,33,49,18,42,9,204,143,8,11,10,0,0,0,0,0,19,30,91,50,31,0,0,64,52,0,9,19,0,0,"06","075","026100","4"
"Block Group 1, Census Tract 261, San Francisco County, California",24,0,14,28,30,91,19,66,97,124,16,33,18,0,9,11,48,101,144,138,53,15,38,71,8,9,0,0,29,82,29,52,36,0,17,87,21,0,71,23,29,0,"06","075","026100","1"
"Block Group 3, Census Tract 261, San Francisco County, California",25,16,27,238,141,56,50,69,67,45,57,0,45,29,0,0,26,0,183,253,43,0,0,0,0,0,0,0,51,34,100,32,79,0,0,26,59,19,9,21,18,31,"06","075","026100","3"
"Block Group 1, Census Tract 233, San Francisco County, California",15,0,63,70,174,117,88,113,175,165,63,57,50,60,74,46,38,5,421,205,50,88,13,0,74,239,10,0,53,164,132,110,92,33,7,92,173,92,6,7,16,53,"06","075","023300","1"
"Block Group 4, Census Tract 253, San Francisco County, California",0,19,58,45,79,81,100,18,23,92,16,37,15,9,12,0,0,61,166,15,137,142,86,93,127,7,0,0,33,101,22,33,0,0,0,213,177,35,39,27,10,0,"06","075","025300","4"
"Block Group 2, Census Tract 253, San Francisco County, California",0,0,2,25,49,41,52,27,18,26,20,0,0,0,10,0,0,0,192,19,72,48,0,0,0,0,0,0,36,78,37,71,0,0,0,35,27,29,18,0,0,0,"06","075","025300","2"
"Block Group 3, Census Tract 253, San Francisco County, California",0,0,0,43,19,30,40,8,21,29,0,9,0,0,0,0,0,0,22,0,95,132,54,17,0,0,0,0,0,11,14,24,7,0,0,26,64,24,81,10,0,0,"06","075","025300","3"
"Block Group 1, Census Tract 253, San Francisco County, California",0,7,9,79,59,67,60,92,21,18,0,0,10,31,31,30,15,24,253,74,156,27,17,0,0,0,0,0,56,159,43,65,8,8,0,19,44,63,19,8,0,0,"06","075","025300","1"
"Block Group 1, Census Tract 254.01, San Francisco County, California",0,0,0,61,84,156,38,71,49,18,33,28,9,0,11,0,0,45,136,62,90,154,90,0,0,39,12,0,19,51,33,49,0,0,0,96,172,107,9,18,0,0,"06","075","025401","1"
"Block Group 2, Census Tract 254.01, San Francisco County, California",0,0,43,0,73,33,60,35,72,11,18,8,9,9,37,0,0,0,237,27,85,74,0,0,0,0,0,0,27,78,37,40,10,37,0,50,39,46,0,33,0,0,"06","075","025401","2"
"Block Group 3, Census Tract 254.01, San Francisco County, California",0,11,44,107,45,40,76,86,122,49,0,11,0,27,0,0,12,0,137,65,68,115,11,11,0,0,0,0,39,67,20,29,0,11,11,28,61,26,52,25,11,27,"06","075","025401","3"
"Block Group 2, Census Tract 263.01, San Francisco County, California",0,0,15,106,165,53,127,85,76,121,110,61,42,129,0,59,11,56,275,351,77,28,0,31,0,0,0,0,108,82,67,66,55,46,40,51,56,64,37,34,30,0,"06","075","026301","2"
"Block Group 3, Census Tract 263.01, San Francisco County, California",0,0,14,47,33,9,35,68,24,46,38,15,10,11,7,0,17,27,211,73,9,11,0,0,0,0,0,0,19,89,51,18,0,18,14,37,24,0,9,5,11,9,"06","075","026301","3"
"Block Group 1, Census Tract 263.01, San Francisco County, California",6,14,77,11,130,115,45,33,65,27,0,19,23,11,9,33,12,21,145,135,0,27,23,11,8,0,0,0,51,26,39,11,21,29,0,0,33,45,17,27,15,25,"06","075","026301","1"
"Block Group 2, Census Tract 263.02, San Francisco County, California",47,0,50,50,29,64,58,29,81,121,39,59,7,0,13,55,47,8,365,28,13,0,0,0,0,0,0,0,16,50,101,38,9,0,48,57,33,30,0,0,0,24,"06","075","026302","2"
"Block Group 3, Census Tract 263.02, San Francisco County, California",10,37,50,78,141,99,58,69,69,184,41,64,0,87,73,71,20,8,359,120,61,64,126,82,37,17,0,0,120,226,61,89,0,27,0,41,81,109,26,29,0,32,"06","075","026302","3"
