period,vclassgroup,speed,ROG,S_NOx,SOx,W_NOx,CO2,Diesel_PM2.5,Gas_PM2.5,Diesel PM,Butadiene,Benzene,Acetaldehyde,Formaldehyde,TOG_exh,PM10
MD,SM,19,0.07980847,0.58468821,0.010138262,0.604552014,1086.743692,0.103038079,0.001980093,0.0293572,0.0003328,0.002426,0.0028712,0.0046482,0.033675,0.077112587
MD,SM,20,0.077181054,0.573923122,0.010138262,0.59410093,1063.905194,0.099124381,0.001844957,0.028306,0.000305,0.002209,0.001474,0.001474,0.001474,0.074229748
MD,SM,21,0.073768924,0.564628744,0.009824259,0.584335842,1043.13102,0.09516135,0.001745936,0.0276134,0.000293,0.0021314,0.0021194,0.0031058,0.0191544,0.071346909
MD,SM,22,0.071141508,0.556119079,0.009608972,0.575512174,1024.226417,0.091915903,0.001610801,0.0269208,0.000281,0.0020538,0.0027648,0.0047376,0.0368348,0.06846407
MD,SM,23,0.068729379,0.548452117,0.009608972,0.567374502,1007.017301,0.088572505,0.001475665,0.0262282,0.000269,0.0019762,0.0034102,0.0063694,0.0545152,0.065581231
MD,SM,24,0.065787959,0.541785156,0.009608972,0.560492253,991.3490009,0.085848741,0.001475665,0.0255356,0.000257,0.0018986,0.0040556,0.0080012,0.0721956,0.063169101
MD,SM,25,0.063631253,0.535902907,0.009294968,0.554610004,977.0854329,0.083272259,0.00134053,0.024843,0.000245,0.001821,0.004701,0.009633,0.089876,0.061286262
MD,SM,26,0.061219124,0.530392652,0.009294968,0.549099749,964.1036526,0.080548494,0.001315238,0.0243768,0.0002366,0.0017648,0.0045754,0.0093724,0.0870926,0.059344843
MD,SM,27,0.059277704,0.525667109,0.009294968,0.544374207,952.2952244,0.07792268,0.001205395,0.0239106,0.0002282,0.0017086,0.0044498,0.0091118,0.0843092,0.057148001
MD,SM,28,0.057336284,0.521882987,0.009079681,0.540334661,941.5640279,0.075346198,0.001180103,0.0234444,0.0002198,0.0016524,0.0043242,0.0088512,0.0815258,0.055520584
MD,SM,29,0.055964291,0.518784861,0.009079681,0.537550539,931.8232953,0.073242067,0.001106373,0.0229782,0.0002114,0.0015962,0.0041986,0.0085906,0.0787424,0.053794452
MD,SM,30,0.054022871,0.516216025,0.008765678,0.534923122,922.9967301,0.071383167,0.00107026,0.022512,0.000203,0.00154,0.004073,0.00833,0.075959,0.052167036
MD,SM,31,0.052552162,0.514588609,0.008765678,0.532824996,915.0158594,0.069279036,0.000971238,0.022246,0.0001974,0.0014984,0.0039698,0.0081182,0.0739126,0.050754906
MD,SM,32,0.050610742,0.513431902,0.008765678,0.531883577,907.821838,0.067420137,0.000971238,0.02198,0.0001918,0.0014568,0.0038666,0.0079064,0.0718662,0.049284197
MD,SM,33,0.049669323,0.512961192,0.008765678,0.531511583,901.3599978,0.065463287,0.000909833,0.021714,0.0001862,0.0014152,0.0037634,0.0076946,0.0698198,0.047872067
MD,SM,34,0.048198613,0.513275196,0.008765678,0.532040874,895.5827878,0.064076739,0.000909833,0.021448,0.0001806,0.0013736,0.0036602,0.0074828,0.0677734,0.046616645
MD,SM,35,0.047041906,0.514275196,0.008765678,0.53272687,890.4493443,0.06211989,0.000836103,0.021182,0.000175,0.001332,0.003557,0.007271,0.065727,0.045459938
MD,SM,36,0.046041906,0.515745905,0.008765678,0.534511583,885.9229211,0.060733342,0.000836103,0.0210596,0.0001708,0.0013008,0.003474,0.0071012,0.0641782,0.044518519
MD,SM,37,0.045100487,0.517902612,0.008765678,0.536453003,881.9717906,0.059494076,0.000774697,0.0209372,0.0001666,0.0012696,0.003391,0.0069314,0.0626294,0.043577099
MD,SM,38,0.043629777,0.520844031,0.008765678,0.539609709,878.5685806,0.05815686,0.000774697,0.0208148,0.0001624,0.0012384,0.003308,0.0067616,0.0610806,0.042321676
MD,SM,39,0.04294378,0.524256161,0.008765678,0.543021839,875.69078,0.056917593,0.000700968,0.0206924,0.0001582,0.0012072,0.003225,0.0065918,0.0595318,0.04116497
MD,SM,40,0.042159067,0.528354287,0.008765678,0.547590674,873.3179373,0.056150678,0.000700968,0.02057,0.000154,0.001176,0.003142,0.006422,0.057983,0.04069426
MD,SM,41,0.041002361,0.533138409,0.008451675,0.5526888,871.4345024,0.054813462,0.000700968,0.0205964,0.0001516,0.0011554,0.0030774,0.0062912,0.0569534,0.03975284
MD,SM,42,0.040531651,0.539177955,0.008451675,0.558414343,870.0273386,0.053574196,0.000675676,0.0206228,0.0001492,0.0011348,0.0030128,0.0061604,0.0559238,0.038968127
MD,SM,43,0.039531651,0.5452175,0.008451675,0.564924598,869.0873862,0.052954563,0.000639562,0.0206492,0.0001468,0.0011142,0.0029482,0.0060296,0.0548942,0.038026708
MD,SM,44,0.039060941,0.552413752,0.008451675,0.57265014,868.6085272,0.052089698,0.000639562,0.0206756,0.0001444,0.0010936,0.0028836,0.0058988,0.0538646,0.037340711
MD,SM,45,0.038374945,0.560610004,0.008451675,0.581101815,868.587546,0.050850432,0.000639562,0.020702,0.000142,0.001073,0.002819,0.005768,0.052835,0.036870001
MD,SM,46,0.037904235,0.569747676,0.008451675,0.590239486,869.0247564,0.050230798,0.000639562,0.0208508,0.0001408,0.0010598,0.0027714,0.005673,0.0521572,0.036399292
MD,SM,47,0.037119522,0.579356057,0.008451675,0.600063155,869.9223744,0.049611165,0.000565833,0.0209996,0.0001396,0.0010466,0.0027238,0.005578,0.0514794,0.035928582
MD,SM,48,0.036433525,0.589650435,0.008451675,0.611357533,871.286831,0.048991532,0.000565833,0.0211484,0.0001384,0.0010334,0.0026762,0.005483,0.0508016,0.035457872
MD,SM,49,0.036433525,0.601415523,0.008765678,0.623122621,873.1264601,0.048273949,0.000565833,0.0212972,0.0001372,0.0010202,0.0026286,0.005388,0.0501238,0.034987162
MD,SM,50,0.035962815,0.614180611,0.008765678,0.636044415,875.4542817,0.048126667,0.000565833,0.021446,0.000136,0.001007,0.002581,0.005293,0.049446,0.034673159
MD,SM,51,0.035492106,0.627573115,0.008765678,0.650221632,878.2856301,0.047507034,0.000565833,0.0217006,0.0001358,0.001001,0.0025512,0.005234,0.0491304,0.034202449
MD,SM,52,0.035276819,0.642750332,0.008765678,0.665614136,881.6403878,0.046887401,0.000565833,0.0219552,0.0001356,0.000995,0.0025214,0.005175,0.0488148,0.033516453
MD,SM,53,0.034492106,0.658770252,0.008765678,0.682104766,885.5402807,0.046267768,0.000540541,0.0222098,0.0001354,0.000989,0.0024916,0.005116,0.0484992,0.033516453
MD,SM,54,0.034492106,0.676260882,0.008765678,0.699909399,890.0129771,0.046267768,0.000540541,0.0224644,0.0001352,0.000983,0.0024618,0.005057,0.0481836,0.033045743
MD,SM,55,0.034021396,0.695006935,0.008765678,0.719341449,895.0901641,0.045648135,0.000540541,0.022719,0.000135,0.000977,0.002432,0.004998,0.047868,0.033045743
MD,SM,56,0.034021396,0.715124982,0.008765678,0.739930205,900.8066462,0.045648135,0.000540541,0.0231174,0.0001356,0.0009776,0.0024158,0.0049678,0.047873,0.032575033
MD,SM,57,0.034021396,0.737184447,0.008765678,0.762460381,907.205112,0.045648135,0.000540541,0.0235158,0.0001362,0.0009782,0.0023996,0.0049376,0.047878,0.032575033
MD,SM,58,0.034021396,0.760871329,0.008765678,0.786931976,914.3309152,0.045028502,0.000540541,0.0239142,0.0001368,0.0009788,0.0023834,0.0049074,0.047883,0.032575033
MD,SM,59,0.033550686,0.786028921,0.008765678,0.812775564,922.2371365,0.044930552,0.000540541,0.0243126,0.0001374,0.0009794,0.0023672,0.0048772,0.047888,0.032575033
MD,SM,60,0.033550686,0.813127933,0.008765678,0.841031282,930.9840912,0.044930552,0.000540541,0.024711,0.000138,0.00098,0.002351,0.004847,0.047893,0.032104323
MD,SM,61,0.033550686,0.84285436,0.009079681,0.87122842,940.6389389,0.044930552,0.000540541,0.0252068,0.0001402,0.0009896,0.0023506,0.00485,0.0483376,0.032104323
MD,SM,62,0.033550686,0.874208204,0.009294968,0.903582264,951.2765048,0.044930552,0.000540541,0.0257026,0.0001424,0.0009992,0.0023502,0.004853,0.0487822,0.032104323
MD,SM,63,0.033550686,0.908189464,0.009294968,0.938818946,962.9828706,0.044930552,0.000540541,0.0261984,0.0001446,0.0010088,0.0023498,0.004856,0.0492268,0.032104323
MD,SM,64,0.033550686,0.945367567,0.009294968,0.976898333,975.8540395,0.044930552,0.000540541,0.0266942,0.0001468,0.0010184,0.0023494,0.004859,0.0496714,0.032104323
MD,SM,65,0.033550686,0.984603659,0.009294968,1.017389848,989.9964071,0.044930552,0.000565833,0.02719,0.000149,0.001028,0.002349,0.004862,0.050116,0.032104323
PM,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429281098
PM,SM,1,0.157695736,0.878931681,0.017256013,0.88634381,1821.550599,0.191659917,0.005767526,0.0574578,0.0016058,0.0129118,0.0369106,0.075061,0.6367808,0.150910285
PM,SM,2,0.157695736,0.878931681,0.017256013,0.88634381,1821.550599,0.191659917,0.005767526,0.0555686,0.0015096,0.0121176,0.0345692,0.07031,0.5976206,0.150910285
PM,SM,3,0.157695736,0.878931681,0.017256013,0.88634381,1821.550599,0.191659917,0.005767526,0.0536794,0.0014134,0.0113234,0.0322278,0.065559,0.5584604,0.150910285
PM,SM,4,0.157695736,0.878931681,0.017256013,0.88634381,1821.550599,0.191659917,0.005767526,0.0517902,0.0013172,0.0105292,0.0298864,0.060808,0.5193002,0.150910285
PM,SM,5,0.157695736,0.878931681,0.017256013,0.88634381,1821.550599,0.191659917,0.005767526,0.049901,0.001221,0.009735,0.027545,0.056057,0.48014,0.150910285
PM,SM,6,0.14918548,0.84642113,0.016726723,0.853676553,1725.998118,0.182347307,0.005263099,0.0480118,0.0011248,0.0089408,0.0252036,0.051306,0.4409798,0.143203187
PM,SM,7,0.141675225,0.816067286,0.015412719,0.823322709,1640.46436,0.17308403,0.004832402,0.0461226,0.0010286,0.0081466,0.0228622,0.046555,0.4018196,0.135182086
PM,SM,8,0.133850967,0.788340859,0.014883429,0.794910285,1563.783051,0.165157969,0.004426996,0.0442334,0.0009324,0.0073524,0.0205208,0.041804,0.3626594,0.128160986
PM,SM,9,0.126811421,0.762085141,0.014354139,0.769125277,1494.936057,0.157231908,0.004057704,0.0423442,0.0008362,0.0065582,0.0181794,0.037053,0.3234992,0.121924598
PM,SM,10,0.120771875,0.738241552,0.013824849,0.744967685,1433.035136,0.150692395,0.003787434,0.040455,0.00074,0.005764,0.015838,0.032302,0.284339,0.11562963
PM,SM,11,0.11520304,0.71602538,0.013040136,0.72249609,1377.302458,0.143385967,0.003491871,0.0390764,0.0006808,0.00527,0.0143624,0.0293106,0.259967,0.110334661
PM,SM,12,0.109634204,0.695495204,0.012510846,0.702221337,1327.055391,0.137466088,0.003221601,0.0376978,0.0006216,0.004776,0.0128868,0.0263192,0.235595,0.10525498
PM,SM,13,0.104280655,0.676377158,0.012196842,0.682847868,1281.696465,0.131398926,0.002951331,0.0363192,0.0005624,0.004282,0.0114112,0.0233278,0.211223,0.099960012
PM,SM,14,0.099397816,0.658945108,0.011981555,0.665200531,1240.70041,0.126196629,0.002816196,0.0349406,0.0005032,0.003788,0.0099356,0.0203364,0.186851,0.095606463
PM,SM,15,0.09529969,0.642454478,0.011667552,0.649023904,1203.603247,0.120896383,0.002582039,0.033562,0.000444,0.003294,0.00846,0.017345,0.162479,0.091311495
PM,SM,16,0.090730854,0.627905268,0.011452265,0.634219271,1169.998395,0.115694086,0.002385498,0.0325108,0.0004162,0.003077,0.0070628,0.0141708,0.130278,0.087173233
PM,SM,17,0.087318725,0.614356057,0.011138262,0.620356057,1139.525607,0.11096414,0.002250363,0.0314596,0.0003884,0.00286,0.0056656,0.0109966,0.098077,0.083819684
PM,SM,18,0.083220599,0.601492843,0.010667552,0.607748266,1111.86799,0.10700111,0.002115228,0.0304084,0.0003606,0.002643,0.0042684,0.0078224,0.065876,0.080466135
PM,SM,19,0.07980847,0.590257046,0.010138262,0.596041759,1086.743692,0.103038079,0.001980093,0.0293572,0.0003328,0.002426,0.0028712,0.0046482,0.033675,0.077112587
PM,SM,20,0.077181054,0.579491958,0.010138262,0.585590674,1063.905194,0.099124381,0.001844957,0.028306,0.000305,0.002209,0.001474,0.001474,0.001474,0.074229748
PM,SM,21,0.073768924,0.57019758,0.009824259,0.576296296,1043.13102,0.09516135,0.001745936,0.0276134,0.000293,0.0021314,0.0021194,0.0031058,0.0191544,0.071346909
PM,SM,22,0.071141508,0.561687915,0.009608972,0.567472628,1024.226417,0.091915903,0.001610801,0.0269208,0.000281,0.0020538,0.0027648,0.0047376,0.0368348,0.06846407
PM,SM,23,0.068729379,0.553550243,0.009608972,0.55964896,1007.017301,0.088572505,0.001475665,0.0262282,0.000269,0.0019762,0.0034102,0.0063694,0.0545152,0.065581231
PM,SM,24,0.065787959,0.546667995,0.009608972,0.552981998,991.3490009,0.085848741,0.001475665,0.0255356,0.000257,0.0018986,0.0040556,0.0080012,0.0721956,0.063169101
PM,SM,25,0.063631253,0.54068703,0.009294968,0.546785746,977.0854329,0.083272259,0.00134053,0.024843,0.000245,0.001821,0.004701,0.009633,0.089876,0.061286262
PM,SM,26,0.061219124,0.535275491,0.009294968,0.541374207,964.1036526,0.080548494,0.001315238,0.0243768,0.0002366,0.0017648,0.0045754,0.0093724,0.0870926,0.059344843
PM,SM,27,0.059277704,0.530549948,0.009294968,0.536648665,952.2952244,0.07792268,0.001205395,0.0239106,0.0002282,0.0017086,0.0044498,0.0091118,0.0843092,0.057148001
PM,SM,28,0.057336284,0.526981113,0.009079681,0.533079829,941.5640279,0.075346198,0.001180103,0.0234444,0.0002198,0.0016524,0.0043242,0.0088512,0.0815258,0.055520584
PM,SM,29,0.055964291,0.523412277,0.009079681,0.529510993,931.8232953,0.073242067,0.001106373,0.0229782,0.0002114,0.0015962,0.0041986,0.0085906,0.0787424,0.053794452
PM,SM,30,0.054022871,0.521098864,0.008765678,0.527412867,922.9967301,0.071383167,0.00107026,0.022512,0.000203,0.00154,0.004073,0.00833,0.075959,0.052167036
PM,SM,31,0.052552162,0.519471448,0.008765678,0.525785451,915.0158594,0.069279036,0.000971238,0.022246,0.0001974,0.0014984,0.0039698,0.0081182,0.0739126,0.050754906
PM,SM,32,0.050610742,0.518530028,0.008765678,0.524628744,907.821838,0.067420137,0.000971238,0.02198,0.0001918,0.0014568,0.0038666,0.0079064,0.0718662,0.049284197
PM,SM,33,0.049669323,0.518059318,0.008765678,0.523687325,901.3599978,0.065463287,0.000909833,0.021714,0.0001862,0.0014152,0.0037634,0.0076946,0.0698198,0.047872067
PM,SM,34,0.048198613,0.518373322,0.008765678,0.524001328,895.5827878,0.064076739,0.000909833,0.021448,0.0001806,0.0013736,0.0036602,0.0074828,0.0677734,0.046616645
PM,SM,35,0.047041906,0.518902612,0.008765678,0.525001328,890.4493443,0.06211989,0.000836103,0.021182,0.000175,0.001332,0.003557,0.007271,0.065727,0.045459938
PM,SM,36,0.046041906,0.520373322,0.008765678,0.526472038,885.9229211,0.060733342,0.000836103,0.0210596,0.0001708,0.0013008,0.003474,0.0071012,0.0641782,0.044518519
PM,SM,37,0.045100487,0.522314741,0.008765678,0.528942748,881.9717906,0.059494076,0.000774697,0.0209372,0.0001666,0.0012696,0.003391,0.0069314,0.0626294,0.043577099
PM,SM,38,0.043629777,0.52572687,0.008765678,0.532040874,878.5685806,0.05815686,0.000774697,0.0208148,0.0001624,0.0012384,0.003308,0.0067616,0.0610806,0.042321676
PM,SM,39,0.04294378,0.529354287,0.008765678,0.53566829,875.69078,0.056917593,0.000700968,0.0206924,0.0001582,0.0012072,0.003225,0.0065918,0.0595318,0.04116497
PM,SM,40,0.042159067,0.533452413,0.008765678,0.539766416,873.3179373,0.056150678,0.000700968,0.02057,0.000154,0.001176,0.003142,0.006422,0.057983,0.04069426
PM,SM,41,0.041002361,0.538021248,0.008451675,0.544649255,871.4345024,0.054813462,0.000700968,0.0205964,0.0001516,0.0011554,0.0030774,0.0062912,0.0569534,0.03975284
PM,SM,42,0.040531651,0.544060794,0.008451675,0.5506888,870.0273386,0.053574196,0.000675676,0.0206228,0.0001492,0.0011348,0.0030128,0.0061604,0.0559238,0.038968127
PM,SM,43,0.039531651,0.550786336,0.008451675,0.557414343,869.0873862,0.052954563,0.000639562,0.0206492,0.0001468,0.0011142,0.0029482,0.0060296,0.0548942,0.038026708
PM,SM,44,0.039060941,0.557982588,0.008451675,0.564610595,868.6085272,0.052089698,0.000639562,0.0206756,0.0001444,0.0010936,0.0028836,0.0058988,0.0538646,0.037340711
PM,SM,45,0.038374945,0.565963553,0.008451675,0.57259156,868.587546,0.050850432,0.000639562,0.020702,0.000142,0.001073,0.002819,0.005768,0.052835,0.036870001
PM,SM,46,0.037904235,0.574630515,0.008451675,0.581729231,869.0247564,0.050230798,0.000639562,0.0208508,0.0001408,0.0010598,0.0027714,0.005673,0.0521572,0.036399292
PM,SM,47,0.037119522,0.584454183,0.008451675,0.5915529,869.9223744,0.049611165,0.000565833,0.0209996,0.0001396,0.0010466,0.0027238,0.005578,0.0514794,0.035928582
PM,SM,48,0.036433525,0.595533274,0.008451675,0.602161281,871.286831,0.048991532,0.000565833,0.0211484,0.0001384,0.0010334,0.0026762,0.005483,0.0508016,0.035457872
PM,SM,49,0.036433525,0.607298362,0.008765678,0.614397078,873.1264601,0.048273949,0.000565833,0.0212972,0.0001372,0.0010202,0.0026286,0.005388,0.0501238,0.034987162
PM,SM,50,0.035962815,0.619749447,0.008765678,0.626848163,875.4542817,0.048126667,0.000565833,0.021446,0.000136,0.001007,0.002581,0.005293,0.049446,0.034673159
PM,SM,51,0.035492106,0.633926664,0.008765678,0.641240667,878.2856301,0.047507034,0.000565833,0.0217006,0.0001358,0.001001,0.0025512,0.005234,0.0491304,0.034202449
PM,SM,52,0.035276819,0.649005165,0.008765678,0.656103881,881.6403878,0.046887401,0.000565833,0.0219552,0.0001356,0.000995,0.0025214,0.005175,0.0488148,0.033516453
PM,SM,53,0.034492106,0.665339088,0.008765678,0.672437804,885.5402807,0.046267768,0.000540541,0.0222098,0.0001354,0.000989,0.0024916,0.005116,0.0484992,0.033516453
PM,SM,54,0.034492106,0.682614431,0.008765678,0.689928434,890.0129771,0.046267768,0.000540541,0.0224644,0.0001352,0.000983,0.0024618,0.005057,0.0481836,0.033045743
PM,SM,55,0.034021396,0.701261768,0.008765678,0.709360484,895.0901641,0.045648135,0.000540541,0.022719,0.000135,0.000977,0.002432,0.004998,0.047868,0.033045743
PM,SM,56,0.034021396,0.722164527,0.008765678,0.72994924,900.8066462,0.045648135,0.000540541,0.0231174,0.0001356,0.0009776,0.0024158,0.0049678,0.047873,0.032575033
PM,SM,57,0.034021396,0.744223993,0.008765678,0.751793419,907.205112,0.045648135,0.000540541,0.0235158,0.0001362,0.0009782,0.0023996,0.0049376,0.047878,0.032575033
PM,SM,58,0.034021396,0.767910875,0.008765678,0.776009591,914.3309152,0.045028502,0.000540541,0.0239142,0.0001368,0.0009788,0.0023834,0.0049074,0.047883,0.032575033
PM,SM,59,0.033550686,0.793068467,0.008765678,0.801637893,922.2371365,0.044930552,0.000540541,0.0243126,0.0001374,0.0009794,0.0023672,0.0048772,0.047888,0.032575033
PM,SM,60,0.033550686,0.820638188,0.008765678,0.829207614,930.9840912,0.044930552,0.000540541,0.024711,0.000138,0.00098,0.002351,0.004847,0.047893,0.032104323
PM,SM,61,0.033550686,0.850364616,0.009079681,0.858934042,940.6389389,0.044930552,0.000540541,0.0252068,0.0001402,0.0009896,0.0023506,0.00485,0.0483376,0.032104323
PM,SM,62,0.033550686,0.882404456,0.009294968,0.890973882,951.2765048,0.044930552,0.000540541,0.0257026,0.0001424,0.0009992,0.0023502,0.004853,0.0487822,0.032104323
PM,SM,63,0.033550686,0.91669972,0.009294968,0.925739855,962.9828706,0.044930552,0.000540541,0.0261984,0.0001446,0.0010088,0.0023498,0.004856,0.0492268,0.032104323
PM,SM,64,0.033550686,0.953563819,0.009294968,0.963133245,975.8540395,0.044930552,0.000540541,0.0266942,0.0001468,0.0010184,0.0023494,0.004859,0.0496714,0.032104323
PM,SM,65,0.033550686,0.994055334,0.009294968,1.003310757,989.9964071,0.044930552,0.000565833,0.02719,0.000149,0.001028,0.002349,0.004862,0.050116,0.032104323
EV,SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429281098
EV,SM,1,0.157480449,0.888598642,0.017256013,0.893755939,1821.550599,0.191659917,0.005767526,0.0574578,0.0016058,0.0129118,0.0369106,0.075061,0.6367808,0.150910285
EV,SM,2,0.157480449,0.888598642,0.017256013,0.893755939,1821.550599,0.191659917,0.005767526,0.0555686,0.0015096,0.0121176,0.0345692,0.07031,0.5976206,0.150910285
EV,SM,3,0.157480449,0.888598642,0.017256013,0.893755939,1821.550599,0.191659917,0.005767526,0.0536794,0.0014134,0.0113234,0.0322278,0.065559,0.5584604,0.150910285
EV,SM,4,0.157480449,0.888598642,0.017256013,0.893755939,1821.550599,0.191659917,0.005767526,0.0517902,0.0013172,0.0105292,0.0298864,0.060808,0.5193002,0.150910285
EV,SM,5,0.157480449,0.888598642,0.017256013,0.893755939,1821.550599,0.191659917,0.005767526,0.049901,0.001221,0.009735,0.027545,0.056057,0.48014,0.150910285
EV,SM,6,0.14918548,0.855617382,0.016726723,0.861088682,1725.998118,0.182347307,0.005263099,0.0480118,0.0011248,0.0089408,0.0252036,0.051306,0.4409798,0.143203187
EV,SM,7,0.141145935,0.824792829,0.015412719,0.830734838,1640.46436,0.17308403,0.004832402,0.0461226,0.0010286,0.0081466,0.0228622,0.046555,0.4018196,0.135182086
EV,SM,8,0.13363568,0.796851114,0.014883429,0.802322414,1563.783051,0.165157969,0.004426996,0.0442334,0.0009324,0.0073524,0.0205208,0.041804,0.3626594,0.128160986
EV,SM,9,0.126811421,0.770595396,0.014354139,0.775752693,1494.936057,0.157231908,0.004057704,0.0423442,0.0008362,0.0065582,0.0181794,0.037053,0.3234992,0.121924598
EV,SM,10,0.120771875,0.746437804,0.013824849,0.751909104,1433.035136,0.150692395,0.003787434,0.040455,0.00074,0.005764,0.015838,0.032302,0.284339,0.11562963
EV,SM,11,0.114889036,0.724064925,0.013040136,0.729222222,1377.302458,0.143385967,0.003491871,0.0390764,0.0006808,0.00527,0.0143624,0.0293106,0.259967,0.110334661
EV,SM,12,0.109320201,0.70300546,0.012510846,0.70847676,1327.055391,0.137466088,0.003221601,0.0376978,0.0006216,0.004776,0.0128868,0.0263192,0.235595,0.10525498
EV,SM,13,0.104280655,0.684416704,0.012196842,0.689574,1281.696465,0.131398926,0.002951331,0.0363192,0.0005624,0.004282,0.0114112,0.0233278,0.211223,0.099960012
EV,SM,14,0.099397816,0.666298657,0.011981555,0.671455954,1240.70041,0.126196629,0.002816196,0.0349406,0.0005032,0.003788,0.0099356,0.0203364,0.186851,0.095606463
EV,SM,15,0.09529969,0.649808027,0.011667552,0.655494614,1203.603247,0.120896383,0.002582039,0.033562,0.000444,0.003294,0.00846,0.017345,0.162479,0.091311495
EV,SM,16,0.090730854,0.635003394,0.011452265,0.640474694,1169.998395,0.115694086,0.002385498,0.0325108,0.0004162,0.003077,0.0070628,0.0141708,0.130278,0.087173233
EV,SM,17,0.087103438,0.620924893,0.011138262,0.62661148,1139.525607,0.11096414,0.002250363,0.0314596,0.0003884,0.00286,0.0056656,0.0109966,0.098077,0.083819684
EV,SM,18,0.083220599,0.608532389,0.010667552,0.614003689,1111.86799,0.10700111,0.002115228,0.0304084,0.0003606,0.002643,0.0042684,0.0078224,0.065876,0.080466135
EV,SM,19,0.07980847,0.596825882,0.010138262,0.602297182,1086.743692,0.103038079,0.001980093,0.0293572,0.0003328,0.002426,0.0028712,0.0046482,0.033675,0.077112587
EV,SM,20,0.076710344,0.586374797,0.010138262,0.591846097,1063.905194,0.099124381,0.001844957,0.028306,0.000305,0.002209,0.001474,0.001474,0.001474,0.074229748
EV,SM,21,0.073768924,0.576394422,0.009824259,0.582081009,1043.13102,0.09516135,0.001745936,0.0276134,0.000293,0.0021314,0.0021194,0.0031058,0.0191544,0.071346909
EV,SM,22,0.071141508,0.567786041,0.009608972,0.573257341,1024.226417,0.091915903,0.001610801,0.0269208,0.000281,0.0020538,0.0027648,0.0047376,0.0368348,0.06846407
EV,SM,23,0.068514092,0.560433082,0.009608972,0.565904382,1007.017301,0.088572505,0.001475665,0.0262282,0.000269,0.0019762,0.0034102,0.0063694,0.0545152,0.065581231
EV,SM,24,0.065787959,0.553080124,0.009608972,0.558766711,991.3490009,0.085848741,0.001475665,0.0255356,0.000257,0.0018986,0.0040556,0.0080012,0.0721956,0.063169101
EV,SM,25,0.063631253,0.546883872,0.009294968,0.552570459,977.0854329,0.083272259,0.00134053,0.024843,0.000245,0.001821,0.004701,0.009633,0.089876,0.061286262
EV,SM,26,0.061219124,0.541373617,0.009294968,0.54715892,964.1036526,0.080548494,0.001315238,0.0243768,0.0002366,0.0017648,0.0045754,0.0093724,0.0870926,0.059344843
EV,SM,27,0.059277704,0.537118784,0.009294968,0.542433378,952.2952244,0.07792268,0.001205395,0.0239106,0.0002282,0.0017086,0.0044498,0.0091118,0.0843092,0.057148001
EV,SM,28,0.057336284,0.533079239,0.009079681,0.538864542,941.5640279,0.075346198,0.001180103,0.0234444,0.0002198,0.0016524,0.0043242,0.0088512,0.0815258,0.055520584
EV,SM,29,0.055964291,0.530295116,0.009079681,0.535766416,931.8232953,0.073242067,0.001106373,0.0229782,0.0002114,0.0015962,0.0041986,0.0085906,0.0787424,0.053794452
EV,SM,30,0.054022871,0.52719699,0.008765678,0.53319758,922.9967301,0.071383167,0.00107026,0.022512,0.000203,0.00154,0.004073,0.00833,0.075959,0.052167036
EV,SM,31,0.052552162,0.525569574,0.008765678,0.531570164,915.0158594,0.069279036,0.000971238,0.022246,0.0001974,0.0014984,0.0039698,0.0081182,0.0739126,0.050754906
EV,SM,32,0.050610742,0.524412867,0.008765678,0.530413457,907.821838,0.067420137,0.000971238,0.02198,0.0001918,0.0014568,0.0038666,0.0079064,0.0718662,0.049284197
EV,SM,33,0.049669323,0.524256161,0.008765678,0.530256751,901.3599978,0.065463287,0.000909833,0.021714,0.0001862,0.0014152,0.0037634,0.0076946,0.0698198,0.047872067
EV,SM,34,0.048198613,0.524471448,0.008765678,0.530256751,895.5827878,0.064076739,0.000909833,0.021448,0.0001806,0.0013736,0.0036602,0.0074828,0.0677734,0.046616645
EV,SM,35,0.047041906,0.525256161,0.008765678,0.531256751,890.4493443,0.06211989,0.000836103,0.021182,0.000175,0.001332,0.003557,0.007271,0.065727,0.045459938
EV,SM,36,0.046041906,0.526942157,0.008765678,0.533041464,885.9229211,0.060733342,0.000836103,0.0210596,0.0001708,0.0013008,0.003474,0.0071012,0.0641782,0.044518519
EV,SM,37,0.045100487,0.52919758,0.008765678,0.53519817,881.9717906,0.059494076,0.000774697,0.0209372,0.0001666,0.0012696,0.003391,0.0069314,0.0626294,0.043577099
EV,SM,38,0.043629777,0.532139,0.008765678,0.53813959,878.5685806,0.05815686,0.000774697,0.0208148,0.0001624,0.0012384,0.003308,0.0067616,0.0610806,0.042321676
EV,SM,39,0.04294378,0.535452413,0.008765678,0.541767006,875.69078,0.056917593,0.000700968,0.0206924,0.0001582,0.0012072,0.003225,0.0065918,0.0595318,0.04116497
EV,SM,40,0.042159067,0.539864542,0.008765678,0.545865132,873.3179373,0.056150678,0.000700968,0.02057,0.000154,0.001176,0.003142,0.006422,0.057983,0.04069426
EV,SM,41,0.041002361,0.544904087,0.008451675,0.551218681,871.4345024,0.054813462,0.000700968,0.0205964,0.0001516,0.0011554,0.0030774,0.0062912,0.0569534,0.03975284
