"source","estimate","dimension_01_name","dimension_01_value","dimension_02_name","dimension_02_value","estimate_name","estimate_value"
"CHTS","Number of Escorting tours by person type and duration","Person Type","Non-working senior","Duration in Hours","6","Number of Tours",718.833848437057
"CHTS","Number of Escorting tours by person type and duration","Person Type","Non-working senior","Duration in Hours","9","Number of Tours",1357.08976320986
"CHTS","Number of Escorting tours by person type and duration","Person Type","Part-time worker","Duration in Hours","1","Number of Tours",138297.503252849
"CHTS","Number of Escorting tours by person type and duration","Person Type","Part-time worker","Duration in Hours","2","Number of Tours",41665.7665628917
"CHTS","Number of Escorting tours by person type and duration","Person Type","Part-time worker","Duration in Hours","3","Number of Tours",9639.06046301793
"CHTS","Number of Escorting tours by person type and duration","Person Type","Part-time worker","Duration in Hours","4","Number of Tours",5368.01724562431
"CHTS","Number of Escorting tours by person type and duration","Person Type","Part-time worker","Duration in Hours","5","Number of Tours",416.664528383298
"CHTS","Number of Escorting tours by person type and duration","Person Type","Part-time worker","Duration in Hours","6","Number of Tours",605.636678667748
"CHTS","Number of Escorting tours by person type and duration","Person Type","Part-time worker","Duration in Hours","8","Number of Tours",69.0727836055597
"CHTS","Number of Escorting tours by person type and duration","Person Type","Part-time worker","Duration in Hours","9","Number of Tours",589.089369644444
"CHTS","Number of Escorting tours by person type and duration","Person Type","Part-time worker","Duration in Hours","15","Number of Tours",3780.61060618779
"CHTS","Number of Escorting tours by person type and duration","Person Type","Pre-school","Duration in Hours","1","Number of Tours",68828.3146363985
"CHTS","Number of Escorting tours by person type and duration","Person Type","Pre-school","Duration in Hours","2","Number of Tours",23120.0240239061
"CHTS","Number of Escorting tours by person type and duration","Person Type","Pre-school","Duration in Hours","3","Number of Tours",14139.9836315849
"CHTS","Number of Escorting tours by person type and duration","Person Type","Pre-school","Duration in Hours","4","Number of Tours",1601.12844938221
"CHTS","Number of Escorting tours by person type and duration","Person Type","Pre-school","Duration in Hours","5","Number of Tours",5151.71223237872
"CHTS","Number of Escorting tours by person type and duration","Person Type","Pre-school","Duration in Hours","10","Number of Tours",1511.51488515707
"CHTS","Number of Escorting tours by person type and duration","Person Type","Pre-school","Duration in Hours","12","Number of Tours",205.339666105994
"CHTS","Number of Escorting tours by person type and duration","Person Type","University student","Duration in Hours","1","Number of Tours",44898.0721301843
"CHTS","Number of Escorting tours by person type and duration","Person Type","University student","Duration in Hours","2","Number of Tours",14940.8265277756
"CHTS","Number of Escorting tours by person type and duration","Person Type","University student","Duration in Hours","3","Number of Tours",10236.4869904826
"CHTS","Number of Escorting tours by person type and duration","Person Type","University student","Duration in Hours","4","Number of Tours",586.999794775033
"CHTS","Number of Escorting tours by person type and duration","Person Type","University student","Duration in Hours","5","Number of Tours",824.232379883644
"CHTS","Number of Escorting tours by person type and duration","Person Type","University student","Duration in Hours","6","Number of Tours",437.979422441689
"CHTS","Number of Escorting tours by person type and duration","Person Type","University student","Duration in Hours","9","Number of Tours",169.369798110849
"CHTS","Number of Maintenance tours by person type and duration","Person Type","Driving age student","Duration in Hours","1","Number of Tours",1672.62631278633
"CHTS","Number of Maintenance tours by person type and duration","Person Type","Driving age student","Duration in Hours","2","Number of Tours",4851.44021507407
"CHTS","Number of Maintenance tours by person type and duration","Person Type","Driving age student","Duration in Hours","3","Number of Tours",1953.29121482867
"CHTS","Number of Maintenance tours by person type and duration","Person Type","Driving age student","Duration in Hours","6","Number of Tours",94.1982202396293
"CHTS","Number of Maintenance tours by person type and duration","Person Type","Driving age student","Duration in Hours","7","Number of Tours",283.971529946244
"CHTS","Number of Maintenance tours by person type and duration","Person Type","Driving age student","Duration in Hours","9","Number of Tours",476.324397801068
"CHTS","Number of Maintenance tours by person type and duration","Person Type","Full-time worker","Duration in Hours","1","Number of Tours",38653.706498788
"CHTS","Number of Maintenance tours by person type and duration","Person Type","Full-time worker","Duration in Hours","2","Number of Tours",56415.2318611961
"CHTS","Number of Maintenance tours by person type and duration","Person Type","Full-time worker","Duration in Hours","3","Number of Tours",28105.3818059677
"CHTS","Number of Maintenance tours by person type and duration","Person Type","Full-time worker","Duration in Hours","4","Number of Tours",14512.4892734453
"CHTS","Number of Maintenance tours by person type and duration","Person Type","Full-time worker","Duration in Hours","5","Number of Tours",4933.37293186436
"CHTS","Number of Maintenance tours by person type and duration","Person Type","Full-time worker","Duration in Hours","6","Number of Tours",6513.3127218406
"CHTS","Number of Maintenance tours by person type and duration","Person Type","Full-time worker","Duration in Hours","7","Number of Tours",3781.31072565002
"CHTS","Number of Maintenance tours by person type and duration","Person Type","Full-time worker","Duration in Hours","8","Number of Tours",1525.57516117239
"CHTS","Number of Maintenance tours by person type and duration","Person Type","Full-time worker","Duration in Hours","9","Number of Tours",4920.58545027932
"CHTS","Number of Maintenance tours by person type and duration","Person Type","Full-time worker","Duration in Hours","10","Number of Tours",3063.29825354917
"CHTS","Number of Maintenance tours by person type and duration","Person Type","Full-time worker","Duration in Hours","11","Number of Tours",7462.88232603374
"CHTS","Number of Maintenance tours by person type and duration","Person Type","Full-time worker","Duration in Hours","12","Number of Tours",71.7172554074172
"CHTS","Number of Maintenance tours by person type and duration","Person Type","Full-time worker","Duration in Hours","13","Number of Tours",4469.04968060972
"CHTS","Number of Maintenance tours by person type and duration","Person Type","Full-time worker","Duration in Hours","14","Number of Tours",86.7610040550759
"CHTS","Number of Maintenance tours by person type and duration","Person Type","Non-driving student","Duration in Hours","1","Number of Tours",3477.61819631151
"CHTS","Number of Maintenance tours by person type and duration","Person Type","Non-driving student","Duration in Hours","2","Number of Tours",21220.2588386237
"CHTS","Number of Maintenance tours by person type and duration","Person Type","Non-driving student","Duration in Hours","3","Number of Tours",2763.077389813
"CHTS","Number of Maintenance tours by person type and duration","Person Type","Non-driving student","Duration in Hours","4","Number of Tours",2517.72978142895
"CHTS","Number of Maintenance tours by person type and duration","Person Type","Non-driving student","Duration in Hours","5","Number of Tours",1023.45622592665
