"NAME","C24010_005E","C24010_006E","C24010_007E","C24010_012E","C24010_013E","C24010_014E","C24010_015E","C24010_016E","C24010_020E","C24010_022E","C24010_023E","C24010_024E","C24010_025E","C24010_026E","C24010_028E","C24010_029E","C24010_030E","C24010_034E","C24010_041E","C24010_042E","C24010_043E","C24010_048E","C24010_049E","C24010_050E","C24010_051E","C24010_052E","C24010_056E","C24010_058E","C24010_059E","C24010_060E","C24010_061E","C24010_062E","C24010_064E","C24010_065E","C24010_066E","C24010_070E","state","county","tract","block group"
"Block Group 2, Census Tract 5118, Santa Clara County, California",72,10,93,0,0,25,14,0,9,0,0,0,0,0,38,9,25,11,18,23,19,0,0,111,0,29,9,0,0,24,0,10,9,29,0,12,"06","085","511800","2"
"Block Group 3, Census Tract 5118, Santa Clara County, California",80,11,132,0,0,3,19,0,0,0,0,34,25,0,23,4,110,12,42,11,74,3,8,30,45,44,0,0,0,38,3,24,0,11,0,3,"06","085","511800","3"
"Block Group 1, Census Tract 5118, Santa Clara County, California",148,26,121,17,18,31,26,31,11,7,0,0,45,0,28,4,85,12,57,29,39,30,0,45,16,60,11,0,0,14,0,21,72,57,0,7,"06","085","511800","1"
"Block Group 2, Census Tract 5119.07, Santa Clara County, California",171,56,209,8,42,10,5,0,0,8,0,0,16,0,61,37,20,20,16,45,100,0,0,62,38,46,20,7,0,22,0,9,63,57,0,11,"06","085","511907","2"
"Block Group 1, Census Tract 5119.07, Santa Clara County, California",71,21,122,0,0,25,22,0,0,0,0,8,0,7,52,38,30,25,87,0,43,17,0,9,15,30,0,0,0,5,0,13,33,45,0,5,"06","085","511907","1"
"Block Group 1, Census Tract 5119.09, Santa Clara County, California",297,56,215,0,53,0,18,35,0,0,13,0,0,25,81,13,12,40,70,97,92,12,32,98,0,86,0,0,0,24,0,0,60,122,0,0,"06","085","511909","1"
"Block Group 3, Census Tract 5119.09, Santa Clara County, California",176,65,225,0,5,0,34,12,0,0,0,13,0,0,83,9,15,17,91,13,137,0,0,80,35,52,0,0,0,20,0,22,58,62,0,0,"06","085","511909","3"
"Block Group 2, Census Tract 5119.09, Santa Clara County, California",144,86,269,0,20,0,14,8,0,0,0,0,0,0,33,38,0,24,107,76,23,0,14,64,0,57,0,0,0,0,0,77,37,47,0,0,"06","085","511909","2"
"Block Group 4, Census Tract 5120.21, Santa Clara County, California",33,78,52,0,0,0,0,0,0,47,15,0,48,0,28,0,137,67,14,7,27,33,0,27,0,0,50,0,0,50,0,79,66,26,12,0,"06","085","512021","4"
"Block Group 1, Census Tract 5120.21, Santa Clara County, California",79,0,76,24,0,25,0,0,0,0,0,23,0,0,31,14,113,38,0,0,0,0,10,52,0,45,48,0,0,59,0,0,0,89,0,20,"06","085","512021","1"
"Block Group 3, Census Tract 5120.21, Santa Clara County, California",128,41,118,0,0,19,0,4,0,36,0,0,0,0,86,31,34,48,0,11,0,12,0,120,0,0,0,0,0,0,0,0,34,112,0,18,"06","085","512021","3"
"Block Group 2, Census Tract 5120.21, Santa Clara County, California",74,15,98,0,0,0,0,15,0,0,0,0,0,0,38,0,95,48,35,30,54,0,40,55,0,26,0,0,0,14,0,51,75,89,0,0,"06","085","512021","2"
"Block Group 1, Census Tract 5120.26, Santa Clara County, California",18,28,37,0,0,8,0,23,0,6,0,9,22,42,104,3,54,89,43,37,9,0,8,37,14,24,47,0,0,0,11,25,53,174,0,24,"06","085","512026","1"
"Block Group 2, Census Tract 5120.26, Santa Clara County, California",78,18,153,0,0,9,17,0,0,24,7,11,9,0,39,14,74,35,61,20,44,17,0,20,0,25,7,0,0,42,0,61,60,81,0,41,"06","085","512026","2"
"Block Group 2, Census Tract 5038.02, Santa Clara County, California",119,0,11,0,0,0,0,0,0,0,0,43,0,0,0,49,32,121,10,14,0,0,0,66,0,0,0,0,0,34,25,78,24,95,0,0,"06","085","503802","2"
"Block Group 1, Census Tract 5038.02, Santa Clara County, California",50,63,96,0,0,7,27,42,104,0,25,0,68,102,68,18,100,247,60,43,161,13,0,16,14,82,79,0,0,36,24,59,11,95,0,142,"06","085","503802","1"
"Block Group 4, Census Tract 5038.02, Santa Clara County, California",5,9,91,0,0,45,0,0,0,15,0,43,39,4,106,26,113,123,10,33,12,0,0,54,0,47,14,0,0,0,30,46,39,87,30,17,"06","085","503802","4"
"Block Group 3, Census Tract 5038.02, Santa Clara County, California",0,0,13,0,0,29,34,0,0,0,0,4,0,0,25,58,19,79,29,37,11,0,0,7,0,0,0,0,0,0,0,24,9,0,0,67,"06","085","503802","3"
"Block Group 1, Census Tract 5038.03, Santa Clara County, California",29,43,146,15,0,14,45,10,0,0,0,27,71,22,78,70,92,281,50,59,57,0,0,10,17,23,0,0,0,17,88,62,154,184,0,101,"06","085","503803","1"
"Block Group 2, Census Tract 5038.03, Santa Clara County, California",23,8,121,0,0,0,0,19,0,21,0,19,23,0,7,17,12,90,50,37,25,0,19,23,0,34,5,0,0,5,0,44,78,42,4,32,"06","085","503803","2"
"Block Group 3, Census Tract 5038.04, Santa Clara County, California",15,84,166,0,0,15,24,0,0,9,17,22,0,14,14,54,260,82,103,8,0,0,0,85,0,18,0,0,0,40,12,45,117,104,10,10,"06","085","503804","3"
"Block Group 1, Census Tract 5038.04, Santa Clara County, California",22,26,137,0,0,0,0,0,0,14,12,39,11,0,23,59,28,190,61,129,30,0,0,0,0,9,77,0,0,18,0,48,135,106,0,48,"06","085","503804","1"
"Block Group 2, Census Tract 5038.04, Santa Clara County, California",31,28,95,0,0,0,0,0,0,0,0,30,6,0,12,0,51,40,31,0,25,0,0,27,0,42,0,0,0,0,0,43,18,0,0,15,"06","085","503804","2"
"Block Group 2, Census Tract 5043.07, Santa Clara County, California",147,61,150,7,0,20,20,24,29,14,0,20,34,15,70,50,48,71,48,89,36,0,0,44,0,83,48,0,0,27,13,41,36,55,6,87,"06","085","504307","2"
"Block Group 1, Census Tract 5043.07, Santa Clara County, California",90,0,221,0,0,32,18,13,0,12,0,9,0,48,50,47,62,69,49,85,63,7,0,37,17,60,8,0,0,21,7,65,35,144,24,5,"06","085","504307","1"
"Block Group 3, Census Tract 5043.11, Santa Clara County, California",147,17,188,14,0,0,29,11,0,21,31,28,0,0,37,27,0,17,145,88,93,35,0,17,0,0,17,0,0,0,0,31,25,33,18,34,"06","085","504311","3"
"Block Group 1, Census Tract 5043.11, Santa Clara County, California",162,17,564,0,0,0,0,0,0,0,0,0,0,0,12,0,0,38,54,130,219,18,17,20,16,17,0,0,0,0,0,28,16,83,0,0,"06","085","504311","1"
"Block Group 2, Census Tract 5043.11, Santa Clara County, California",42,65,378,0,0,0,33,39,23,24,0,0,0,15,102,165,39,60,60,61,176,22,0,44,16,110,26,0,0,71,0,16,35,48,0,32,"06","085","504311","2"
"Block Group 1, Census Tract 5044.13, Santa Clara County, California",84,39,242,0,0,15,7,7,0,0,0,0,7,0,25,22,4,27,50,34,82,0,6,56,10,16,9,0,0,23,7,7,12,17,0,21,"06","085","504413","1"
"Block Group 2, Census Tract 5044.20, Santa Clara County, California",42,68,126,0,12,0,0,16,0,11,50,11,39,17,66,33,0,40,89,9,33,0,0,36,0,56,19,0,0,37,0,37,10,90,0,60,"06","085","504420","2"
"Block Group 3, Census Tract 5044.20, Santa Clara County, California",35,11,21,16,0,0,0,19,0,0,0,0,0,0,14,0,0,0,22,17,16,0,0,0,0,10,0,0,0,0,0,0,14,55,0,0,"06","085","504420","3"
"Block Group 1, Census Tract 5044.20, Santa Clara County, California",32,6,224,0,0,0,28,25,16,0,0,60,0,0,20,67,170,101,69,23,95,15,0,52,0,15,45,0,0,26,0,58,5,126,0,31,"06","085","504420","1"
"Block Group 1, Census Tract 5050.07, Santa Clara County, California",33,6,57,10,5,0,0,6,4,13,0,29,37,0,49,19,4,42,22,31,12,0,5,20,0,18,23,0,0,17,6,26,14,50,0,18,"06","085","505007","1"
"Block Group 2, Census Tract 5050.07, Santa Clara County, California",28,10,130,17,0,12,12,27,6,55,0,101,26,82,124,65,79,191,49,32,18,11,4,71,0,80,45,0,0,73,25,34,80,95,8,90,"06","085","505007","2"
"Block Group 1, Census Tract 5054.02, Santa Clara County, California",49,22,61,0,0,29,12,2,0,0,0,0,0,5,0,0,0,71,25,15,48,0,0,19,8,0,8,0,0,0,0,11,40,52,0,11,"06","085","505402","1"
"Block Group 2, Census Tract 5054.02, Santa Clara County, California",40,63,198,12,0,25,0,0,8,12,32,0,7,0,18,9,29,52,54,28,74,0,0,21,32,56,0,0,0,17,0,48,11,82,0,28,"06","085","505402","2"
"Block Group 1, Census Tract 5062.04, Santa Clara County, California",102,0,256,12,0,21,15,0,0,0,0,67,0,50,81,32,23,42,52,45,43,0,0,38,34,48,40,0,0,19,0,77,43,76,2,16,"06","085","506204","1"
"Block Group 3, Census Tract 5062.04, Santa Clara County, California",42,0,48,0,0,18,24,0,0,0,0,13,0,0,0,28,46,0,29,18,70,0,0,32,0,0,0,0,0,13,0,0,0,32,0,0,"06","085","506204","3"
"Block Group 2, Census Tract 5062.04, Santa Clara County, California",63,0,74,22,0,0,18,0,0,0,0,8,0,0,37,0,18,0,19,8,60,0,0,50,19,17,0,0,0,10,0,0,0,15,0,10,"06","085","506204","2"
"Block Group 4, Census Tract 5062.04, Santa Clara County, California",60,0,228,0,0,33,0,0,0,0,0,0,0,0,16,0,59,16,37,20,137,0,0,75,0,0,0,0,0,0,0,0,22,63,0,0,"06","085","506204","4"
"Block Group 4, Census Tract 5063.05, Santa Clara County, California",114,10,112,14,0,0,44,10,0,31,0,102,38,0,13,96,49,0,12,0,27,0,0,29,0,0,18,0,0,18,0,12,44,42,0,14,"06","085","506305","4"
"Block Group 1, Census Tract 5063.05, Santa Clara County, California",26,0,36,11,0,19,0,0,0,0,0,0,0,39,0,0,69,112,0,0,0,0,11,0,0,0,0,0,0,0,0,0,48,130,0,88,"06","085","506305","1"
"Block Group 3, Census Tract 5063.05, Santa Clara County, California",16,12,105,0,0,0,12,0,15,113,0,0,12,0,10,13,49,0,23,31,12,0,0,0,0,34,13,0,0,22,0,77,47,28,0,0,"06","085","506305","3"
"Block Group 2, Census Tract 5063.05, Santa Clara County, California",140,0,125,0,0,74,0,7,14,0,0,26,0,75,49,63,100,119,54,7,9,0,0,84,0,13,12,0,0,141,145,67,58,162,0,0,"06","085","506305","2"
"Block Group 1, Census Tract 5064.02, Santa Clara County, California",68,13,165,0,10,0,15,0,0,0,0,34,0,0,23,0,104,13,55,10,13,0,0,44,0,12,18,0,0,84,0,44,51,203,0,0,"06","085","506402","1"
"Block Group 2, Census Tract 5064.02, Santa Clara County, California",15,20,35,0,0,0,0,0,0,0,0,0,0,0,0,13,0,12,36,0,24,0,0,0,0,0,0,0,0,0,0,0,17,18,0,0,"06","085","506402","2"
"Block Group 4, Census Tract 5064.02, Santa Clara County, California",24,0,56,16,15,0,0,0,0,12,0,7,18,2,16,30,116,60,49,29,33,0,0,15,0,13,27,0,0,0,0,24,36,23,0,5,"06","085","506402","4"
"Block Group 3, Census Tract 5064.02, Santa Clara County, California",93,58,76,0,0,11,0,37,0,65,0,34,107,0,68,122,11,55,61,29,65,0,0,13,0,0,29,0,0,38,25,80,43,71,14,0,"06","085","506402","3"
"Block Group 1, Census Tract 2531.07, Solano County, California",0,37,0,5,0,0,0,0,0,0,0,0,0,0,1,2,95,24,1,26,0,0,0,2,0,0,16,0,0,12,0,0,25,0,0,12,"06","095","253107","1"
"Block Group 3, Census Tract 2531.07, Solano County, California",12,0,0,0,0,0,0,7,0,0,0,12,10,27,0,0,8,160,0,0,0,0,0,13,0,44,13,0,0,99,89,12,0,134,0,53,"06","095","253107","3"
"Block Group 2, Census Tract 2531.07, Solano County, California",0,0,22,22,0,19,0,19,11,54,15,0,47,0,19,0,197,51,0,41,0,0,0,46,0,35,0,0,0,13,44,39,57,116,0,53,"06","095","253107","2"
"Block Group 4, Census Tract 2531.07, Solano County, California",83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,24,0,0,0,0,21,0,15,0,0,0,0,0,0,34,128,0,0,"06","095","253107","4"
"Block Group 3, Census Tract 2531.08, Solano County, California",60,17,8,11,0,0,0,34,0,4,29,42,35,11,30,0,9,73,42,4,0,0,0,12,0,7,13,0,0,31,0,52,73,159,9,11,"06","095","253108","3"
"Block Group 2, Census Tract 2531.08, Solano County, California",9,0,17,14,0,0,0,0,9,36,11,41,0,0,18,21,61,33,0,0,8,33,0,11,0,40,14,0,0,34,9,7,16,57,0,0,"06","095","253108","2"
"Block Group 1, Census Tract 2531.08, Solano County, California",10,15,0,0,0,24,0,0,0,0,8,16,50,0,31,29,167,71,36,41,10,0,0,113,0,21,30,0,50,16,6,68,33,75,0,35,"06","095","253108","1"
"Block Group 2, Census Tract 2532.03, Solano County, California",39,5,13,0,0,17,0,0,0,18,0,15,36,0,55,78,173,96,18,25,6,22,0,27,0,38,20,0,10,36,14,16,70,58,0,13,"06","095","253203","2"
"Block Group 1, Census Tract 2532.03, Solano County, California",48,0,32,0,0,15,0,34,0,22,0,9,15,0,38,0,70,37,48,33,0,27,0,17,0,7,9,0,0,87,11,8,103,59,0,9,"06","095","253203","1"
"Block Group 3, Census Tract 2532.03, Solano County, California",16,8,0,0,0,0,0,0,0,27,10,0,28,10,26,8,46,0,16,0,15,23,29,15,0,9,7,0,0,7,0,33,32,39,0,8,"06","095","253203","3"
"Block Group 1, Census Tract 2526.08, Solano County, California",8,7,0,0,0,0,0,7,0,9,9,0,8,0,0,34,38,32,8,0,0,0,0,0,0,29,0,0,7,23,35,44,46,25,0,36,"06","095","252608","1"
"Block Group 2, Census Tract 2526.08, Solano County, California",42,0,21,22,0,0,0,10,6,0,11,26,80,0,60,9,216,144,9,7,0,0,0,42,0,20,33,0,8,54,23,104,82,190,14,133,"06","095","252608","2"
"Block Group 1, Census Tract 2521.07, Solano County, California",87,0,27,0,13,7,9,47,0,60,0,32,17,34,30,47,239,18,236,50,0,10,26,23,23,22,0,0,0,60,0,0,63,76,0,6,"06","095","252107","1"
"Block Group 2, Census Tract 2521.07, Solano County, California",85,15,19,0,0,0,0,0,0,0,10,0,22,0,36,28,34,38,43,42,0,18,0,74,9,13,0,0,0,0,0,5,9,37,0,12,"06","095","252107","2"
"Block Group 2, Census Tract 2526.05, Solano County, California",9,6,27,0,0,19,13,0,0,49,0,35,24,0,0,18,70,41,36,44,0,0,0,55,0,0,0,0,0,43,26,0,35,118,0,0,"06","095","252605","2"
"Block Group 3, Census Tract 2526.05, Solano County, California",0,0,0,0,0,0,8,0,0,0,0,0,30,19,8,0,116,85,31,16,0,0,0,0,0,0,0,0,0,0,42,0,44,35,31,0,"06","095","252605","3"
"Block Group 1, Census Tract 2526.05, Solano County, California",91,0,11,9,0,0,9,18,0,64,0,38,62,0,40,0,231,118,8,27,10,0,24,0,0,34,30,0,0,65,30,69,106,86,22,21,"06","095","252605","1"
"Block Group 1, Census Tract 2529.03, Solano County, California",118,0,0,14,0,23,0,0,0,0,0,9,0,0,0,0,74,8,40,0,27,28,0,8,12,24,0,9,0,8,0,9,0,8,0,24,"06","095","252903","1"
"Block Group 2, Census Tract 2529.03, Solano County, California",80,0,0,0,0,0,0,10,11,13,0,10,0,9,35,0,70,16,85,0,19,0,0,12,0,54,0,0,0,9,0,0,10,8,0,8,"06","095","252903","2"
"Block Group 4, Census Tract 2529.03, Solano County, California",22,10,25,10,0,10,0,12,0,10,0,0,0,0,12,0,57,20,19,23,0,9,0,64,0,9,0,0,0,0,0,10,0,17,0,0,"06","095","252903","4"
"Block Group 3, Census Tract 2529.03, Solano County, California",69,8,9,0,8,46,0,26,0,11,0,5,18,0,19,35,87,61,9,9,22,0,0,82,0,44,0,0,0,9,0,10,7,26,0,7,"06","095","252903","3"
"Block Group 1, Census Tract 2517.01, Solano County, California",7,0,14,0,0,0,0,31,0,20,0,58,58,23,0,0,60,25,0,7,0,17,0,13,0,40,14,6,0,16,20,36,24,130,0,43,"06","095","251701","1"
"Block Group 2, Census Tract 2517.01, Solano County, California",66,8,20,0,0,30,0,0,0,71,0,42,3,0,20,35,85,146,33,35,11,20,0,5,8,4,40,0,18,62,0,9,40,66,0,8,"06","095","251701","2"
"Block Group 2, Census Tract 2521.05, Solano County, California",33,8,25,0,7,8,0,32,9,8,0,0,17,0,45,55,67,29,94,84,15,0,0,34,0,56,24,0,0,8,0,49,69,38,0,34,"06","095","252105","2"
"Block Group 1, Census Tract 2521.05, Solano County, California",66,29,83,9,5,7,28,8,0,25,8,9,0,0,28,26,72,49,68,76,12,18,0,28,0,63,14,0,0,0,11,29,58,58,0,0,"06","095","252105","1"
"Block Group 1, Census Tract 2526.06, Solano County, California",9,0,19,38,0,0,0,0,0,0,0,0,15,0,48,80,52,205,7,44,0,10,0,19,9,0,17,0,0,38,20,82,16,73,0,0,"06","095","252606","1"
"Block Group 2, Census Tract 2526.06, Solano County, California",0,0,0,0,0,0,0,5,0,25,0,22,81,0,0,27,109,74,7,0,0,0,0,0,0,6,0,0,0,5,25,43,21,68,19,0,"06","095","252606","2"
"Block Group 3, Census Tract 2526.06, Solano County, California",5,0,0,0,0,0,10,0,0,10,0,0,23,0,48,67,240,180,10,18,0,0,0,0,0,40,0,0,0,15,49,18,108,121,0,66,"06","095","252606","3"
"Block Group 3, Census Tract 2527.03, Solano County, California",20,31,0,0,8,5,0,21,12,0,0,18,0,0,44,26,44,70,57,32,12,0,25,39,0,84,0,26,0,50,0,24,44,63,0,48,"06","095","252703","3"
"Block Group 1, Census Tract 2527.03, Solano County, California",0,12,0,0,0,15,0,28,0,10,0,31,0,0,71,42,88,29,14,0,3,5,0,13,12,20,22,0,0,33,0,33,9,25,11,24,"06","095","252703","1"
"Block Group 2, Census Tract 2527.03, Solano County, California",6,13,12,0,0,0,0,30,0,10,32,0,7,9,30,8,49,96,49,25,0,0,0,47,0,41,41,0,0,77,0,8,26,72,0,10,"06","095","252703","2"
"Block Group 3, Census Tract 2527.07, Solano County, California",0,0,13,0,0,0,0,0,0,0,29,0,13,0,17,0,41,22,10,35,3,0,0,13,0,8,0,0,0,16,9,0,0,56,0,0,"06","095","252707","3"
"Block Group 1, Census Tract 2527.07, Solano County, California",59,37,0,0,0,17,0,0,20,0,0,17,59,9,60,32,180,34,98,70,53,0,0,24,0,29,34,0,0,33,7,97,68,112,0,62,"06","095","252707","1"
"Block Group 2, Census Tract 2527.07, Solano County, California",0,9,17,0,0,12,0,0,0,0,0,69,21,0,30,48,62,47,28,0,18,14,0,0,0,26,57,0,0,0,11,65,47,43,0,10,"06","095","252707","2"
"Block Group 1, Census Tract 2532.01, Solano County, California",61,0,12,32,0,17,9,0,0,23,13,28,0,14,36,8,41,60,34,9,38,10,10,30,0,44,0,0,10,0,0,38,24,0,0,28,"06","095","253201","1"
"Block Group 2, Census Tract 2532.01, Solano County, California",59,0,9,0,0,0,0,0,0,0,48,11,0,0,65,20,59,56,29,0,12,13,0,66,9,23,13,0,0,8,0,0,24,56,0,0,"06","095","253201","2"
"Block Group 3, Census Tract 2532.01, Solano County, California",47,10,15,0,10,0,19,0,0,8,0,10,0,7,47,0,21,9,7,9,33,9,0,45,0,48,0,0,0,0,0,11,13,94,0,11,"06","095","253201","3"
"Block Group 4, Census Tract 2532.01, Solano County, California",51,13,42,6,8,0,0,21,0,0,0,0,0,0,24,8,18,33,30,9,8,5,8,67,8,11,0,0,1,33,8,9,15,52,0,0,"06","095","253201","4"
"Block Group 1, Census Tract 2507.01, Solano County, California",57,0,15,27,0,0,0,0,0,31,0,23,21,0,56,64,60,181,61,0,0,0,0,7,0,0,11,19,12,6,17,29,37,61,12,0,"06","095","250701","1"
"Block Group 2, Census Tract 2507.01, Solano County, California",0,0,0,0,0,0,0,0,0,18,0,3,94,0,0,4,154,98,5,11,0,0,0,0,0,0,0,0,0,144,0,25,31,83,0,0,"06","095","250701","2"
"Block Group 2, Census Tract 2509, Solano County, California",60,7,33,11,14,0,6,28,0,10,0,39,13,12,7,12,206,52,11,0,7,0,0,16,0,0,53,0,0,0,51,25,48,36,0,5,"06","095","250900","2"
"Block Group 1, Census Tract 2509, Solano County, California",18,19,0,0,13,0,0,0,0,0,0,38,5,21,0,0,0,0,0,0,0,0,12,14,0,5,37,0,0,13,39,35,31,0,0,0,"06","095","250900","1"
"Block Group 1, Census Tract 2517.02, Solano County, California",35,8,23,0,4,12,37,6,0,0,0,22,5,0,56,28,16,20,34,32,0,0,0,10,6,39,5,0,0,27,4,15,34,57,9,6,"06","095","251702","1"
"Block Group 2, Census Tract 2517.02, Solano County, California",26,26,48,0,0,0,0,0,22,0,0,30,16,21,52,34,60,97,35,45,8,7,0,5,0,24,5,5,0,42,26,47,51,153,0,8,"06","095","251702","2"
"Block Group 1, Census Tract 2519.02, Solano County, California",12,9,0,0,0,10,0,8,0,19,0,0,0,9,10,0,24,69,0,10,0,19,0,28,0,20,9,0,0,0,0,11,0,10,0,0,"06","095","251902","1"
"Block Group 4, Census Tract 2519.02, Solano County, California",20,24,15,0,0,0,0,8,0,9,0,28,66,0,103,121,57,49,28,0,0,19,0,0,0,24,18,0,0,57,7,99,54,66,22,16,"06","095","251902","4"
"Block Group 3, Census Tract 2519.02, Solano County, California",0,0,7,0,0,0,0,0,0,0,0,0,8,0,35,6,30,87,30,0,0,19,0,10,0,0,0,0,0,53,0,25,28,46,0,0,"06","095","251902","3"
"Block Group 2, Census Tract 2519.02, Solano County, California",0,0,21,0,0,5,0,7,0,0,0,49,49,0,27,33,80,43,14,7,10,0,0,10,0,35,8,0,0,17,11,56,46,25,0,60,"06","095","251902","2"
"Block Group 2, Census Tract 2519.03, Solano County, California",1,16,0,0,0,13,0,12,0,0,0,0,19,25,29,70,117,62,58,0,9,0,0,41,0,27,84,0,23,25,45,18,103,56,0,91,"06","095","251903","2"
"Block Group 1, Census Tract 2519.03, Solano County, California",0,0,9,0,0,0,0,5,16,27,6,17,21,0,11,21,40,115,12,5,0,0,0,0,10,71,14,0,0,11,0,36,23,47,0,0,"06","095","251903","1"
"Block Group 3, Census Tract 2519.03, Solano County, California",15,56,15,35,0,17,0,0,0,4,40,19,48,18,50,41,144,128,34,36,0,0,0,39,0,26,15,0,12,56,31,74,0,119,0,29,"06","095","251903","3"
"Block Group 3, Census Tract 2521.04, Solano County, California",104,49,29,23,21,0,10,9,0,11,8,29,0,23,60,32,13,44,41,38,24,20,35,24,0,37,11,0,0,0,7,25,29,61,0,26,"06","095","252104","3"
"Block Group 1, Census Tract 2521.04, Solano County, California",96,17,50,0,0,29,28,36,0,0,0,107,0,0,49,40,116,47,74,37,38,20,10,35,21,55,9,21,0,68,0,19,25,89,0,13,"06","095","252104","1"
"Block Group 2, Census Tract 2521.04, Solano County, California",101,84,9,17,0,16,17,24,0,10,40,10,0,0,38,0,37,40,55,21,3,11,0,17,20,42,29,0,0,24,0,16,29,142,0,0,"06","095","252104","2"
"Block Group 1, Census Tract 2529.09, Solano County, California",60,0,11,17,14,0,0,0,25,0,59,12,10,33,8,28,27,54,61,12,0,14,0,89,0,25,0,0,0,57,0,21,14,67,8,0,"06","095","252909","1"
"Block Group 2, Census Tract 2529.09, Solano County, California",21,19,8,16,0,0,0,19,0,70,38,0,0,0,44,13,41,126,49,0,10,42,0,82,9,7,28,0,0,49,0,27,24,81,0,0,"06","095","252909","2"
"Block Group 4, Census Tract 2529.10, Solano County, California",54,5,7,0,0,10,0,0,0,6,7,0,0,9,39,24,34,60,20,38,0,10,0,18,13,50,0,7,0,18,0,29,14,53,0,22,"06","095","252910","4"
"Block Group 1, Census Tract 2529.10, Solano County, California",6,0,28,0,0,0,0,8,0,10,8,31,22,9,35,19,59,9,44,33,7,0,0,43,31,8,0,0,0,58,11,8,32,43,0,24,"06","095","252910","1"
"Block Group 2, Census Tract 2529.10, Solano County, California",36,24,6,0,0,0,28,24,8,15,11,0,22,0,70,0,36,68,0,18,6,0,0,0,0,0,32,0,0,15,8,24,17,110,0,0,"06","095","252910","2"
"Block Group 3, Census Tract 2529.10, Solano County, California",111,19,38,0,0,0,0,0,7,18,60,15,0,0,76,28,132,65,22,75,13,0,0,39,19,28,0,5,0,19,12,63,37,199,0,26,"06","095","252910","3"
"Block Group 1, Census Tract 2533, Solano County, California",47,10,30,0,4,9,21,3,0,11,0,45,7,0,14,4,244,129,46,31,5,38,0,58,3,27,2,0,0,16,61,4,61,62,0,6,"06","095","253300","1"
"Block Group 2, Census Tract 2533, Solano County, California",41,10,11,4,4,20,0,0,0,0,0,0,14,6,15,0,95,43,73,20,0,0,0,28,5,30,5,0,0,0,15,0,20,14,6,11,"06","095","253300","2"
"Block Group 3, Census Tract 2502, Solano County, California",35,0,0,0,0,9,0,0,4,56,0,8,15,0,25,9,17,121,27,10,0,12,0,30,0,49,0,0,0,0,52,4,13,53,0,55,"06","095","250200","3"
"Block Group 2, Census Tract 2502, Solano County, California",20,9,41,0,0,2,0,0,0,0,0,0,0,0,0,28,62,48,11,34,0,0,0,2,0,23,0,0,0,43,0,0,10,75,0,21,"06","095","250200","2"
"Block Group 1, Census Tract 2502, Solano County, California",0,0,41,22,0,7,0,16,2,0,0,0,8,0,19,48,46,61,18,19,0,3,0,35,0,0,36,0,0,8,14,38,13,100,0,26,"06","095","250200","1"
"Block Group 2, Census Tract 2510, Solano County, California",5,0,21,24,9,40,0,0,0,0,0,29,0,0,32,0,17,25,28,0,10,0,0,0,12,11,0,0,0,0,0,34,9,45,0,22,"06","095","251000","2"
"Block Group 1, Census Tract 2510, Solano County, California",0,14,7,0,0,0,24,0,0,9,0,8,0,0,0,0,83,27,41,44,14,0,7,7,56,48,30,0,0,0,6,27,27,55,0,0,"06","095","251000","1"
"Block Group 3, Census Tract 2510, Solano County, California",41,4,6,8,0,0,9,7,0,0,0,0,23,7,16,8,78,40,0,23,7,26,0,0,0,6,0,0,0,33,0,27,34,20,0,27,"06","095","251000","3"
"Block Group 1, Census Tract 2518.04, Solano County, California",8,15,12,0,0,7,0,13,5,0,0,17,30,20,19,5,0,111,50,0,0,0,0,18,0,9,31,0,0,19,102,35,30,71,0,10,"06","095","251804","1"
"Block Group 3, Census Tract 2518.04, Solano County, California",49,0,19,0,0,0,0,0,0,39,0,6,52,7,44,63,24,31,0,0,0,0,0,6,0,33,63,11,0,21,14,33,67,119,41,14,"06","095","251804","3"
"Block Group 2, Census Tract 2518.04, Solano County, California",22,13,19,10,0,8,5,19,15,0,0,24,8,0,42,30,55,33,25,4,4,8,0,14,0,37,23,0,0,0,12,3,17,32,16,8,"06","095","251804","2"
"Block Group 1, Census Tract 2521.06, Solano County, California",112,8,18,0,0,8,11,0,0,17,0,63,0,0,41,8,53,111,55,54,20,8,21,41,0,62,58,0,0,0,0,37,48,97,16,11,"06","095","252106","1"
"Block Group 2, Census Tract 2521.06, Solano County, California",42,15,29,0,31,8,30,0,0,0,13,10,0,0,22,27,23,10,40,7,31,23,0,34,23,21,0,5,0,0,0,0,33,58,0,0,"06","095","252106","2"
"Block Group 3, Census Tract 2521.06, Solano County, California",40,5,19,13,0,26,23,10,0,0,10,0,10,10,40,78,51,55,23,0,10,10,21,13,0,0,30,0,0,0,0,0,32,94,0,0,"06","095","252106","3"
"Block Group 1, Census Tract 2503, Solano County, California",0,8,10,0,0,0,33,5,0,0,0,0,12,41,14,16,12,59,10,9,0,8,0,10,0,7,61,0,0,11,0,44,14,42,9,19,"06","095","250300","1"
