ZONE,DISTRICT,SD,COUNTY,TOTHH,HHPOP,TOTPOP,EMPRES,SFDU,MFDU,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,TOTACRE,RESACRE,CIACRE,SHPOP62P,TOTEMP,AGE0004,AGE0519,AGE2044,AGE4564,AGE65P,RETEMPN,FPSEMPN,HEREMPN,AGREMPN,MWTEMPN,OTHEMPN,PRKCST,OPRKCST,AREATYPE,HSENROLL,COLLFTE,COLLPTE,TERMINAL,TOPOLOGY,ZERO,hhlds,gqpop
1313,28,28,7,1514,3527,4215,2082,1436,239,304,347,424,422,43845.0,2094.906508605281,446.0,0.25554106910039115,4555,116,927,1478,1052,902,36,189,1596,620,1978,136,0.0,0.0,4,58,817,464,1.0391,1,0,1514,688
1314,28,28,7,2419,5691,5730,2718,2111,512,528,458,484,934,3031.0,880.948875390563,102.57422131434964,0.37100413689356904,6406,221,897,1206,1171,1685,436,644,2056,923,2004,343,0.0,0.0,4,435,0,0,1.34423,2,0,2419,39
1315,28,28,7,783,1742,1752,974,1065,1,190,173,165,249,32879.0,912.1960404973725,217.0,0.4132231404958678,3876,10,233,336,451,599,131,164,442,536,2077,526,0.0,0.0,4,0,0,0,1.21137,3,0,783,10
1316,28,28,7,279,720,749,377,375,3,54,62,99,65,44316.0,1301.7259266063738,140.0,0.26713124274099886,590,46,65,325,211,194,25,73,84,68,295,45,0.0,0.0,4,0,0,0,0.95659,1,0,279,29
1317,28,28,7,2194,5402,5425,2833,1622,508,797,583,459,347,1662.0,726.8096843000858,58.0,0.2967919340054995,3018,94,783,1468,1628,1313,136,208,1684,283,522,185,0.0,0.0,4,243,0,0,1.16254,2,0,2194,23
1318,29,29,8,2266,4912,4992,2307,2089,274,347,632,461,825,24850.0,6705.995206747829,1741.0,0.37130148907368016,1751,162,514,1035,2060,1342,128,219,598,150,546,110,0.0,0.0,4,0,0,0,0.92435,1,0,2266,80
1319,29,29,8,3138,8280,8337,4394,2878,413,837,976,607,706,3884.0,1334.3303454084476,118.75116152279088,0.22169705154175107,1480,755,1521,2819,2328,1368,150,210,708,23,113,276,0.0,0.0,4,0,0,0,1.07792,1,0,3138,57
1320,29,29,8,2685,5771,5839,2984,2243,616,560,933,516,677,7896.0,2990.855144565008,334.0,0.39065924801888385,3677,126,784,1291,1606,2057,394,859,1541,177,434,272,0.0,0.0,4,0,0,0,0.9953,2,0,2685,68
1321,29,29,8,2668,6941,6960,3390,2417,173,631,680,708,642,752.0,489.0,30.0,0.27738411573664007,981,301,806,2120,1961,1516,39,190,417,70,100,165,0.0,0.0,4,0,0,0,1.15184,3,0,2668,19
1322,29,29,8,36,76,76,24,42,0,1,8,9,18,15493.0,4382.174172150867,1197.0,0.47368421052631576,329,2,0,14,24,35,31,107,118,5,30,38,0.0,0.0,4,18,0,0,0.94136,2,0,36,0
1323,29,29,8,4284,8556,8560,3683,3641,821,1120,1310,817,1031,1786.0,1122.8911776250131,208.0,0.4135752842540485,4903,221,1100,1618,2552,3108,609,780,2538,189,378,409,0.0,0.0,4,1119,0,0,1.22283,3,0,4284,4
1324,29,29,8,1938,3576,3582,1463,2077,64,655,446,453,389,39085.0,3444.437769838408,1204.2591263918766,0.6097294342716589,3646,77,279,560,736,1970,125,305,482,386,1624,724,0.0,0.0,5,0,0,0,0.94279,3,0,1938,6
1325,29,29,8,3827,9545,9562,4970,2747,1039,631,1028,1146,1020,43455.0,3208.87879287226,1017.0,0.2449807341310079,8075,413,1409,3260,2642,2016,300,1525,1650,75,4001,524,0.0,0.0,4,38,0,0,1.0262,2,0,3827,17
1326,29,29,8,1977,4948,4982,2569,1798,46,300,509,396,765,5043.0,1365.0,453.0,0.3302545155993432,620,268,815,1260,1274,1213,42,151,293,20,27,87,0.0,0.0,4,0,0,0,0.95277,1,0,1977,34
1327,29,29,8,2035,4351,4351,2446,1697,290,573,446,519,508,3413.0,833.4931406838774,97.0,0.2806515518379925,1987,226,657,1088,1424,1083,53,113,1358,28,49,386,0.0,0.0,4,1270,0,0,1.12206,1,0,2035,0
1328,29,29,8,1726,4557,4881,2132,1622,112,386,395,341,607,29862.0,3395.7786033111806,933.0,0.25922904344279013,1509,303,845,1589,1075,1043,71,266,515,282,142,233,0.0,0.0,4,18,0,0,0.9492,1,0,1726,324
1329,29,29,8,1397,3416,3416,1742,1318,92,501,224,272,407,3862.0,2392.1961629560874,202.0,0.3023857430296062,2320,147,576,997,941,775,367,248,682,318,451,254,0.0,0.0,4,0,0,0,0.99547,2,0,1397,0
1330,29,29,8,1583,3763,3794,2008,1341,182,382,426,384,402,559.0,449.0,41.0,0.2725268669054836,650,106,512,993,1191,797,86,88,267,2,37,170,0.0,0.0,4,168,0,0,1.06517,1,0,1583,31
1331,29,29,8,2103,5097,5108,2698,1662,446,661,523,656,266,754.0,349.855106444884,231.0,0.2432865731462926,1984,307,694,1790,1047,1089,576,252,655,3,319,179,0.0,0.0,4,0,0,0,1.26152,2,0,2103,11
1332,29,29,8,2371,5346,5573,2919,1345,1012,459,697,578,638,893.0,334.6061352365677,575.7558794675829,0.20723930982745686,6172,249,892,1863,1288,976,1067,899,2736,36,868,566,0.0,0.0,4,107,195,117,1.39977,2,0,2371,227
1333,29,29,8,1522,4105,4153,2321,1112,322,235,643,428,219,301.0,288.3160285357413,19.0,0.2119951040391677,201,103,648,1507,1125,661,7,30,107,0,9,48,0.0,0.0,4,0,0,0,1.18288,3,0,1522,48
1334,29,29,8,1670,4730,4730,2379,1575,6,257,573,454,394,410.0,316.0,91.0,0.22998118335772527,481,153,787,1483,1495,804,20,58,248,1,101,53,0.0,0.0,4,1674,0,0,1.1153,3,0,1670,0
1335,29,29,8,3063,6437,6466,3136,1830,1044,1189,837,520,538,843.0,527.5053036305674,203.0,0.3562076749435666,1643,334,947,1578,1774,1942,497,143,844,4,52,103,0.0,0.0,4,0,0,0,1.20779,3,0,3063,29
1336,29,29,8,5360,13184,13190,6516,4586,459,986,1385,1364,1626,3624.0,1903.96485715144,443.0,0.2809295967190704,6589,454,2256,3362,4042,2899,492,897,2914,29,1545,712,0.0,0.0,4,0,0,0,1.15437,3,0,5360,6
1337,29,29,8,3264,7320,7354,3865,2231,961,1090,924,566,668,7050.0,3556.698935944011,900.0,0.24401726167124363,9103,373,1200,2972,1530,1481,996,1267,3978,91,1440,1331,0.0,0.0,4,0,0,0,1.01152,2,0,3264,34
1338,29,29,8,1460,3296,3307,2020,886,519,487,387,287,306,811.0,662.0,75.28805840208739,0.2147908073070124,910,181,413,1384,822,563,108,150,477,8,37,130,0.0,0.0,4,0,0,0,1.03187,1,0,1460,11
1339,29,29,8,2343,5583,5591,2936,1603,558,622,633,638,460,593.0,436.159065737828,59.0,0.2195500387897595,790,266,687,1866,1381,901,286,106,254,3,73,68,0.0,0.0,4,0,0,0,1.11898,3,0,2343,8
1340,29,29,8,2745,7330,7344,4371,1595,975,497,853,669,725,1042.0,575.9003862650657,281.0,0.15258030542390733,968,515,1322,3450,1443,778,23,138,369,2,253,183,0.0,0.0,4,441,0,0,1.09761,3,0,2745,14
1341,29,29,8,2438,6407,6517,3253,1965,333,536,714,617,569,8834.0,2145.122537802678,78.0,0.2830508474576271,480,467,988,2082,1397,1478,16,67,295,16,25,61,0.0,0.0,4,0,0,0,0.95775,2,0,2438,110
1342,29,29,8,1522,3624,6749,2140,974,504,443,498,338,245,542.0,182.0,279.0,0.10043440486533449,1506,132,1695,2554,897,414,20,58,1358,2,29,39,0.0,0.0,4,1803,5321,1374,1.17152,3,0,1522,3125
1343,29,29,8,1437,3633,3690,1945,853,540,460,630,253,98,306.0,176.74155078574734,45.0,0.17587131367292225,545,237,683,1454,845,468,30,51,392,1,9,62,0.0,0.0,4,343,0,0,1.3422,3,0,1437,57
1344,29,29,8,2402,6647,6661,3390,851,1442,814,774,629,181,431.0,178.03219685161994,137.0,0.12840756740652465,1686,425,1529,2856,1117,703,385,178,763,2,45,313,0.0,0.0,3,0,0,0,1.58762,3,0,2402,14
1345,29,29,8,1724,4003,4003,2329,920,743,467,687,454,116,275.0,172.0,19.0,0.16863147104049206,136,245,577,1251,1252,525,6,29,66,0,8,27,0.0,0.0,3,0,0,0,1.35803,3,0,1724,0
1346,29,29,8,2001,5246,5253,3087,1176,728,454,673,456,419,735.0,316.0,171.4273571108547,0.23051881993896237,2100,135,859,1827,958,1081,121,423,977,4,277,298,0.0,0.0,4,149,0,0,1.26668,3,0,2001,7
1347,29,29,8,1854,4951,4996,2724,1581,126,370,455,530,496,1032.0,286.0,40.0,0.2040692989524577,803,288,889,1589,1285,860,85,212,323,3,53,127,0.0,0.0,4,0,0,0,1.3377,3,0,1854,45
1348,30,30,8,3942,10878,10936,5662,2472,1296,1629,1494,514,311,2113.0,476.4489308660159,600.0,0.13162133142448104,5325,594,2642,4325,2379,1123,2029,616,1589,48,590,453,0.0,0.0,4,3,0,0,1.3434,3,0,3942,58
1349,30,30,8,2651,7301,7451,4080,2024,587,608,1085,628,335,2993.0,1373.776254734354,88.0,0.10271604938271604,1538,578,1697,3214,1785,736,350,179,815,4,73,117,0.0,0.0,4,334,0,0,1.04619,2,0,2651,150
1350,30,30,8,3088,7172,7226,3812,2130,840,750,943,537,854,5640.0,2306.1164088025585,57.0,0.2715146299483649,1527,243,921,1991,2155,1582,261,311,652,14,76,213,0.0,0.0,4,61,0,0,1.0031,1,0,3088,54
1351,30,30,8,1339,3977,4159,2014,1253,71,188,290,447,412,386.0,354.0,27.0,0.2685409597673291,616,128,711,1163,1148,924,17,91,399,3,17,89,0.0,0.0,4,0,0,0,1.10521,3,0,1339,182
1352,30,30,8,1108,2864,2893,1217,1007,6,221,107,280,501,3558.0,1421.1580294358807,24.0,0.38332752005580745,289,103,414,567,866,889,12,56,110,2,42,67,0.0,0.0,4,0,0,0,0.95326,1,0,1108,29
1353,30,30,8,3373,5735,5735,1742,3219,267,1009,904,777,677,21662.0,6935.490686683099,330.0,0.7729944674965422,889,79,82,601,1028,3934,74,127,342,28,276,42,0.0,0.0,4,0,0,0,0.93329,1,0,3373,0
1354,30,30,8,2943,7520,7570,3538,2850,84,457,859,580,1050,30337.0,9100.644117922036,574.0,0.2626072961373391,1538,211,1524,1789,2162,1698,204,327,515,74,141,277,0.0,0.0,4,36,0,0,0.91774,1,0,2943,50
1355,30,30,8,1596,3915,3942,1876,1375,170,477,480,351,289,451.0,398.3681253316214,65.0,0.2561412487205732,476,142,863,1278,701,892,14,55,315,2,15,75,0.0,0.0,4,1584,0,0,1.07906,2,0,1596,27
1356,30,30,8,2855,6502,6591,3133,2164,582,679,860,650,681,688.0,618.3669739284078,73.0,0.33501374885426216,1461,280,968,1677,1792,1768,345,177,730,5,90,114,0.0,0.0,4,0,0,0,1.15799,2,0,2855,89
1357,30,30,8,1454,3985,4036,2232,1068,411,300,325,451,379,494.0,452.0,36.0,0.1780891719745223,560,187,786,1354,965,575,76,97,315,3,31,38,0.0,0.0,4,0,0,0,1.12692,2,0,1454,51
1358,30,30,8,3487,7263,7336,3521,1951,1404,942,973,931,636,1405.0,827.0,133.0,0.31079289313179526,2100,477,921,2385,1564,2105,215,126,1624,3,42,90,0.0,0.0,4,1253,0,0,1.11505,2,0,3487,73
1359,30,30,8,2063,4728,4764,2770,1867,125,349,476,575,664,615.0,480.0,114.0,0.214092704219497,4599,232,873,1511,1267,871,466,243,3698,8,63,121,0.0,0.0,4,0,0,0,1.43615,3,0,2063,36
1360,30,30,8,1197,2408,2468,1394,868,365,447,337,204,211,229.0,151.0,62.0,0.20967117988394585,698,89,394,971,652,458,46,173,394,7,24,54,0.0,0.0,4,0,0,0,1.37261,3,0,1197,60
1361,30,30,8,1136,2328,2365,1423,284,797,393,453,164,116,305.0,80.32664334378953,226.0,0.10610405571487096,5903,118,267,1359,431,235,802,1486,2028,33,303,1251,0.0,0.0,2,14,0,0,2.525,3,0,1136,37
1362,30,30,8,1763,3154,3166,1660,883,837,715,416,347,288,328.0,260.48310615310777,69.0,0.3331214240305149,2187,75,306,891,909,934,231,591,998,14,117,236,0.0,0.0,3,0,0,0,1.34392,3,0,1763,12
1363,30,30,8,922,2047,2054,1300,534,353,243,277,261,143,510.0,146.0,357.0,0.12788693553946914,9430,79,424,1455,672,246,257,349,6745,11,37,2031,0.0,0.0,3,1805,5491,18718,1.48854,3,0,922,7
1364,30,30,8,1768,4029,4061,2485,1259,514,473,648,443,219,291.0,244.0,31.0,0.2190093034950968,986,211,751,1414,900,652,191,102,614,3,27,49,0.0,0.0,3,32,0,0,1.2528,3,0,1768,32
1365,30,30,8,1807,3965,4029,1733,1650,155,361,300,334,812,862.0,676.5260852983312,134.0,0.40093757710338024,2634,242,387,811,1238,1322,64,233,896,5,61,1375,0.0,0.0,4,0,0,0,1.07962,1,0,1807,64
1366,30,30,8,3837,7846,8224,3548,2660,1096,758,720,772,1576,5217.0,4081.867582222836,556.0,0.39602564102564103,6631,172,921,1407,2643,2581,302,933,2718,38,2313,327,0.0,0.0,4,550,0,0,1.00796,1,0,3837,378
1367,30,30,8,1820,4559,4643,1943,1637,305,628,514,353,324,3352.0,921.0,79.0,0.2972437041443585,1425,490,1133,1202,852,1311,79,287,645,11,101,302,0.0,0.0,5,0,188,0,1.03825,1,0,1820,84
1368,30,30,8,1790,4575,4633,2204,1225,649,425,493,465,406,5122.0,582.9665236356133,2193.6545742636936,0.1862866584056175,10692,273,866,1920,1048,678,324,1563,3561,143,3933,1168,0.0,0.0,5,210,0,0,1.13344,3,0,1790,58
1369,30,30,8,1851,4284,4350,2369,1746,44,596,468,471,310,1288.0,426.3957076349749,286.0,0.2533716559805439,4013,214,702,1435,1153,964,562,363,1635,18,873,562,0.0,0.0,4,32,0,0,1.5678,3,0,1851,66
1370,30,30,8,3920,10290,10350,5555,3359,360,970,884,975,1084,6797.0,6703.854896989336,34.0,0.2233686558839933,1391,662,1572,3939,2632,1839,142,177,447,169,245,211,0.0,0.0,5,85,0,0,0.93398,3,0,3920,60
1371,30,30,8,1922,5219,5250,3048,1547,315,341,532,619,428,550.0,501.0,45.0,0.1864885208882198,753,259,990,1696,1493,815,56,97,481,10,24,85,0.0,0.0,4,1434,0,0,1.10163,3,0,1922,31
1372,30,30,8,1729,5013,5082,2354,1146,445,652,476,484,119,418.0,347.96966564392017,20.0,0.21634708502808445,422,243,936,1529,1592,814,32,70,239,3,24,54,0.0,0.0,4,0,0,0,1.18644,3,0,1729,69
1373,30,30,8,2802,7151,7231,4007,937,1781,1043,1055,537,168,499.0,296.0,196.0,0.11955661124307206,3028,449,1672,2742,1896,735,283,782,1297,36,277,353,0.0,0.0,4,366,0,0,1.56454,3,0,2802,80
1374,30,30,8,2820,7041,7067,4282,1401,1290,996,785,587,448,617.0,356.0,252.2611563889048,0.1837860195781056,4353,273,1572,2715,1565,1041,882,829,1581,25,449,587,0.0,0.0,4,0,0,0,1.51002,3,0,2820,26
1375,30,30,8,2870,6827,6936,3740,2290,446,916,665,894,380,843.0,625.350355728269,204.0,0.30323846908734053,1926,552,961,1862,1851,1805,142,357,900,6,407,114,0.0,0.0,4,0,0,0,1.20748,3,0,2870,109
1376,30,30,8,2103,6274,6545,3248,1511,485,583,784,442,282,541.0,380.0,133.0,0.1437125748502994,2868,254,1298,2721,1680,814,271,707,1335,9,193,353,0.0,0.0,4,0,0,0,1.41568,3,0,2103,271
1377,30,30,8,2041,5562,5594,2871,1254,742,688,735,453,154,403.0,352.37819706545616,53.0,0.10989010989010989,1330,231,1260,2252,1179,581,376,165,574,20,55,140,0.0,0.0,4,0,0,0,1.2506,3,0,2041,32
1378,30,30,8,2911,8942,9051,4564,1562,1207,1198,961,565,185,796.0,688.6464758371235,114.0,0.10951410490185562,1755,648,2234,3445,2099,795,251,123,925,2,270,184,0.0,0.0,4,775,0,0,1.17969,3,0,2911,109
1379,30,30,8,1448,4590,4644,2467,1151,250,387,606,322,130,305.0,296.22675411070963,16.0,0.1143561539920349,281,306,1492,1786,1129,505,33,15,170,0,1,62,0.0,0.0,4,0,0,0,1.24233,3,0,1448,54
1380,30,30,8,2458,7441,7617,3764,1709,556,775,623,728,338,3167.0,1380.2311376622358,824.4260578504708,0.14942230299883164,6333,485,1561,2497,2055,1007,1434,666,1287,58,1412,1476,0.0,0.0,4,1057,0,0,1.13624,3,0,2458,176
1381,30,30,8,3824,10927,11496,5739,2857,673,1023,1235,783,781,7886.0,3012.029212003476,519.0,0.17591499409681227,4957,334,2304,4261,3221,1589,331,939,1415,90,959,1223,0.0,0.0,4,0,0,0,1.03761,3,0,3824,569
1382,30,30,8,2425,5848,5883,2936,2059,205,614,815,614,380,6085.0,1801.8520218990236,90.47517124583236,0.2791009728279101,1697,218,1068,1707,1410,1484,36,149,904,200,230,178,0.0,0.0,4,124,0,0,1.01107,3,0,2425,35
1383,30,30,8,2731,6346,6365,2920,2715,29,711,477,508,1040,10243.0,4882.761141883027,197.0,0.40346165323783945,1793,222,777,1284,2070,2274,111,230,430,281,527,214,0.0,0.0,5,13,0,0,0.93096,1,0,2731,19
1384,30,30,8,2542,5856,5876,3042,1870,539,690,908,632,305,2712.0,1380.0,332.4282289208086,0.2824791418355185,4130,230,1028,1719,1401,1425,673,593,1684,43,596,541,0.0,0.0,4,1548,0,0,1.08053,1,0,2542,20
1385,30,30,8,1864,4554,4554,1816,1480,322,598,365,335,557,2130.0,1398.0,83.0,0.38298819861946115,833,177,677,1009,1069,1510,45,140,437,38,56,117,0.0,0.0,5,0,0,0,0.97071,1,0,1864,0
1386,30,30,8,1600,3603,3664,1636,1335,248,490,457,335,325,2077.0,1286.0,205.40929093354708,0.3771197846567968,2444,87,451,808,1169,1154,285,402,971,112,148,526,0.0,0.0,5,0,0,0,1.01034,1,0,1600,61
1387,30,30,8,1884,4908,4908,2130,1845,17,548,447,465,428,11005.0,4036.403058285864,96.0,0.3003293536434747,835,122,949,1077,1367,1293,35,161,210,126,56,247,0.0,0.0,5,0,0,0,0.9241,1,0,1884,0
1388,30,30,8,333,862,862,391,317,4,42,62,87,144,17124.0,5000.144115293143,39.0,0.4129181084198385,541,22,104,193,220,317,39,149,216,13,38,86,0.0,0.0,5,107,0,0,0.91872,1,0,333,0
1389,31,31,8,1577,3526,3548,1719,2444,31,170,457,323,626,36280.0,5856.563829613092,554.0,0.38625162127107654,1213,138,346,725,1433,1171,69,139,776,58,65,106,0.0,0.0,5,0,0,0,0.92449,1,0,1577,22
1390,31,31,8,1615,3024,3091,1364,2235,81,618,467,292,234,18508.0,2514.829769590283,744.763478746594,0.4767244308528712,527,58,165,688,838,1168,31,73,264,67,42,50,0.0,0.0,5,0,0,0,0.92887,1,0,1615,67
1391,31,31,8,1821,3417,3600,1815,2075,273,668,481,398,277,14817.0,1854.4843292438136,450.0,0.33774834437086093,1186,9,349,1082,1036,954,175,126,725,18,53,89,0.0,0.0,5,97,0,0,0.96634,1,0,1821,183
1392,31,31,8,1955,4992,4992,2177,2083,86,627,444,490,401,10141.0,3610.165811686647,408.3531169956409,0.2818574514038877,1075,535,624,1250,1045,1114,60,161,280,109,367,98,0.0,0.0,5,0,0,0,0.93355,1,0,1955,0
1393,31,31,8,1488,3497,3497,1747,1392,37,376,340,437,328,11502.0,2410.154483169784,302.0,0.30806193272824345,942,324,541,1032,881,927,56,92,334,16,384,60,0.0,0.0,5,57,0,0,0.94559,1,0,1488,0
1394,31,31,8,2886,8485,8589,4426,2590,306,470,644,907,861,7847.0,2882.134850570407,821.0,0.1566629339305711,1770,502,2167,2420,2581,1157,33,296,682,213,401,145,0.0,0.0,4,1817,0,0,0.9674,2,0,2886,104
1395,31,31,8,3134,8450,8526,4139,2365,587,953,777,822,588,1718.0,961.1553868548688,417.0190331138558,0.2306885704299196,3601,287,1712,2735,2213,1530,560,622,1079,92,616,632,0.0,0.0,4,0,0,0,1.16811,3,0,3134,76
1396,31,31,8,3805,10017,10149,5198,3466,167,795,837,868,1291,15393.0,3225.047359295032,172.0,0.26414354348465535,1897,347,1787,2819,3035,2112,239,202,1016,106,116,218,0.0,0.0,4,0,0,0,0.99236,3,0,3805,132
1397,31,31,8,2384,5777,5777,2885,2119,226,568,669,655,485,16208.0,3469.0124133790373,1244.0,0.31280027453671927,1603,335,854,1505,1510,1557,237,249,273,94,483,267,0.0,0.0,4,109,0,0,0.93229,1,0,2384,0
1398,31,31,8,1553,3260,3260,1631,1373,149,483,372,308,387,807.0,691.0526746563819,77.0,0.3095092024539877,815,71,545,675,1094,833,19,71,316,330,22,57,0.0,0.0,4,0,0,0,1.06121,1,0,1553,0
1399,31,31,8,1645,4059,4102,2235,1030,720,426,554,329,336,791.0,288.0645204988009,499.0,0.19675701839303,5058,236,558,1750,859,673,685,470,2291,49,1002,561,0.0,0.0,4,527,0,0,1.35177,2,0,1645,43
1400,31,31,8,915,1957,2009,898,1150,13,239,200,211,274,55176.0,3897.037184719019,1309.0,0.3854775828460039,1256,51,230,501,582,670,63,135,303,185,491,79,0.0,0.0,4,0,0,0,0.9186,1,0,915,52
1401,31,31,8,1411,3083,3128,1571,1588,9,333,305,306,465,142961.0,5022.432136867375,2348.0,0.39857761286332716,3785,82,263,656,1208,989,65,249,732,1420,1153,166,0.0,0.0,4,64,0,0,0.92607,1,0,1411,45
1402,31,31,8,3955,10224,10255,5527,3041,693,940,1052,1256,730,53379.0,3498.870123368949,1688.0,0.26132335565183146,2514,244,1725,3116,2575,2377,260,216,886,119,687,346,0.0,0.0,4,413,0,0,0.95515,1,0,3955,31
1403,31,31,8,1765,3239,3306,1263,3568,30,556,527,320,358,280405.0,14796.73604326035,1278.0,0.5703855140186916,907,66,207,446,944,1709,68,146,466,73,71,83,0.0,0.0,5,0,0,0,0.90647,1,0,1765,67
1404,32,32,9,1068,2465,2503,1226,989,20,174,173,174,546,7265.0,1053.78504913744,858.0,0.38799835593916976,461,32,388,433,669,828,11,192,127,1,49,81,0.0,0.0,5,0,0,0,0.93046,1,0,1068,38
1405,32,32,9,1015,2609,2633,1278,983,15,230,262,229,287,2603.0,525.8256068997485,189.0,0.2727920227920228,2756,109,406,746,935,517,887,247,1186,1,86,349,0.0,0.0,4,0,0,0,1.20683,1,0,1015,24
1406,32,32,9,703,1626,1626,849,653,45,80,110,218,293,2559.0,205.0,97.0,0.46111111111111114,2237,8,174,318,431,624,42,260,397,1,141,1396,0.0,0.0,3,0,0,0,1.30051,3,0,703,0
1407,32,32,9,2591,6403,6487,2889,1798,761,775,528,615,674,2370.0,839.4354911878439,506.0,0.2982832618025751,6394,256,1458,1547,1619,1869,212,2180,1299,21,2077,605,0.0,0.0,5,0,0,0,1.14226,2,0,2591,84
1408,32,32,9,2129,5417,5417,2557,1405,680,264,988,370,521,4314.0,824.0,54.0,0.3148831488314883,1253,324,816,1528,1374,1452,253,253,635,1,39,72,0.0,0.0,4,0,0,0,1.07028,1,0,2129,0
1409,32,32,9,2861,7375,7388,3842,2185,499,438,584,702,1144,1468.0,658.4919581415309,268.0,0.23665411092349656,1876,328,1231,1913,2455,1495,255,367,866,83,155,150,0.0,0.0,4,1287,0,0,1.1404,1,0,2861,13
1410,32,32,9,2026,5485,5507,2957,932,990,583,732,327,377,529.0,159.0,69.0,0.17226277372262774,1341,199,1212,1925,1256,719,320,204,451,0,20,346,0.0,0.0,3,48,0,0,1.60592,2,0,2026,22
1411,32,32,9,2384,5754,5805,2256,1578,897,732,541,485,629,1157.0,874.7183538159954,62.0,0.38549618320610685,1411,186,805,1209,1905,1984,40,215,992,2,32,130,0.0,0.0,4,122,0,0,1.1377,1,0,2384,51
1412,32,32,9,4209,10685,10780,4986,2802,1134,1158,1399,702,951,1349.0,725.1017071940875,150.0,0.2501136053803508,4425,584,1906,2627,3282,2194,554,876,1948,3,210,834,0.0,0.0,4,0,0,0,1.38819,1,0,4209,95
1413,32,32,9,1007,2286,2295,937,897,63,219,244,272,275,2388.0,326.84369793201915,102.0,0.39552572706935124,1495,92,278,467,567,745,70,427,794,1,158,45,0.0,0.0,4,1250,0,0,1.39292,1,0,1007,9
1414,32,32,9,2576,7039,7072,3097,2474,0,393,397,575,1216,10312.0,1400.0,59.0,0.3144379183171698,1012,181,1180,1791,1974,1951,68,240,532,2,25,145,0.0,0.0,4,0,0,0,1.01175,1,0,2576,33
1415,33,33,9,1445,3104,3123,1642,1903,114,422,282,260,469,126275.0,3843.183620942914,2001.0,0.39945487583282857,2283,20,354,851,890,1073,173,350,975,250,278,257,0.0,0.0,5,127,0,0,0.92953,1,0,1445,19
1416,33,33,9,716,1214,1216,590,910,36,235,175,131,177,74340.0,1673.0,78.0,0.49378624689312345,406,22,55,184,337,560,17,71,216,18,29,55,0.0,0.0,4,0,0,0,0.93269,1,0,716,2
1417,33,33,9,151,385,389,171,140,23,34,23,22,73,17892.0,274.0,15.0,0.24516129032258063,162,25,88,126,117,89,3,10,126,0,17,6,0.0,0.0,5,0,0,0,0.95844,1,0,151,4
1418,33,33,9,1650,3728,3744,2299,1548,108,296,281,429,641,6296.0,1444.187020938783,72.0,0.36745138178096215,665,73,407,843,1235,1213,39,120,385,18,22,81,0.0,0.0,5,0,0,0,0.9597,1,0,1650,16
1419,33,33,9,1239,2903,2906,1456,791,428,296,271,240,447,1120.0,266.21801720672363,43.0,0.33032928942807627,536,190,310,703,814,765,80,96,298,1,9,52,0.0,0.0,4,0,0,0,1.16284,1,0,1239,3
1420,33,33,9,2995,8175,8196,3445,2634,171,351,505,613,1523,2561.0,1120.0,48.0,0.2921725652286231,1191,278,1491,1669,2273,1758,120,213,648,3,32,175,0.0,0.0,4,418,0,0,1.05526,1,0,2995,21
1421,33,33,9,3103,6952,7081,3174,1388,1618,1045,701,595,775,1238.0,672.0,220.0,0.3037796284433056,5494,487,1169,1726,2132,2039,453,596,4149,2,72,222,0.0,0.0,4,1248,0,0,1.25148,1,0,3103,129
1422,33,33,9,2188,5648,5680,2597,1907,210,247,529,405,1012,1649.0,648.0,87.0,0.33200760850769495,2062,115,1025,1048,1954,1406,95,412,1202,2,122,229,0.0,0.0,4,162,0,0,1.18023,1,0,2188,32
1423,33,33,9,2437,6198,6239,2803,2257,90,427,303,453,1248,4392.0,624.0,69.0,0.298318679623631,868,31,1312,1122,2103,1702,75,183,509,6,15,80,0.0,0.0,4,3,0,0,1.1317,1,0,2437,41
1424,33,33,9,1701,4070,4082,2385,576,1148,478,329,567,333,2662.0,201.5818701983553,202.0,0.23757497857754928,3847,65,579,1875,1022,975,169,1204,1680,6,314,474,0.0,0.0,3,61,0,0,1.85112,1,0,1701,12
1425,33,33,9,2405,5221,5255,2721,1734,546,577,491,514,835,2772.0,505.0427756624425,281.0,0.30833191922620057,4035,259,578,1619,1700,1562,79,590,1187,1,35,2143,0.0,0.0,4,0,0,0,1.3003,1,0,2405,34
1426,33,33,9,2057,5054,5054,2133,2029,0,278,281,420,1081,2250.0,904.1677945860512,344.0,0.41338661338661337,698,131,761,752,1416,1744,87,130,258,1,136,86,0.0,0.0,4,0,0,0,0.99333,1,0,2057,0
1427,33,33,9,2750,6325,6742,3165,1740,984,890,630,419,809,1717.0,671.3602592951214,116.0,0.26954871933866376,3201,305,1523,1863,1808,1623,505,794,1658,3,57,184,0.0,0.0,4,1428,2090,323,1.33157,1,0,2750,417
1428,33,33,9,2424,8477,8526,4539,796,1470,790,797,450,389,1037.0,120.0,300.8628732776141,0.0911248622531152,7589,976,2875,4368,2326,840,1426,1695,1712,3,960,1793,0.0,0.0,3,17,0,0,2.48447,2,0,2424,49
1429,33,33,9,1896,4308,4334,2384,1117,676,551,496,339,504,715.0,336.0,147.0,0.18512622242438026,2519,270,789,1356,1123,696,495,460,671,2,324,567,0.0,0.0,4,0,0,0,1.47788,1,0,1896,26
