"ZONE","DISTRICT","SD","COUNTY","TOTHH","HHPOP","TOTPOP","EMPRES","SFDU","MFDU","HHINCQ1","HHINCQ2","HHINCQ3","HHINCQ4","TOTACRE","RESACRE","CIACRE","SHPOP62P","TOTEMP","AGE0004","AGE0519","AGE2044","AGE4564","AGE65P","RETEMPN","FPSEMPN","HEREMPN","AGREMPN","MWTEMPN","OTHEMPN","PRKCST","OPRKCST","AREATYPE","HSENROLL","COLLFTE","COLLPTE","TERMINAL","TOPOLOGY","ZERO","hhlds","gqpop"
415,9,9,3,744,2199,2213,980,584,88,170,119,221,234,1169.40002,115,929.81415,0.159907834101382,18621,121,326,952,542,272,237,10417,3031,6,3310,1620,0,0,4,0,1720,7664,2.15318,3,0,744,14
416,9,9,3,2877,7791,7806,4887,1469,1349,249,584,604,1440,832.90002,283,242.25078,0.109223935197282,5161,471,1093,3914,1651,677,28,3322,413,0,756,642,0,0,1,0,0,0,1.44609,3,0,2877,15
417,9,9,3,0,0,0,0,0,0,0,0,0,0,236.89999,0,183,0,5901,0,0,0,0,0,14,2068,135,0,3475,209,0,0,2,0,0,0,2.02645,3,0,0,0
418,9,9,3,605,1603,1609,593,577,0,90,194,228,93,268.79999,124,111,0.238276299112801,3886,61,228,483,526,311,63,944,374,0,2107,398,0,0,3,0,0,0,1.78981,3,0,605,6
419,9,9,3,1197,3843,3858,2194,804,432,214,203,365,415,199.89999,145,47,0.161776367961935,298,240,553,1701,870,494,12,51,210,0,11,14,0,0,3,0,0,0,1.3008,3,0,1197,15
420,9,9,3,758,2756,2765,1598,808,30,139,226,141,252,197,153,25,0.185909258576171,226,161,395,1096,716,397,34,4,179,0,1,8,0,0,4,0,0,0,1.39953,3,0,758,9
421,9,9,3,3129,7602,7602,4771,2108,1153,535,739,891,964,354,285.81042,52,0.20874698148645,681,266,887,3094,2111,1244,252,125,210,0,57,37,0,0,4,0,0,0,1.34397,3,0,3129,0
422,9,9,3,3362,7692,7776,5417,1695,1720,335,467,738,1822,341,152.04036,134,0.13811647429171,1700,495,759,4317,1342,863,17,229,343,0,183,928,0,0,4,0,0,0,1.51624,3,0,3362,84
423,9,9,3,1708,4997,4997,2900,1028,764,392,337,437,542,231,160,68,0.132067768932435,329,275,768,2301,1134,519,55,26,210,0,32,6,0,0,4,0,0,0,1.34906,3,0,1708,0
424,9,9,3,2569,7332,7345,4452,1676,942,426,720,629,794,378,263,106,0.138156067758956,648,416,1160,3190,1827,752,47,97,421,0,68,15,0,0,4,0,0,0,1.42547,3,0,2569,13
425,9,9,3,1440,3681,3681,2755,628,826,148,342,457,493,166,122,44,0.0967026877251316,671,227,476,2007,683,288,75,27,201,0,3,365,0,0,4,0,0,0,1.38742,3,0,1440,0
426,9,9,3,1871,4447,4537,2785,1018,834,222,293,361,995,324.29999,81.27168,155,0.0953237410071942,1687,281,523,2598,829,306,225,138,203,0,1114,7,0,0,3,0,0,0,1.60099,3,0,1871,90
427,9,9,3,1256,2965,2967,2103,413,881,42,75,339,800,726.40002,71.10944,756,0.0409075283602613,13147,219,212,2152,297,87,300,7512,1474,0,2915,946,0,0,2,685,0,0,1.74232,3,0,1256,2
428,9,9,3,603,1419,1419,1013,190,431,18,35,164,386,426.20001,53,347,0.0381020848310568,9862,105,98,1040,137,39,568,6085,1041,1,1782,385,0,0,3,0,0,0,2.05589,3,0,603,0
429,9,9,3,0,0,0,0,0,0,0,0,0,0,388,0,396.59689,0,10446,0,0,0,0,0,13,3189,748,1,6283,212,0,0,3,0,0,0,2.38042,3,0,0,0
430,9,9,3,719,1636,1636,681,60,417,144,153,181,241,552.40002,16,517,0.0629675810473816,20203,84,206,1003,264,79,283,9542,819,0,8079,1480,0,0,2,10,0,0,1.80813,3,0,719,0
431,9,9,3,14,32,32,13,1,8,3,3,3,5,312.79999,16,287,0.0645161290322581,4861,2,4,20,5,1,92,1703,311,0,1848,907,0,0,3,0,0,0,1.39048,3,0,14,0
432,9,9,3,222,505,505,210,18,129,44,47,55,76,826.20001,99,708,0.0626262626262626,12847,25,63,311,82,24,470,5190,908,0,3396,2883,0,0,1,0,0,0,1.52595,3,0,222,0
433,9,9,3,2324,5818,5853,4029,928,1667,567,583,442,732,229.5,197,19,0.131207527443806,3300,327,858,2849,1195,624,61,621,922,0,476,1220,0,0,4,0,0,0,1.8759,3,0,2324,36
434,9,9,3,37,115,117,93,29,35,27,10,0,0,1206.09998,6,992,0.0782608695652174,5925,11,20,45,36,5,717,588,1327,0,2571,722,0,0,4,0,0,0,1.08972,3,0,37,2
435,9,9,3,2178,4507,4591,2674,604,1524,524,526,523,605,517.40002,137.83942,331,0.138858031548545,18668,244,524,2324,1012,487,253,11048,1764,2,2606,2995,0,0,3,0,0,0,2.45408,3,0,2178,84
436,9,9,3,1627,4325,4333,2459,1169,525,317,311,471,528,337,275,60,0.172787193973635,1654,293,689,1582,1164,605,325,131,1075,0,90,33,0,0,4,213,0,0,1.26506,3,0,1627,7
437,9,9,3,2234,6249,6249,3932,754,1608,436,584,497,717,265,194,53,0.125836461563571,445,385,1061,2703,1485,615,124,26,257,0,10,28,0,0,4,0,0,0,1.44217,3,0,2234,0
438,9,9,3,1764,4826,4837,2783,1365,321,274,364,418,708,352,244.9534,91,0.202403542061986,645,270,708,1839,1209,811,61,52,509,0,5,18,0,0,4,0,0,0,1.22785,3,0,1764,11
439,9,9,3,1142,3170,3170,1955,803,417,283,152,232,475,267,154,44,0.194015444015444,995,198,511,1150,826,485,239,97,610,34,8,7,0,0,4,0,0,0,1.44546,3,0,1142,0
440,9,9,3,3473,8860,8860,5434,1031,2860,362,507,1011,1593,337,252,80,0.0987682744330609,1051,690,1201,4648,1632,689,37,90,893,0,18,13,0,0,3,3,0,0,1.35894,3,0,3473,0
441,9,9,3,2702,6608,6621,4350,1035,1931,406,432,670,1194,292,230,51,0.116142945163278,984,440,735,3616,1208,622,127,190,594,0,9,64,0,0,3,1971,0,0,1.53712,3,0,2702,13
442,9,9,3,1089,3304,3317,2288,1144,2,99,161,216,613,246,184,57,0.211562115621156,557,160,511,1145,938,563,47,48,437,0,8,17,0,0,4,0,0,0,1.20611,3,0,1089,13
443,9,9,3,2094,5791,5791,3369,793,1342,302,419,487,886,230,176,53,0.128214159915463,259,334,818,2841,1224,574,8,29,170,0,1,51,0,0,4,1977,0,0,1.33862,3,0,2094,0
444,9,9,3,2261,6173,6174,3631,1488,761,184,465,566,1046,378,261.42572,107,0.1802412027094,1242,367,909,2425,1555,918,41,194,839,4,110,54,0,0,4,362,0,0,1.30138,3,0,2261,1
445,9,9,3,3377,9285,9304,5455,1672,2082,302,708,797,1570,349,277,60,0.123218592413944,684,672,1466,4441,1823,902,95,130,437,0,8,14,0,0,4,0,0,0,1.49596,3,0,3377,18
446,9,9,3,3557,9069,9069,5381,1265,2186,327,391,1030,1809,372,308.20541,64,0.111336032388664,407,666,997,5101,1491,814,81,99,193,0,27,7,0,0,4,0,0,0,1.3635,3,0,3557,0
447,9,9,3,1861,4629,4629,2616,1103,1074,252,277,317,1015,286,206,39,0.194756554307116,660,319,572,1917,1076,745,93,216,331,0,13,7,0,0,4,0,0,0,1.30259,3,0,1861,0
448,9,9,3,3298,7775,7803,4963,521,3014,587,554,1038,1119,304,179.64613,98,0.130440465298654,1501,529,921,4294,1192,867,387,299,767,0,26,22,0,0,4,0,0,0,1.77763,3,0,3298,29
449,9,9,3,2714,6972,6972,3949,1083,1798,323,506,626,1259,360,280,76,0.125365710942071,1721,566,1222,3238,1227,719,387,192,1111,0,13,18,0,0,4,0,0,0,1.51367,3,0,2714,0
450,9,9,3,2491,5559,5570,3561,991,1673,334,448,577,1132,333,163.53107,169,0.129280351583959,5100,389,610,2913,1084,574,512,2189,1630,0,340,429,0,0,3,0,0,0,1.61108,3,0,2491,11
451,9,9,3,2475,7006,7021,3274,1628,762,379,265,586,1245,464,415.34967,30,0.161388727484021,1267,491,1432,2416,1745,937,328,114,748,2,9,66,0,0,4,0,0,0,1.27658,3,0,2475,15
452,9,9,3,1079,3017,3017,1540,1032,49,78,211,146,644,321,240,81,0.257944557133198,1284,140,618,719,898,642,3,20,1235,0,15,11,0,0,4,1967,0,0,1.21776,3,0,1079,0
453,9,9,3,2615,7469,7494,4426,1999,696,308,355,545,1407,615,542,43,0.170114316820904,1737,464,1655,2397,1963,1015,354,190,884,0,275,34,0,0,4,0,0,0,1.19859,3,0,2615,25
454,9,9,3,1552,4505,4505,2266,1382,191,72,194,284,1002,478,412,44,0.261716096898347,1389,141,957,1042,1435,930,14,96,1175,0,54,50,0,0,4,0,0,0,1.14111,3,0,1552,0
455,9,9,3,923,2681,2683,1123,974,0,154,103,173,493,304,274,26,0.237552261497529,703,106,578,568,907,524,114,25,539,0,11,14,0,0,4,2367,0,0,1.13615,3,0,923,2
456,9,9,3,3031,8454,8460,4730,1322,1962,513,745,702,1071,320,262,47,0.13827606992164,616,441,1759,3102,2206,952,12,200,346,0,41,17,0,0,4,0,0,0,1.53661,3,0,3031,6
457,9,9,3,1769,5384,5384,2525,1609,218,156,226,321,1066,382,314,53,0.16859253646524,268,381,1251,1719,1281,752,0,84,166,0,0,18,0,0,4,0,0,0,1.23562,3,0,1769,0
458,9,9,3,1577,4725,4725,2433,1199,530,234,177,217,949,248,218,19,0.159507878264623,270,302,1057,1598,1141,627,12,47,208,0,0,3,0,0,4,0,0,0,1.25374,3,0,1577,0
459,9,9,3,2894,8345,8366,4203,2027,1167,397,415,599,1483,640,510,125,0.166646348896745,1068,519,1623,3091,1983,1150,130,145,743,0,6,44,0,0,4,17,0,0,1.20588,3,0,2894,21
460,10,10,3,1527,4198,4226,1965,635,913,168,186,293,880,667,150.31958,437,0.117064928795559,44110,310,829,1795,905,387,377,328,6285,3,36899,218,0,0,3,0,0,0,1.19382,3,0,1527,28
461,10,10,3,1714,4908,4925,2514,1469,233,180,339,533,662,370,311,47,0.195692689997929,346,265,857,1633,1366,804,13,107,165,0,5,56,0,0,4,0,0,0,1.26784,3,0,1714,17
462,10,10,3,1693,5123,5153,2577,1466,263,252,193,472,776,378,259,109,0.153206650831354,1974,265,1169,1632,1458,629,369,309,1238,0,13,45,0,0,4,42,0,0,1.36232,3,0,1693,30
463,10,10,3,1820,4647,4647,2708,1136,787,83,362,484,891,280,227,48,0.185908691834943,331,287,673,1892,1078,717,24,134,88,0,21,64,0,0,4,0,0,0,1.27802,3,0,1820,0
464,10,10,3,1918,4984,5005,2790,1334,566,262,340,573,743,325,299,8,0.167515793764011,299,351,710,2094,1170,680,6,115,166,0,2,10,0,0,4,0,0,0,1.2256,3,0,1918,20
465,10,10,3,3261,7626,7667,4873,1663,1854,668,701,670,1222,535,407,105,0.194359451909006,2316,434,996,3178,1838,1221,778,264,1187,0,63,24,0,0,4,0,0,0,1.33845,3,0,3261,41
466,10,10,3,1626,4111,4120,2687,1418,355,281,347,312,686,415,289,115,0.194306930693069,5379,225,622,1423,1231,619,4041,167,976,0,172,23,0,0,4,0,0,0,1.8273,3,0,1626,9
467,10,10,3,2234,5077,5198,3061,800,1700,434,480,514,806,328,189.65906,96,0.146978021978022,6901,272,675,2234,1399,618,765,2602,2179,3,83,1269,0,0,3,0,0,0,2.09609,3,0,2234,120
468,10,10,3,2260,5694,5737,2991,1111,1353,573,462,525,700,352,258,83,0.163377777777778,1280,346,914,2243,1498,736,179,220,750,0,28,103,0,0,3,2,0,0,1.44707,3,0,2260,43
469,10,10,3,2590,7622,7622,4071,672,1901,447,818,815,510,211,178,33,0.110263615683126,1103,560,1624,3165,1620,653,90,327,647,0,4,35,0,0,3,0,0,0,1.72005,3,0,2590,0
470,10,10,3,2315,6315,6334,3326,1787,747,319,437,672,887,506,468,32,0.170692431561997,1030,374,1000,2389,1714,857,83,150,600,0,125,72,0,0,4,0,0,0,1.23825,3,0,2315,18
471,10,10,3,2398,5642,5682,3434,855,1663,458,683,658,599,367,252,62,0.172141446777957,1941,356,721,2535,1265,805,504,163,1157,2,52,63,0,0,4,767,0,0,1.48452,3,0,2398,40
472,10,10,3,2191,5520,5520,3588,872,1757,519,520,652,500,272,188,82,0.0995934959349594,1800,354,935,2676,1140,415,28,508,974,0,162,128,0,0,4,283,0,0,1.49291,3,0,2191,0
473,10,10,3,2601,7523,7539,3410,968,1572,659,669,614,659,272,204,57,0.126082251082251,769,458,1465,3003,1848,765,33,114,574,0,38,10,0,0,4,0,0,0,1.45985,3,0,2601,16
474,10,10,3,1625,4392,4406,2487,920,746,301,459,387,478,251,217,34,0.158333333333333,332,257,727,1727,1158,537,8,13,238,0,11,62,0,0,4,0,0,0,1.25722,3,0,1625,14
475,10,10,3,1714,4682,4682,2293,1010,713,358,451,223,682,388,246,122,0.162709649313875,1799,278,886,1680,1231,607,762,165,789,0,36,47,0,0,4,0,0,0,1.41015,3,0,1714,0
476,10,10,3,2595,7429,7447,3912,2003,872,145,760,594,1096,616,449,146,0.208025198575733,2486,371,1477,2214,2126,1259,362,371,1633,0,31,89,0,0,4,1474,0,0,1.26572,3,0,2595,18
477,10,10,3,2167,6551,6551,2898,1856,410,423,430,219,1095,463,362,75,0.157403082671649,1002,329,1437,2058,1878,849,84,67,761,2,10,78,0,0,3,1727,0,0,1.23239,3,0,2167,0
478,10,10,3,2693,7270,7280,3376,448,1919,493,585,727,888,266,168,28,0.0994676379938358,2709,512,1470,3260,1466,572,1135,831,617,0,73,53,0,0,3,0,0,0,1.98209,3,0,2693,10
479,10,10,3,2907,8940,9003,3945,2225,802,394,451,590,1472,542,438,101,0.132547864506627,1429,418,2186,3074,2392,933,25,498,797,0,49,60,0,0,4,2233,0,0,1.30027,3,0,2907,63
480,10,10,3,1117,3472,3472,1463,1139,5,133,64,192,728,319,246,62,0.225910693301998,311,95,777,714,1249,637,8,42,251,0,9,1,0,0,4,1766,0,0,1.15847,3,0,1117,0
481,10,10,3,1632,4985,4985,2662,1807,28,101,185,372,974,372,306,56,0.215630114566285,400,116,1091,1173,1720,885,72,48,265,0,2,13,0,0,4,0,0,0,1.20811,3,0,1632,0
482,10,10,3,1445,4598,4598,2298,1504,11,143,195,189,918,342,322,5,0.195652173913043,196,130,1012,1077,1657,722,13,52,106,0,7,18,0,0,4,0,0,0,1.16173,3,0,1445,0
483,10,10,3,2183,6311,6311,2897,1150,1123,407,241,621,914,354,169,115,0.144149967679379,1452,278,1524,1992,1779,738,156,582,643,0,16,55,0,0,4,0,0,0,1.5579,3,0,2183,0
484,10,10,3,2932,8171,8171,3679,1978,1126,558,418,555,1401,550,397,143,0.181125951816253,2937,306,1888,2389,2312,1276,180,943,1190,0,280,344,0,0,3,0,0,0,1.41756,3,0,2932,0
485,10,10,3,2294,6844,6859,3456,1894,566,283,157,297,1557,650,308,282,0.158959107806691,3395,312,1705,2156,1777,909,413,915,1847,0,163,57,0,0,3,9,0,0,1.74049,3,0,2294,15
486,10,10,3,1931,5940,5940,2933,869,1310,254,217,386,1074,462,307,107,0.112637362637363,1533,336,1532,2281,1247,544,487,377,559,0,74,36,0,0,3,0,0,0,1.35177,3,0,1931,0
487,10,10,3,2012,5335,5353,2866,979,1360,294,158,512,1048,524,294,73,0.13624237804878,922,263,1090,2027,1375,598,95,151,632,0,8,36,0,0,3,0,0,0,1.29343,2,0,2012,17
488,10,10,3,2832,7917,7934,3527,2185,524,516,505,224,1587,1642,705,20,0.240005142049107,1170,265,1710,1994,2383,1582,6,213,716,0,222,13,0,0,4,0,0,0,1.14,1,0,2832,17
489,10,10,3,2085,6229,6229,3450,2284,27,232,167,350,1336,1944,785,55,0.263959390862944,622,159,1227,1330,2132,1381,6,78,502,0,1,35,0,0,4,0,0,0,1.04466,1,0,2085,0
490,10,10,3,1424,4237,4237,1844,1208,177,240,163,296,725,651,392,210,0.215214251324025,3308,143,881,1080,1368,765,328,289,2130,0,458,103,0,0,4,2472,7085,16761,1.26926,2,0,1424,0
491,10,10,3,1041,3255,3255,1749,960,178,61,141,188,651,244,211,13,0.154810404261987,507,100,784,914,1058,399,259,77,144,0,18,9,0,0,4,0,0,0,1.22451,2,0,1041,0
492,10,10,3,1855,5787,5787,3129,1666,286,166,265,268,1156,419,372,5,0.171483961931618,851,210,1351,1542,1902,782,166,315,265,0,20,85,0,0,4,0,0,0,1.21843,2,0,1855,0
493,10,10,3,1979,5817,5832,2759,2032,0,207,258,303,1211,808,635,77,0.272997551591466,741,141,1182,1186,2000,1323,3,214,497,0,6,21,0,0,4,0,0,0,1.08947,3,0,1979,15
494,10,10,3,2064,6094,6094,2777,2170,101,240,124,553,1147,905,817,88,0.259748953974895,1032,136,1313,1190,2182,1273,90,386,488,0,29,39,0,0,4,1305,0,0,1.06787,2,0,2064,0
495,10,10,3,2062,5954,5954,2735,1943,281,130,265,342,1325,3410,1358,26,0.288112367249058,580,119,1181,1151,2103,1400,7,98,349,26,51,49,0,0,5,0,0,0,0.98583,1,0,2062,0
496,10,10,3,1008,2821,2821,1369,875,123,119,36,167,686,2947,1297,33.40356,0.330441070137382,1082,89,543,518,897,774,22,236,704,0,24,96,0,0,5,0,0,0,0.97981,1,0,1008,0
497,10,10,3,2489,6842,6842,3017,2371,398,351,158,321,1659,2097,1844,226,0.336463923673226,2315,165,1280,1233,2186,1978,0,173,1955,37,50,100,0,0,4,0,2884,7235,0.97487,1,0,2489,0
498,10,10,3,1506,4146,4146,2270,1494,114,197,195,266,848,570,413,83,0.240344403444034,1370,152,774,1015,1402,803,139,320,810,0,33,68,0,0,4,0,0,0,1.16579,3,0,1506,0
499,10,10,3,2674,7854,7868,4151,2222,390,298,362,455,1559,606,504,91,0.174228675136116,1667,410,1722,2338,2308,1090,367,277,970,0,10,43,0,0,4,0,0,0,1.2595,3,0,2674,13
500,10,10,3,1396,4163,4163,2649,1345,67,73,229,341,753,394,310,43,0.189857912787849,262,205,920,1202,1222,614,0,14,209,0,2,37,0,0,4,1541,0,0,1.10943,3,0,1396,0
501,10,10,3,1407,4130,4130,2223,1315,264,173,153,222,859,323,301,9,0.199061496665843,212,212,805,1248,1207,658,45,2,131,0,0,34,0,0,4,0,0,0,1.16681,3,0,1407,0
502,10,10,3,1716,4617,4627,2805,1243,660,497,349,315,555,302,258,44,0.173021820586291,897,271,792,1707,1197,660,303,75,503,0,2,14,0,0,4,0,0,0,1.2685,3,0,1716,10
503,10,10,3,2937,6669,6669,3525,1035,1838,1166,469,525,777,415,306.23862,71,0.247897231992659,1927,336,966,2445,1522,1400,153,175,1501,0,73,25,0,0,3,0,0,0,1.60577,3,0,2937,0
504,10,10,3,2268,4835,4844,2937,1204,1178,434,555,594,685,723,222,337,0.140871762476311,10151,288,573,2184,1284,515,664,1744,3656,0,1855,2232,0,0,2,72,0,0,1.80434,3,0,2268,8
505,10,10,3,2135,6055,6080,2980,1491,688,272,626,405,832,425,394,15,0.163395403455796,360,318,1182,2052,1762,766,32,23,243,0,3,59,0,0,4,0,0,0,1.20007,3,0,2135,24
506,10,10,3,1488,3958,3983,1789,1082,428,308,214,381,585,332,238,48,0.199231754161332,2212,194,803,1166,1169,651,36,295,1393,0,450,38,0,0,4,0,0,0,1.48493,3,0,1488,24
507,10,10,3,1973,5103,5103,2423,1747,286,225,251,465,1032,817,625,62,0.276034379372377,951,172,1020,1154,1549,1208,76,84,643,2,18,128,0,0,4,0,0,0,1.05539,1,0,1973,0
508,10,10,3,1181,2949,2949,1845,843,468,130,171,262,618,448,270,87,0.166032514700796,6654,130,670,868,889,392,0,4542,565,0,941,606,0,0,4,0,0,0,1.40038,2,0,1181,0
509,10,10,3,1377,3046,3068,1790,717,791,173,262,362,580,434,210,61,0.158244680851064,2154,126,572,1018,973,379,183,1006,559,0,106,300,0,0,4,0,0,0,1.47762,1,0,1377,21
510,10,10,3,981,2821,2821,1037,973,15,85,52,150,694,776,746,16,0.2823571945047,238,76,574,535,952,684,0,48,136,5,31,18,0,0,4,0,0,0,0.96972,1,0,981,0
511,10,10,3,3006,7071,7085,3298,2293,1106,490,377,628,1511,2966,1275,193,0.257377285159061,4974,250,1347,1534,2441,1513,327,834,2697,15,255,846,0,0,5,2039,0,0,1.21035,1,0,3006,14
512,10,10,3,1619,4246,4268,2406,1782,30,150,158,447,864,33268,1665,23,0.236081242532855,407,191,762,1082,1420,813,1,113,188,2,36,67,0,0,5,0,0,0,0.95836,1,0,1619,22
513,10,10,3,1053,2976,3072,1476,1244,20,162,97,111,683,3381,689,13,0.26925630810093,342,74,661,582,1055,700,5,53,256,6,6,16,0,0,4,0,0,0,0.98319,1,0,1053,96
514,10,10,3,2809,7890,7890,3854,2612,355,326,390,535,1558,2314,1313,46,0.27882626680455,1581,241,1803,1608,2398,1840,231,177,1085,1,23,64,0,0,4,0,0,0,1.03476,1,0,2809,0
515,10,10,3,2429,7473,7492,3942,1985,330,260,512,368,1289,562,443,93,0.148652327797441,508,344,1851,2292,2113,892,27,67,357,0,1,56,0,0,4,1654,0,0,1.18796,3,0,2429,19
516,10,10,3,1375,4014,4014,2537,1439,205,126,251,290,708,380,351,28,0.185721544715447,270,193,1024,955,1245,597,1,28,228,0,3,10,0,0,4,0,0,0,1.09905,2,0,1375,0
517,10,10,3,1932,5526,5534,3269,1824,281,237,286,452,957,503,399,52,0.186693697014375,1212,287,1294,1494,1641,818,120,29,872,0,43,148,0,0,4,0,0,0,1.34413,3,0,1932,8
518,10,10,3,2349,6539,6539,3053,1656,616,365,324,481,1179,725,513,128.33472,0.19435345499922,3795,297,1563,1603,2014,1062,647,410,2545,0,75,118,0,0,4,0,0,0,1.29312,2,0,2349,0
519,10,10,3,3250,8720,8757,4602,2394,1054,354,513,946,1437,756,440,134,0.186582809224319,8365,488,1763,2795,2402,1309,39,679,5927,0,1611,109,0,0,4,2,0,0,1.43606,3,0,3250,37
520,10,10,3,1423,4468,4495,2431,1453,41,190,233,298,702,419,371,40,0.171999092353075,1090,240,1005,1314,1313,623,73,236,686,0,43,52,0,0,4,0,0,0,1.19499,3,0,1423,27
521,10,10,3,2017,5121,5149,3141,1397,876,472,418,463,664,428,287,116,0.195919175911252,3172,297,878,1802,1364,808,309,456,1841,1,126,439,0,0,4,17,0,0,1.35411,3,0,2017,28
522,11,11,3,2259,6311,6374,3680,1692,652,509,389,432,929,462,366,96,0.18368,983,341,1277,2005,1784,967,69,194,508,0,9,203,0,0,4,1,0,0,1.21531,3,0,2259,63
523,11,11,3,2756,7912,7963,5164,2896,206,184,500,686,1386,644,561.51947,69,0.202638657614961,1327,459,1615,2299,2283,1307,643,131,476,0,9,68,0,0,4,81,0,0,1.21833,3,0,2756,51
524,11,11,3,1947,5423,5439,2642,1999,15,342,268,319,1018,458,414,33,0.220513782111382,233,335,1070,1443,1584,1007,9,98,48,0,33,45,0,0,4,0,0,0,1.12617,3,0,1947,16
525,11,11,3,1618,4408,4425,2138,1726,14,146,398,313,761,429,403,26,0.236229545978336,702,253,850,1153,1314,855,25,67,542,0,50,18,0,0,4,749,0,0,1.10695,3,0,1618,17
526,11,11,3,2443,6649,6670,3755,2394,300,351,218,564,1310,618,503,93,0.19434250764526,835,430,1290,1908,2005,1037,38,96,623,11,16,51,0,0,4,1697,0,0,1.20546,3,0,2443,21
527,11,11,3,2918,7306,7398,3957,2458,451,469,584,480,1385,688,563,82,0.20705817480011,1347,443,1167,2253,2294,1241,125,272,822,0,25,103,0,0,4,0,0,0,1.23386,3,0,2918,93
528,11,11,3,2645,6433,6459,4108,1512,1213,366,648,697,934,467,420,24,0.188378335701879,1649,339,1092,2232,1816,980,110,451,918,17,20,133,0,0,4,0,0,0,1.26787,3,0,2645,27
529,11,11,3,1251,2927,2927,1399,1100,377,167,191,359,534,361,323,38,0.341114982578397,874,156,438,621,850,862,250,135,371,2,48,68,0,0,4,0,0,0,1.17018,3,0,1251,0
530,11,11,3,3352,7289,7291,4423,1472,2021,480,913,774,1185,630,417.92627,123,0.159742621345643,8084,369,964,3165,1881,912,982,3678,2135,0,461,828,0,0,3,0,0,0,1.71237,3,0,3352,2
531,11,11,3,1433,2910,2955,1703,824,624,331,277,368,457,273,241,32,0.23576113220573,4756,149,303,1097,856,550,2517,913,1250,0,39,37,0,0,3,0,0,0,2.98894,2,0,1433,45
532,11,11,3,3156,7290,7385,4413,612,2541,1001,817,511,827,236,188,47,0.151636514293606,1034,392,992,3559,1556,886,118,108,783,0,8,17,0,0,3,0,0,0,1.56786,3,0,3156,95
533,11,11,3,2613,7061,7103,4490,878,1875,906,719,533,455,447,244,203,0.135123492245836,8072,396,1229,3145,1582,751,67,617,7347,0,8,33,0,0,3,1219,1669,6816,1.55282,3,0,2613,42
534,11,11,3,2032,5069,5106,3430,1500,836,519,326,487,700,475,354,71,0.229324810227727,1505,257,677,1908,1314,950,73,382,590,0,421,39,0,0,3,0,0,0,2.05152,3,0,2032,37
535,11,11,3,2068,5110,5110,3170,1301,878,450,567,514,537,331,190,77,0.151497005988024,1415,266,768,2137,1330,609,196,356,827,0,23,13,0,0,4,0,0,0,1.52577,3,0,2068,0
536,11,11,3,1838,5269,5269,3855,848,1097,354,567,419,498,230,139,25,0.0890437475803329,790,326,1105,2420,1088,330,149,49,506,0,28,58,0,0,4,0,0,0,1.70221,3,0,1838,0
537,11,11,3,3330,7154,7235,3919,776,2351,590,743,788,1209,410,92.61086,259,0.0957146884691288,3764,386,799,4145,1382,523,264,711,1352,0,1138,299,0,0,4,248,0,0,1.74611,3,0,3330,82
538,11,11,3,1239,2923,3557,2028,754,608,190,349,261,439,164.2,117,40,0.118405963302752,714,180,367,1730,962,318,13,333,263,62,7,36,0,0,3,0,0,0,1.65842,3,0,1239,634
539,11,11,3,399,1027,1302,651,181,246,63,50,112,174,508.10001,76,359,0.163664839467502,6039,58,137,578,406,123,677,1059,2789,0,588,926,0,0,3,0,0,0,1.75406,3,0,399,275
540,11,11,3,2575,5643,5659,3348,1192,1252,466,658,680,771,329,228.40805,88.79493,0.156633020908435,3891,240,705,2649,1352,713,206,1341,2074,1,162,107,0,0,3,0,0,0,1.65731,3,0,2575,15
541,11,11,3,2155,5369,5380,2852,1870,496,350,330,593,882,531,328,174,0.255165876777251,1907,260,764,1614,1663,1079,180,183,1471,0,20,53,0,0,4,1903,0,0,1.40551,3,0,2155,11
542,11,11,3,1010,2495,2515,1764,530,528,125,303,273,309,252,189,48,0.173154906731549,3220,119,371,991,700,334,3,819,1567,0,64,767,0,0,4,1647,0,0,1.51355,3,0,1010,20
543,11,11,3,1487,3585,5873,2900,920,551,328,290,354,515,369,167.03329,192,0.058179923584578,5295,248,1455,3214,686,270,99,472,3548,61,132,983,0,0,4,0,0,0,1.61077,3,0,1487,2288
544,11,11,3,2272,5788,5839,3821,1070,1572,550,551,499,672,391,256,74,0.125938864628821,621,336,822,2855,1253,573,73,161,334,0,14,39,0,0,4,0,0,0,1.42715,3,0,2272,51
545,11,11,3,1383,3120,4138,2274,585,753,462,231,351,339,236,162.18808,58,0.135075178703475,1507,166,1039,1895,577,461,39,401,1012,0,18,37,0,0,4,0,5368,1946,1.51115,3,0,1383,1018
546,11,11,3,2100,4799,4814,3522,1012,1247,184,452,559,905,470,161.42163,200,0.11885593220339,26146,214,450,2776,982,392,44,2368,11040,0,479,12215,25,154,2,0,0,0,3.59905,3,0,2100,15
547,11,11,3,2942,8039,8128,4715,1552,1506,652,418,707,1165,475,264.83252,196,0.102020328773999,7463,434,1211,4187,1645,651,212,3182,1040,0,536,2493,0,0,3,0,0,0,1.51143,3,0,2942,89
548,11,11,3,3383,8848,8916,4872,1895,1528,795,768,943,877,455,307.59109,83,0.1681537405628,936,480,1209,3866,2137,1224,46,142,675,0,49,24,0,0,4,0,0,0,1.43602,3,0,3383,68
